Home_Team,Away_Team,Result,Link,Season,Round,League
Paris FC,Clermont,0-0,https://www.besoccer.com/match/paris-sg/clermont-foot/2018414284,2018,1,ligue_2
Stade Brestois,Chateauroux,2-3,https://www.besoccer.com/match/stade-brestois-29/berrichonne-chateauroux/2018414285,2018,1,ligue_2
Nîmes,Stade de Reims,0-1,https://www.besoccer.com/match/nimes-olympique/stade-reims/2018414287,2018,1,ligue_2
Niort,Ajaccio,0-0,https://www.besoccer.com/match/chamois-niortais/ajaccio/2018414288,2018,1,ligue_2
Orléans,Nancy,3-1,https://www.besoccer.com/match/orleans/nancy/2018414289,2018,1,ligue_2
Sochaux,Bourg-Péronnas,2-0,https://www.besoccer.com/match/sochaux/bourg-peronnas/2018414290,2018,1,ligue_2
Tours,Le Havre,0-3,https://www.besoccer.com/match/tours-fc/havre-ac/2018414291,2018,1,ligue_2
Valenciennes,Gazélec Ajaccio,1-1,https://www.besoccer.com/match/valenciennes-afc/gazelec-ajaccio/2018414292,2018,1,ligue_2
Lorient,Quevilly,1-1,https://www.besoccer.com/match/lorient/quevilly/2018414286,2018,1,ligue_2
Auxerre,Lens,1-0,https://www.besoccer.com/match/auxerre/lens/2018414283,2018,1,ligue_2
Ajaccio,Stade Brestois,2-1,https://www.besoccer.com/match/ajaccio/stade-brestois-29/2018414293,2018,2,ligue_2
Bourg-Péronnas,Paris FC,1-2,https://www.besoccer.com/match/bourg-peronnas/paris-sg/2018414294,2018,2,ligue_2
Chateauroux,Valenciennes,0-1,https://www.besoccer.com/match/berrichonne-chateauroux/valenciennes-afc/2018414295,2018,2,ligue_2
Clermont,Tours,2-0,https://www.besoccer.com/match/clermont-foot/tours-fc/2018414296,2018,2,ligue_2
Gazélec Ajaccio,Lorient,0-0,https://www.besoccer.com/match/gazelec-ajaccio/lorient/2018414297,2018,2,ligue_2
Le Havre,Auxerre,4-1,https://www.besoccer.com/match/havre-ac/auxerre/2018414298,2018,2,ligue_2
Lens,Nîmes,1-2,https://www.besoccer.com/match/lens/nimes-olympique/2018414299,2018,2,ligue_2
Nancy,Niort,0-0,https://www.besoccer.com/match/nancy/chamois-niortais/2018414300,2018,2,ligue_2
Quevilly,Sochaux,1-1,https://www.besoccer.com/match/quevilly/sochaux/2018414301,2018,2,ligue_2
Stade de Reims,Orléans,2-0,https://www.besoccer.com/match/stade-reims/orleans/2018414302,2018,2,ligue_2
Paris FC,Le Havre,0-3,https://www.besoccer.com/match/paris-sg/havre-ac/2018414303,2018,3,ligue_2
Stade Brestois,Gazélec Ajaccio,0-0,https://www.besoccer.com/match/stade-brestois-29/gazelec-ajaccio/2018414304,2018,3,ligue_2
Niort,Auxerre,2-0,https://www.besoccer.com/match/chamois-niortais/auxerre/2018414307,2018,3,ligue_2
Orléans,Ajaccio,0-0,https://www.besoccer.com/match/orleans/ajaccio/2018414308,2018,3,ligue_2
