Home_Team,Away_Team,Result,Link,Season,Round,League
Bastia,Le Havre,0-2,https://www.besoccer.com/match/bastia/havre-ac/200819945,2008,1,ligue_2
Troyes,Guingamp,1-0,https://www.besoccer.com/match/troyes/guingamp/200819946,2008,1,ligue_2
Niort,Boulogne,2-1,https://www.besoccer.com/match/chamois-niortais/us-boulogne/200819947,2008,1,ligue_2
FC Libourne Saint Seurin,Montpellier,1-3,https://www.besoccer.com/match/libourne-saint/montpellier-hsc/200819948,2008,1,ligue_2
FC Gueugnon,Amiens SC,1-2,https://www.besoccer.com/match/fc-gueugnon/amiens-sc/200819949,2008,1,ligue_2
Dijon FCO,Ajaccio,1-1,https://www.besoccer.com/match/dijon-fco/ajaccio/200819950,2008,1,ligue_2
Clermont,Chateauroux,0-0,https://www.besoccer.com/match/clermont-foot/berrichonne-chateauroux/200819951,2008,1,ligue_2
Grenoble,Sedan,0-0,https://www.besoccer.com/match/grenoble-foot-38/sedan/200819943,2008,1,ligue_2
Stade Brestois,Angers SCO,1-0,https://www.besoccer.com/match/stade-brestois-29/angers-sco/200819944,2008,1,ligue_2
Nantes,Stade de Reims,5-0,https://www.besoccer.com/match/nantes/stade-reims/200819942,2008,1,ligue_2
Ajaccio,Boulogne,2-2,https://www.besoccer.com/match/ajaccio/us-boulogne/200819935,2008,2,ligue_2
Sedan,FC Gueugnon,3-1,https://www.besoccer.com/match/sedan/fc-gueugnon/200819936,2008,2,ligue_2
Stade de Reims,FC Libourne Saint Seurin,2-1,https://www.besoccer.com/match/stade-reims/libourne-saint/200819937,2008,2,ligue_2
Montpellier,Dijon FCO,1-1,https://www.besoccer.com/match/montpellier-hsc/dijon-fco/200819938,2008,2,ligue_2
Le Havre,Stade Brestois,1-1,https://www.besoccer.com/match/havre-ac/stade-brestois-29/200819939,2008,2,ligue_2
Guingamp,Niort,0-0,https://www.besoccer.com/match/guingamp/chamois-niortais/200819940,2008,2,ligue_2
Angers SCO,Grenoble,0-2,https://www.besoccer.com/match/angers-sco/grenoble-foot-38/200819941,2008,2,ligue_2
Clermont,Bastia,2-3,https://www.besoccer.com/match/clermont-foot/bastia/200819933,2008,2,ligue_2
Chateauroux,Nantes,1-2,https://www.besoccer.com/match/berrichonne-chateauroux/nantes/200819934,2008,2,ligue_2
Amiens SC,Troyes,0-0,https://www.besoccer.com/match/amiens-sc/troyes/200819932,2008,2,ligue_2
Ajaccio,Guingamp,1-1,https://www.besoccer.com/match/ajaccio/guingamp/200819925,2008,3,ligue_2
Troyes,Angers SCO,2-2,https://www.besoccer.com/match/troyes/angers-sco/200819926,2008,3,ligue_2
Niort,Sedan,0-1,https://www.besoccer.com/match/chamois-niortais/sedan/200819927,2008,3,ligue_2
FC Libourne Saint Seurin,Le Havre,3-1,https://www.besoccer.com/match/libourne-saint/havre-ac/200819928,2008,3,ligue_2
FC Gueugnon,Chateauroux,3-1,https://www.besoccer.com/match/fc-gueugnon/berrichonne-chateauroux/200819929,2008,3,ligue_2
Grenoble,Stade de Reims,2-0,https://www.besoccer.com/match/grenoble-foot-38/stade-reims/200819930,2008,3,ligue_2
Dijon FCO,Amiens SC,1-0,https://www.besoccer.com/match/dijon-fco/amiens-sc/200819931,2008,3,ligue_2
Boulogne,Montpellier,2-0,https://www.besoccer.com/match/us-boulogne/montpellier-hsc/200819923,2008,3,ligue_2
Nantes,Clermont,2-2,https://www.besoccer.com/match/nantes/clermont-foot/200819924,2008,3,ligue_2
Stade Brestois,Bastia,3-1,https://www.besoccer.com/match/stade-brestois-29/bastia/200819922,2008,3,ligue_2
Bastia,FC Gueugnon,1-0,https://www.besoccer.com/match/bastia/fc-gueugnon/200819915,2008,4,ligue_2
Angers SCO,Ajaccio,1-0,https://www.besoccer.com/match/angers-sco/ajaccio/200819916,2008,4,ligue_2
Sedan,Dijon FCO,0-1,https://www.besoccer.com/match/sedan/dijon-fco/200819917,2008,4,ligue_2
Stade de Reims,Niort,3-1,https://www.besoccer.com/match/stade-reims/chamois-niortais/200819918,2008,4,ligue_2
Guingamp,Boulogne,4-2,https://www.besoccer.com/match/guingamp/us-boulogne/200819919,2008,4,ligue_2
Clermont,Stade Brestois,1-0,https://www.besoccer.com/match/clermont-foot/stade-brestois-29/200819920,2008,4,ligue_2
Chateauroux,FC Libourne Saint Seurin,2-0,https://www.besoccer.com/match/berrichonne-chateauroux/libourne-saint/200819921,2008,4,ligue_2
Amiens SC,Grenoble,1-2,https://www.besoccer.com/match/amiens-sc/grenoble-foot-38/200819913,2008,4,ligue_2
Montpellier,Troyes,3-0,https://www.besoccer.com/match/montpellier-hsc/troyes/200819914,2008,4,ligue_2
Le Havre,Nantes,1-0,https://www.besoccer.com/match/havre-ac/nantes/200819912,2008,4,ligue_2
Dijon FCO,Chateauroux,0-0,https://www.besoccer.com/match/dijon-fco/berrichonne-chateauroux/200819904,2008,5,ligue_2
Boulogne,Angers SCO,1-0,https://www.besoccer.com/match/us-boulogne/angers-sco/200819905,2008,5,ligue_2
Ajaccio,Sedan,2-1,https://www.besoccer.com/match/ajaccio/sedan/200819906,2008,5,ligue_2
Troyes,Bastia,2-0,https://www.besoccer.com/match/troyes/bastia/200819907,2008,5,ligue_2
Niort,Montpellier,1-0,https://www.besoccer.com/match/chamois-niortais/montpellier-hsc/200819908,2008,5,ligue_2
FC Libourne Saint Seurin,Clermont,1-1,https://www.besoccer.com/match/libourne-saint/clermont-foot/200819909,2008,5,ligue_2
Guingamp,Amiens SC,1-0,https://www.besoccer.com/match/guingamp/amiens-sc/200819910,2008,5,ligue_2
FC Gueugnon,Stade de Reims,0-1,https://www.besoccer.com/match/fc-gueugnon/stade-reims/200819911,2008,5,ligue_2
Grenoble,Le Havre,0-2,https://www.besoccer.com/match/grenoble-foot-38/havre-ac/200819902,2008,5,ligue_2
Nantes,Stade Brestois,3-0,https://www.besoccer.com/match/nantes/stade-brestois-29/200819903,2008,5,ligue_2
Chateauroux,Troyes,1-3,https://www.besoccer.com/match/berrichonne-chateauroux/troyes/200819895,2008,6,ligue_2
