Home_Team,Away_Team,Result,Link,Season,Round,League
Ajaccio,Guingamp,0-1,https://www.besoccer.com/match/ajaccio/guingamp/201020667,2010,1,ligue_2
Angers SCO,Dijon FCO,3-0,https://www.besoccer.com/match/angers-sco/dijon-fco/201020668,2010,1,ligue_2
Stade Brestois,Stade Lavallois,2-1,https://www.besoccer.com/match/stade-brestois-29/stade-lavallois/201020669,2010,1,ligue_2
Clermont,Arles,1-2,https://www.besoccer.com/match/clermont-foot/arles/201020670,2010,1,ligue_2
Istres,Bastia,1-0,https://www.besoccer.com/match/istres/bastia/201020671,2010,1,ligue_2
Vannes,Metz,3-0,https://www.besoccer.com/match/vannes-olympique-club/metz/201020672,2010,1,ligue_2
Sedan,Le Havre,1-1,https://www.besoccer.com/match/sedan/havre-ac/201020673,2010,1,ligue_2
Strasbourg,Chateauroux,1-2,https://www.besoccer.com/match/strasbourg/berrichonne-chateauroux/201020674,2010,1,ligue_2
Tours,Nîmes,0-0,https://www.besoccer.com/match/tours-fc/nimes-olympique/201020675,2010,1,ligue_2
Caen,Nantes,1-0,https://www.besoccer.com/match/caen/nantes/201020676,2010,1,ligue_2
Stade Lavallois,Strasbourg,3-2,https://www.besoccer.com/match/stade-lavallois/strasbourg/201020677,2010,2,ligue_2
Arles,Ajaccio,2-1,https://www.besoccer.com/match/arles/ajaccio/201020678,2010,2,ligue_2
Bastia,Caen,1-2,https://www.besoccer.com/match/bastia/caen/201020679,2010,2,ligue_2
Chateauroux,Sedan,1-0,https://www.besoccer.com/match/berrichonne-chateauroux/sedan/201020680,2010,2,ligue_2
Dijon FCO,Tours,2-2,https://www.besoccer.com/match/dijon-fco/tours-fc/201020681,2010,2,ligue_2
Guingamp,Angers SCO,0-0,https://www.besoccer.com/match/guingamp/angers-sco/201020682,2010,2,ligue_2
Nîmes,Vannes,1-1,https://www.besoccer.com/match/nimes-olympique/vannes-olympique-club/201020683,2010,2,ligue_2
Le Havre,Stade Brestois,1-0,https://www.besoccer.com/match/havre-ac/stade-brestois-29/201020684,2010,2,ligue_2
Metz,Istres,2-0,https://www.besoccer.com/match/metz/istres/201020685,2010,2,ligue_2
Nantes,Clermont,3-2,https://www.besoccer.com/match/nantes/clermont-foot/201020686,2010,2,ligue_2
Stade Brestois,Metz,2-1,https://www.besoccer.com/match/stade-brestois-29/metz/201020687,2010,3,ligue_2
Angers SCO,Chateauroux,0-3,https://www.besoccer.com/match/angers-sco/berrichonne-chateauroux/201020688,2010,3,ligue_2
Bastia,Nîmes,6-1,https://www.besoccer.com/match/bastia/nimes-olympique/201020689,2010,3,ligue_2
Clermont,Stade Lavallois,0-0,https://www.besoccer.com/match/clermont-foot/stade-lavallois/201020690,2010,3,ligue_2
