Home_Team,Away_Team,Result,Link,Season,Round,League
Ajaccio,Dijon FCO,0-0,https://www.besoccer.com/match/ajaccio/dijon-fco/20168183,2016,1,ligue_2
Auxerre,Stade Brestois,0-0,https://www.besoccer.com/match/auxerre/stade-brestois-29/20168184,2016,1,ligue_2
Bourg-Péronnas,Le Havre,1-3,https://www.besoccer.com/match/bourg-peronnas/havre-ac/20168185,2016,1,ligue_2
Clermont,Sochaux,0-0,https://www.besoccer.com/match/clermont-foot/sochaux/20168186,2016,1,ligue_2
Nîmes,Evian Thonon Gaillard,0-0,https://www.besoccer.com/match/nimes-olympique/evian-thonon-gaillard/20168189,2016,1,ligue_2
Niort,Valenciennes,0-1,https://www.besoccer.com/match/chamois-niortais/valenciennes-afc/20168190,2016,1,ligue_2
Paris FC,Stade Lavallois,1-1,https://www.besoccer.com/match/paris-sg/stade-lavallois/20168191,2016,1,ligue_2
Red Star,Creteil,0-1,https://www.besoccer.com/match/red-star/creteil-lusitanos/20168192,2016,1,ligue_2
Metz,Lens,0-0,https://www.besoccer.com/match/metz/lens/20168187,2016,1,ligue_2
Nancy,Tours,0-0,https://www.besoccer.com/match/nancy/tours-fc/20168188,2016,1,ligue_2
Stade Brestois,Nîmes,2-0,https://www.besoccer.com/match/stade-brestois-29/nimes-olympique/20168193,2016,2,ligue_2
Creteil,Bourg-Péronnas,2-1,https://www.besoccer.com/match/creteil-lusitanos/bourg-peronnas/20168194,2016,2,ligue_2
Dijon FCO,Niort,3-0,https://www.besoccer.com/match/dijon-fco/chamois-niortais/20168195,2016,2,ligue_2
Evian Thonon Gaillard,Clermont,2-2,https://www.besoccer.com/match/evian-thonon-gaillard/clermont-foot/20168196,2016,2,ligue_2
Stade Lavallois,Nancy,0-1,https://www.besoccer.com/match/stade-lavallois/nancy/20168197,2016,2,ligue_2
Le Havre,Ajaccio,1-0,https://www.besoccer.com/match/havre-ac/ajaccio/20168198,2016,2,ligue_2
Sochaux,Metz,0-1,https://www.besoccer.com/match/sochaux/metz/20168200,2016,2,ligue_2
Tours,Paris FC,0-0,https://www.besoccer.com/match/tours-fc/paris-sg/20168201,2016,2,ligue_2
Valenciennes,Auxerre,0-0,https://www.besoccer.com/match/valenciennes-afc/auxerre/20168202,2016,2,ligue_2
Lens,Red Star,1-1,https://www.besoccer.com/match/lens/red-star/20168199,2016,2,ligue_2
Ajaccio,Evian Thonon Gaillard,1-1,https://www.besoccer.com/match/ajaccio/evian-thonon-gaillard/20168203,2016,3,ligue_2
Auxerre,Stade Lavallois,2-3,https://www.besoccer.com/match/auxerre/stade-lavallois/20168204,2016,3,ligue_2
Bourg-Péronnas,Dijon FCO,2-1,https://www.besoccer.com/match/bourg-peronnas/dijon-fco/20168205,2016,3,ligue_2
Clermont,Nîmes,1-0,https://www.besoccer.com/match/clermont-foot/nimes-olympique/20168206,2016,3,ligue_2
Lens,Creteil,1-1,https://www.besoccer.com/match/lens/creteil-lusitanos/20168207,2016,3,ligue_2
Niort,Sochaux,1-1,https://www.besoccer.com/match/chamois-niortais/sochaux/20168210,2016,3,ligue_2
Paris FC,Le Havre,3-0,https://www.besoccer.com/match/paris-sg/havre-ac/20168211,2016,3,ligue_2
Red Star,Tours,1-1,https://www.besoccer.com/match/red-star/tours-fc/20168212,2016,3,ligue_2
Nancy,Stade Brestois,3-0,https://www.besoccer.com/match/nancy/stade-brestois-29/20168209,2016,3,ligue_2
Metz,Valenciennes,2-0,https://www.besoccer.com/match/metz/valenciennes-afc/20168208,2016,3,ligue_2
Stade Brestois,Ajaccio,1-0,https://www.besoccer.com/match/stade-brestois-29/ajaccio/20168213,2016,4,ligue_2
Creteil,Metz,1-2,https://www.besoccer.com/match/creteil-lusitanos/metz/20168214,2016,4,ligue_2
Dijon FCO,Lens,2-0,https://www.besoccer.com/match/dijon-fco/lens/20168215,2016,4,ligue_2
Evian Thonon Gaillard,Niort,0-0,https://www.besoccer.com/match/evian-thonon-gaillard/chamois-niortais/20168216,2016,4,ligue_2
Stade Lavallois,Red Star,2-1,https://www.besoccer.com/match/stade-lavallois/red-star/20168217,2016,4,ligue_2
Le Havre,Clermont,0-1,https://www.besoccer.com/match/havre-ac/clermont-foot/20168218,2016,4,ligue_2
Sochaux,Paris FC,1-1,https://www.besoccer.com/match/sochaux/paris-sg/20168220,2016,4,ligue_2
Tours,Auxerre,3-1,https://www.besoccer.com/match/tours-fc/auxerre/20168221,2016,4,ligue_2
Valenciennes,Bourg-Péronnas,1-1,https://www.besoccer.com/match/valenciennes-afc/bourg-peronnas/20168222,2016,4,ligue_2
Nîmes,Nancy,2-2,https://www.besoccer.com/match/nimes-olympique/nancy/20168219,2016,4,ligue_2
Ajaccio,Tours,1-2,https://www.besoccer.com/match/ajaccio/tours-fc/20168223,2016,5,ligue_2
Auxerre,Nîmes,1-0,https://www.besoccer.com/match/auxerre/nimes-olympique/20168224,2016,5,ligue_2
Bourg-Péronnas,Sochaux,2-1,https://www.besoccer.com/match/bourg-peronnas/sochaux/20168225,2016,5,ligue_2
Clermont,Nancy,1-2,https://www.besoccer.com/match/clermont-foot/nancy/20168226,2016,5,ligue_2
Dijon FCO,Creteil,4-1,https://www.besoccer.com/match/dijon-fco/creteil-lusitanos/20168227,2016,5,ligue_2
Niort,Stade Lavallois,0-1,https://www.besoccer.com/match/chamois-niortais/stade-lavallois/20168230,2016,5,ligue_2
Paris FC,Stade Brestois,1-1,https://www.besoccer.com/match/paris-sg/stade-brestois-29/20168231,2016,5,ligue_2
Red Star,Valenciennes,1-5,https://www.besoccer.com/match/red-star/valenciennes-afc/20168232,2016,5,ligue_2
Metz,Evian Thonon Gaillard,2-1,https://www.besoccer.com/match/metz/evian-thonon-gaillard/20168229,2016,5,ligue_2
Lens,Le Havre,0-4,https://www.besoccer.com/match/lens/havre-ac/20168228,2016,5,ligue_2
Clermont,Paris FC,1-1,https://www.besoccer.com/match/clermont-foot/paris-sg/20168234,2016,6,ligue_2
Evian Thonon Gaillard,Auxerre,4-0,https://www.besoccer.com/match/evian-thonon-gaillard/auxerre/20168235,2016,6,ligue_2
Stade Lavallois,Metz,0-1,https://www.besoccer.com/match/stade-lavallois/metz/20168236,2016,6,ligue_2
Le Havre,Red Star,0-2,https://www.besoccer.com/match/havre-ac/red-star/20168237,2016,6,ligue_2
Nancy,Niort,1-1,https://www.besoccer.com/match/nancy/chamois-niortais/20168238,2016,6,ligue_2
Nîmes,Ajaccio,0-0,https://www.besoccer.com/match/nimes-olympique/ajaccio/20168239,2016,6,ligue_2
Sochaux,Creteil,0-3,https://www.besoccer.com/match/sochaux/creteil-lusitanos/20168240,2016,6,ligue_2
Tours,Bourg-Péronnas,0-1,https://www.besoccer.com/match/tours-fc/bourg-peronnas/20168241,2016,6,ligue_2
Valenciennes,Dijon FCO,1-3,https://www.besoccer.com/match/valenciennes-afc/dijon-fco/20168242,2016,6,ligue_2
Stade Brestois,Lens,2-1,https://www.besoccer.com/match/stade-brestois-29/lens/20168233,2016,6,ligue_2
Ajaccio,Stade Lavallois,0-0,https://www.besoccer.com/match/ajaccio/stade-lavallois/20168243,2016,7,ligue_2
Auxerre,Clermont,1-0,https://www.besoccer.com/match/auxerre/clermont-foot/20168244,2016,7,ligue_2
Bourg-Péronnas,Stade Brestois,3-1,https://www.besoccer.com/match/bourg-peronnas/stade-brestois-29/20168245,2016,7,ligue_2
Creteil,Valenciennes,0-1,https://www.besoccer.com/match/creteil-lusitanos/valenciennes-afc/20168246,2016,7,ligue_2
Dijon FCO,Le Havre,2-1,https://www.besoccer.com/match/dijon-fco/havre-ac/20168247,2016,7,ligue_2
Lens,Tours,1-1,https://www.besoccer.com/match/lens/tours-fc/20168248,2016,7,ligue_2
Metz,Nancy,0-0,https://www.besoccer.com/match/metz/nancy/20168249,2016,7,ligue_2
Niort,Nîmes,1-0,https://www.besoccer.com/match/chamois-niortais/nimes-olympique/20168250,2016,7,ligue_2
