Home_Team,Away_Team,Result,Link,Season,Round,League
West Bromwich Albion,Charlton Athletic,1-0,https://www.besoccer.com/match/west-bromwich/charlton-athletic-fc/199641675,1996,1,championship
Watford,Sheffield United,2-1,https://www.besoccer.com/match/watford-fc/sheffield-united/199641676,1996,1,championship
Tranmere Rovers,Wolves,2-2,https://www.besoccer.com/match/tranmere-rovers/wolverhampton/199641677,1996,1,championship
Sunderland,Leicester,1-2,https://www.besoccer.com/match/sunderland-afc/leicester-city-fc/199641678,1996,1,championship
Stoke City,Reading,1-1,https://www.besoccer.com/match/stoke-city/reading-fc/199641679,1996,1,championship
Portsmouth,Southend United,4-2,https://www.besoccer.com/match/portsmouth/southend-united/199641680,1996,1,championship
Oldham Athletic AFC,Huddersfield Town,3-0,https://www.besoccer.com/match/oldham-athletic-afc/huddersfield-town-fc/199641681,1996,1,championship
Millwall,Grimsby Town,2-1,https://www.besoccer.com/match/millwall-fc/grimsby-town/199641682,1996,1,championship
Crystal Palace,Barnsley,4-3,https://www.besoccer.com/match/crystal-palace-fc/barnsley-fc/199641683,1996,1,championship
Birmingham City,Ipswich Town,3-1,https://www.besoccer.com/match/birmingham-city-fc/ipswich-town-fc/199641684,1996,1,championship
Luton Town,Norwich City,1-3,https://www.besoccer.com/match/luton-town-fc/norwich-city-fc/199641685,1996,1,championship
Derby County,Port Vale,0-0,https://www.besoccer.com/match/derby-county-fc/port-vale/199641686,1996,1,championship
Southend United,Luton Town,0-1,https://www.besoccer.com/match/southend-united/luton-town-fc/199641687,1996,2,championship
Sheffield United,Tranmere Rovers,0-2,https://www.besoccer.com/match/sheffield-united/tranmere-rovers/199641688,1996,2,championship
Reading,Derby County,3-2,https://www.besoccer.com/match/reading-fc/derby-county-fc/199641689,1996,2,championship
Port Vale,Millwall,0-1,https://www.besoccer.com/match/port-vale/millwall-fc/199641690,1996,2,championship
Norwich City,Sunderland,0-0,https://www.besoccer.com/match/norwich-city-fc/sunderland-afc/199641691,1996,2,championship
Leicester,Stoke City,2-3,https://www.besoccer.com/match/leicester-city-fc/stoke-city/199641692,1996,2,championship
Ipswich Town,Crystal Palace,1-0,https://www.besoccer.com/match/ipswich-town-fc/crystal-palace-fc/199641693,1996,2,championship
Huddersfield Town,Watford,1-0,https://www.besoccer.com/match/huddersfield-town-fc/watford-fc/199641694,1996,2,championship
Grimsby Town,Portsmouth,2-1,https://www.besoccer.com/match/grimsby-town/portsmouth/199641695,1996,2,championship
Charlton Athletic,Birmingham City,3-1,https://www.besoccer.com/match/charlton-athletic-fc/birmingham-city-fc/199641696,1996,2,championship
Barnsley,Oldham Athletic AFC,2-1,https://www.besoccer.com/match/barnsley-fc/oldham-athletic-afc/199641697,1996,2,championship
Wolves,West Bromwich Albion,1-1,https://www.besoccer.com/match/wolverhampton/west-bromwich/199641698,1996,2,championship
West Bromwich Albion,Ipswich Town,0-0,https://www.besoccer.com/match/west-bromwich/ipswich-town-fc/199641699,1996,3,championship
Watford,Barnsley,2-3,https://www.besoccer.com/match/watford-fc/barnsley-fc/199641700,1996,3,championship
Tranmere Rovers,Huddersfield Town,3-1,https://www.besoccer.com/match/tranmere-rovers/huddersfield-town-fc/199641701,1996,3,championship
Sunderland,Wolves,2-0,https://www.besoccer.com/match/sunderland-afc/wolverhampton/199641702,1996,3,championship
Portsmouth,Reading,0-0,https://www.besoccer.com/match/portsmouth/reading-fc/199641703,1996,3,championship
Oldham Athletic AFC,Sheffield United,2-1,https://www.besoccer.com/match/oldham-athletic-afc/sheffield-united/199641704,1996,3,championship
Millwall,Southend United,0-0,https://www.besoccer.com/match/millwall-fc/southend-united/199641705,1996,3,championship
Luton Town,Leicester,1-1,https://www.besoccer.com/match/luton-town-fc/leicester-city-fc/199641706,1996,3,championship
