Home_Team,Away_Team,Result,Link,Season,Round,League
Watford,Middlesbrough,1-0,https://www.besoccer.com/match/watford-fc/middlesbrough-fc/202175607,2021,1,championship
Birmingham City,Brentford,1-0,https://www.besoccer.com/match/birmingham-city-fc/brentford/202175599,2021,1,championship
Wycombe Wanderers,Rotherham United,0-1,https://www.besoccer.com/match/wycombe-wanderers/rotherham-united/202175608,2021,1,championship
AFC Bournemouth,Blackburn Rovers,3-2,https://www.besoccer.com/match/afc-bournemouth/blackburn-rovers-fc/202175597,2021,1,championship
Barnsley,Luton Town,0-1,https://www.besoccer.com/match/barnsley-fc/luton-town-fc/202175598,2021,1,championship
Bristol City,Coventry City,2-1,https://www.besoccer.com/match/bristol-city-fc/coventry-city/202175600,2021,1,championship
Cardiff City,Sheffield Wednesday,0-2,https://www.besoccer.com/match/cardiff-city-fc/sheffield-wednesday-fc/202175601,2021,1,championship
Derby County,Reading,0-2,https://www.besoccer.com/match/derby-county-fc/reading-fc/202175602,2021,1,championship
Huddersfield Town,Norwich City,0-1,https://www.besoccer.com/match/huddersfield-town-fc/norwich-city-fc/202175603,2021,1,championship
Millwall,Stoke City,0-0,https://www.besoccer.com/match/millwall-fc/stoke-city/202175604,2021,1,championship
Preston North End,Swansea City,0-1,https://www.besoccer.com/match/preston-north-end/swansea-city-afc/202175605,2021,1,championship
Queens Park Rangers,Nottingham Forest,2-0,https://www.besoccer.com/match/queens-park-rangers-fc/nottingham-forest-fc/202175606,2021,1,championship
Coventry City,Queens Park Rangers,3-2,https://www.besoccer.com/match/coventry-city/queens-park-rangers-fc/202175611,2021,2,championship
Nottingham Forest,Cardiff City,0-2,https://www.besoccer.com/match/nottingham-forest-fc/cardiff-city-fc/202175615,2021,2,championship
Blackburn Rovers,Wycombe Wanderers,5-0,https://www.besoccer.com/match/blackburn-rovers-fc/wycombe-wanderers/202175609,2021,2,championship
Brentford,Huddersfield Town,3-0,https://www.besoccer.com/match/brentford/huddersfield-town-fc/202175610,2021,2,championship
Luton Town,Derby County,2-1,https://www.besoccer.com/match/luton-town-fc/derby-county-fc/202175612,2021,2,championship
Middlesbrough,AFC Bournemouth,1-1,https://www.besoccer.com/match/middlesbrough-fc/afc-bournemouth/202175613,2021,2,championship
Norwich City,Preston North End,2-2,https://www.besoccer.com/match/norwich-city-fc/preston-north-end/202175614,2021,2,championship
Reading,Barnsley,2-0,https://www.besoccer.com/match/reading-fc/barnsley-fc/202175616,2021,2,championship
Rotherham United,Millwall,0-1,https://www.besoccer.com/match/rotherham-united/millwall-fc/202175617,2021,2,championship
Sheffield Wednesday,Watford,0-0,https://www.besoccer.com/match/sheffield-wednesday-fc/watford-fc/202175618,2021,2,championship
Swansea City,Birmingham City,0-0,https://www.besoccer.com/match/swansea-city-afc/birmingham-city-fc/202175620,2021,2,championship
Stoke City,Bristol City,0-2,https://www.besoccer.com/match/stoke-city/bristol-city-fc/202175619,2021,2,championship
Huddersfield Town,Nottingham Forest,1-0,https://www.besoccer.com/match/huddersfield-town-fc/nottingham-forest-fc/202175627,2021,3,championship
Watford,Luton Town,1-0,https://www.besoccer.com/match/watford-fc/luton-town-fc/202175631,2021,3,championship
Wycombe Wanderers,Swansea City,0-2,https://www.besoccer.com/match/wycombe-wanderers/swansea-city-afc/202175632,2021,3,championship
Barnsley,Coventry City,0-0,https://www.besoccer.com/match/barnsley-fc/coventry-city/202175622,2021,3,championship
Birmingham City,Rotherham United,1-1,https://www.besoccer.com/match/birmingham-city-fc/rotherham-united/202175623,2021,3,championship
Cardiff City,Reading,1-2,https://www.besoccer.com/match/cardiff-city-fc/reading-fc/202175625,2021,3,championship
Derby County,Blackburn Rovers,0-4,https://www.besoccer.com/match/derby-county-fc/blackburn-rovers-fc/202175626,2021,3,championship
Millwall,Brentford,1-1,https://www.besoccer.com/match/millwall-fc/brentford/202175628,2021,3,championship
Preston North End,Stoke City,0-1,https://www.besoccer.com/match/preston-north-end/stoke-city/202175629,2021,3,championship
Queens Park Rangers,Middlesbrough,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/middlesbrough-fc/202175630,2021,3,championship
Bristol City,Sheffield Wednesday,2-0,https://www.besoccer.com/match/bristol-city-fc/sheffield-wednesday-fc/202175624,2021,3,championship
AFC Bournemouth,Norwich City,1-0,https://www.besoccer.com/match/afc-bournemouth/norwich-city-fc/202175621,2021,3,championship
Coventry City,AFC Bournemouth,1-3,https://www.besoccer.com/match/coventry-city/afc-bournemouth/202175635,2021,4,championship
Norwich City,Derby County,0-1,https://www.besoccer.com/match/norwich-city-fc/derby-county-fc/202175638,2021,4,championship
Blackburn Rovers,Cardiff City,0-0,https://www.besoccer.com/match/blackburn-rovers-fc/cardiff-city-fc/202175633,2021,4,championship
