Home_Team,Away_Team,Result,Link,Season,Round,League
Watford,Wolves,0-2,https://www.besoccer.com/match/watford-fc/wolverhampton/199218254,1992,1,championship
Swindon Town,Leicester,0-0,https://www.besoccer.com/match/swindon-town/leicester-city-fc/199218255,1992,1,championship
Sunderland,Derby County,1-1,https://www.besoccer.com/match/sunderland-afc/derby-county-fc/199218256,1992,1,championship
Southend United,Bristol City,1-1,https://www.besoccer.com/match/southend-united/bristol-city-fc/199218257,1992,1,championship
Port Vale,Oxford United,2-1,https://www.besoccer.com/match/port-vale/oxford-united/199218258,1992,1,championship
Plymouth Argyle,Barnsley,2-1,https://www.besoccer.com/match/plymouth-argyle/barnsley-fc/199218259,1992,1,championship
Middlesbrough,Millwall,1-0,https://www.besoccer.com/match/middlesbrough-fc/millwall-fc/199218260,1992,1,championship
Grimsby Town,Cambridge United,3-4,https://www.besoccer.com/match/grimsby-town/cambridge-united/199218261,1992,1,championship
Bristol Rovers,Ipswich Town,3-3,https://www.besoccer.com/match/bristol-rovers/ipswich-town-fc/199218262,1992,1,championship
Brighton & Hove Albion,Tranmere Rovers,0-2,https://www.besoccer.com/match/brighton-amp-hov/tranmere-rovers/199218263,1992,1,championship
Blackburn Rovers,Portsmouth,1-1,https://www.besoccer.com/match/blackburn-rovers-fc/portsmouth/199218264,1992,1,championship
Charlton Athletic,Newcastle,2-1,https://www.besoccer.com/match/charlton-athletic-fc/newcastle-united-fc/199218265,1992,1,championship
Ipswich Town,Port Vale,2-1,https://www.besoccer.com/match/ipswich-town-fc/port-vale/199218266,1992,1,championship
Bristol City,Brighton & Hove Albion,2-1,https://www.besoccer.com/match/bristol-city-fc/brighton-amp-hov/199218267,1992,1,championship
Barnsley,Sunderland,0-3,https://www.besoccer.com/match/barnsley-fc/sunderland-afc/199218268,1992,1,championship
Derby County,Middlesbrough,2-0,https://www.besoccer.com/match/derby-county-fc/middlesbrough-fc/199218269,1992,1,championship
Tranmere Rovers,Bristol Rovers,2-2,https://www.besoccer.com/match/tranmere-rovers/bristol-rovers/199218270,1992,1,championship
Barnsley,Brighton & Hove Albion,1-2,https://www.besoccer.com/match/barnsley-fc/brighton-amp-hov/199218281,1992,1,championship
Bristol City,Blackburn Rovers,1-0,https://www.besoccer.com/match/bristol-city-fc/blackburn-rovers-fc/199218280,1992,1,championship
Cambridge United,Swindon Town,3-2,https://www.besoccer.com/match/cambridge-united/swindon-town/199218279,1992,1,championship
Ipswich Town,Middlesbrough,2-1,https://www.besoccer.com/match/ipswich-town-fc/middlesbrough-fc/199218277,1992,1,championship
Derby County,Southend United,1-2,https://www.besoccer.com/match/derby-county-fc/southend-united/199218278,1992,1,championship
Newcastle,Watford,2-2,https://www.besoccer.com/match/newcastle-united-fc/watford-fc/199218274,1992,1,championship
Leicester,Plymouth Argyle,2-0,https://www.besoccer.com/match/leicester-city-fc/plymouth-argyle/199218276,1992,1,championship
Oxford United,Grimsby Town,1-2,https://www.besoccer.com/match/oxford-united/grimsby-town/199218273,1992,1,championship
Portsmouth,Port Vale,1-0,https://www.besoccer.com/match/portsmouth/port-vale/199218272,1992,1,championship
Wolves,Charlton Athletic,1-1,https://www.besoccer.com/match/wolverhampton/charlton-athletic-fc/199218271,1992,1,championship
