Home_Team,Away_Team,Result,Link,Season,Round,League
West Bromwich Albion,Tranmere Rovers,2-1,https://www.besoccer.com/match/west-bromwich/tranmere-rovers/199844646,1998,1,championship
Swindon Town,Crewe Alexandra,2-0,https://www.besoccer.com/match/swindon-town/crewe-alexandra/199844647,1998,1,championship
Queens Park Rangers,Ipswich Town,0-0,https://www.besoccer.com/match/queens-park-rangers-fc/ipswich-town-fc/199844648,1998,1,championship
Port Vale,Nottingham Forest,0-1,https://www.besoccer.com/match/port-vale/nottingham-forest-fc/199844649,1998,1,championship
Oxford City,Huddersfield Town,2-0,https://www.besoccer.com/match/oxford-city/huddersfield-town-fc/199844650,1998,1,championship
Norwich City,Wolves,0-2,https://www.besoccer.com/match/norwich-city-fc/wolverhampton/199844651,1998,1,championship
Middlesbrough,Charlton Athletic,2-1,https://www.besoccer.com/match/middlesbrough-fc/charlton-athletic-fc/199844652,1998,1,championship
Man. City,Portsmouth,2-2,https://www.besoccer.com/match/manchester-city-fc/portsmouth/199844653,1998,1,championship
Bury,Reading,1-1,https://www.besoccer.com/match/bury/reading-fc/199844654,1998,1,championship
Bradford City,Stockport County,2-1,https://www.besoccer.com/match/bradford-city/stockport-county/199844655,1998,1,championship
Birmingham City,Stoke City,2-0,https://www.besoccer.com/match/birmingham-city-fc/stoke-city/199844656,1998,1,championship
Sheffield United,Sunderland,2-0,https://www.besoccer.com/match/sheffield-united/sunderland-afc/199844657,1998,1,championship
Tranmere Rovers,Queens Park Rangers,2-1,https://www.besoccer.com/match/tranmere-rovers/queens-park-rangers-fc/199844658,1998,1,championship
Sunderland,Man. City,3-1,https://www.besoccer.com/match/sunderland-afc/manchester-city-fc/199844659,1998,1,championship
Nottingham Forest,Norwich City,4-1,https://www.besoccer.com/match/nottingham-forest-fc/norwich-city-fc/199844660,1998,1,championship
Bradford City,Stoke City,0-0,https://www.besoccer.com/match/bradford-city/stoke-city/199844661,1998,1,championship
Wolves,Sheffield United,0-0,https://www.besoccer.com/match/wolverhampton/sheffield-united/199844662,1998,1,championship
Stockport County,Bury,0-0,https://www.besoccer.com/match/stockport-county/bury/199844663,1998,1,championship
Reading,Swindon Town,0-1,https://www.besoccer.com/match/reading-fc/swindon-town/199844664,1998,1,championship
Portsmouth,Port Vale,3-1,https://www.besoccer.com/match/portsmouth/port-vale/199844665,1998,1,championship
Crewe Alexandra,West Bromwich Albion,2-3,https://www.besoccer.com/match/crewe-alexandra/west-bromwich/199844666,1998,1,championship
Charlton Athletic,Oxford City,3-2,https://www.besoccer.com/match/charlton-athletic-fc/oxford-city/199844667,1998,1,championship
Man. City,Tranmere Rovers,1-1,https://www.besoccer.com/match/manchester-city-fc/tranmere-rovers/199844668,1998,1,championship
Swindon Town,Huddersfield Town,1-1,https://www.besoccer.com/match/swindon-town/huddersfield-town-fc/199844669,1998,1,championship
Sheffield United,Portsmouth,2-1,https://www.besoccer.com/match/sheffield-united/portsmouth/199844670,1998,1,championship
Queens Park Rangers,Stockport County,2-1,https://www.besoccer.com/match/queens-park-rangers-fc/stockport-county/199844671,1998,1,championship
Port Vale,Sunderland,3-1,https://www.besoccer.com/match/port-vale/sunderland-afc/199844672,1998,1,championship
Oxford City,Nottingham Forest,0-1,https://www.besoccer.com/match/oxford-city/nottingham-forest-fc/199844673,1998,1,championship
Norwich City,Crewe Alexandra,0-2,https://www.besoccer.com/match/norwich-city-fc/crewe-alexandra/199844674,1998,1,championship
Middlesbrough,Stoke City,0-1,https://www.besoccer.com/match/middlesbrough-fc/stoke-city/199844675,1998,1,championship
Bury,Charlton Athletic,0-0,https://www.besoccer.com/match/bury/charlton-athletic-fc/199844676,1998,1,championship
Bradford City,Ipswich Town,2-1,https://www.besoccer.com/match/bradford-city/ipswich-town-fc/199844677,1998,1,championship
Birmingham City,Reading,3-0,https://www.besoccer.com/match/birmingham-city-fc/reading-fc/199844678,1998,1,championship
West Bromwich Albion,Wolves,1-0,https://www.besoccer.com/match/west-bromwich/wolverhampton/199844679,1998,1,championship
Stockport County,Birmingham City,2-2,https://www.besoccer.com/match/stockport-county/birmingham-city-fc/199844680,1998,1,championship
Wolves,Bury,4-2,https://www.besoccer.com/match/wolverhampton/bury/199844681,1998,1,championship
Tranmere Rovers,Middlesbrough,0-2,https://www.besoccer.com/match/tranmere-rovers/middlesbrough-fc/199844682,1998,1,championship
Sunderland,Norwich City,0-1,https://www.besoccer.com/match/sunderland-afc/norwich-city-fc/199844683,1998,1,championship
Stoke City,Swindon Town,1-2,https://www.besoccer.com/match/stoke-city/swindon-town/199844684,1998,1,championship
Reading,Bradford City,0-3,https://www.besoccer.com/match/reading-fc/bradford-city/199844685,1998,1,championship
Portsmouth,Oxford City,2-1,https://www.besoccer.com/match/portsmouth/oxford-city/199844686,1998,1,championship
Nottingham Forest,Queens Park Rangers,4-0,https://www.besoccer.com/match/nottingham-forest-fc/queens-park-rangers-fc/199844687,1998,1,championship
Ipswich Town,West Bromwich Albion,1-1,https://www.besoccer.com/match/ipswich-town-fc/west-bromwich/199844688,1998,1,championship
Huddersfield Town,Sheffield United,0-0,https://www.besoccer.com/match/huddersfield-town-fc/sheffield-united/199844689,1998,1,championship
Charlton Athletic,Man. City,2-1,https://www.besoccer.com/match/charlton-athletic-fc/manchester-city-fc/199844690,1998,1,championship
Tranmere Rovers,Birmingham City,0-3,https://www.besoccer.com/match/tranmere-rovers/birmingham-city-fc/199844691,1998,2,championship
Sunderland,Oxford City,3-1,https://www.besoccer.com/match/sunderland-afc/oxford-city/199844692,1998,2,championship
Stockport County,Middlesbrough,1-1,https://www.besoccer.com/match/stockport-county/middlesbrough-fc/199844693,1998,2,championship
Reading,Queens Park Rangers,1-2,https://www.besoccer.com/match/reading-fc/queens-park-rangers-fc/199844694,1998,2,championship
Portsmouth,Norwich City,1-1,https://www.besoccer.com/match/portsmouth/norwich-city-fc/199844695,1998,2,championship
Ipswich Town,Swindon Town,2-1,https://www.besoccer.com/match/ipswich-town-fc/swindon-town/199844696,1998,2,championship
Huddersfield Town,Bradford City,1-2,https://www.besoccer.com/match/huddersfield-town-fc/bradford-city/199844697,1998,2,championship
Crewe Alexandra,Bury,1-2,https://www.besoccer.com/match/crewe-alexandra/bury/199844698,1998,2,championship
Wolves,Port Vale,1-1,https://www.besoccer.com/match/wolverhampton/port-vale/199844699,1998,2,championship
Stoke City,West Bromwich Albion,0-0,https://www.besoccer.com/match/stoke-city/west-bromwich/199844700,1998,2,championship
Nottingham Forest,Man. City,1-3,https://www.besoccer.com/match/nottingham-forest-fc/manchester-city-fc/199844701,1998,2,championship
Bradford City,Sunderland,0-4,https://www.besoccer.com/match/bradford-city/sunderland-afc/199844702,1998,2,championship
