Home_Team,Away_Team,Result,Link,Season,Round,League
Watford,Millwall,3-1,https://www.besoccer.com/match/watford-fc/millwall-fc/199317611,1993,1,championship
Tranmere Rovers,Cambridge United,2-0,https://www.besoccer.com/match/tranmere-rovers/cambridge-united/199317612,1993,1,championship
Swindon Town,Sunderland,1-0,https://www.besoccer.com/match/swindon-town/sunderland-afc/199317613,1993,1,championship
Peterborough United,Derby County,1-0,https://www.besoccer.com/match/peterborough-u/derby-county-fc/199317614,1993,1,championship
Oxford United,Bristol Rovers,2-1,https://www.besoccer.com/match/oxford-united/bristol-rovers/199317615,1993,1,championship
Newcastle,Southend United,3-2,https://www.besoccer.com/match/newcastle-united-fc/southend-united/199317616,1993,1,championship
Leicester,Luton Town,2-1,https://www.besoccer.com/match/leicester-city-fc/luton-town-fc/199317617,1993,1,championship
Charlton Athletic,Grimsby Town,3-1,https://www.besoccer.com/match/charlton-athletic-fc/grimsby-town/199317618,1993,1,championship
Bristol City,Portsmouth,3-3,https://www.besoccer.com/match/bristol-city-fc/portsmouth/199317619,1993,1,championship
Brentford,Wolves,0-2,https://www.besoccer.com/match/brentford/wolverhampton/199317620,1993,1,championship
Birmingham City,Notts County,1-0,https://www.besoccer.com/match/birmingham-city-fc/notts-county/199317621,1993,1,championship
Barnsley,West Ham,0-1,https://www.besoccer.com/match/barnsley-fc/west-ham-united/199317622,1993,1,championship
Wolves,Leicester,3-0,https://www.besoccer.com/match/wolverhampton/leicester-city-fc/199317623,1993,1,championship
Cambridge United,Charlton Athletic,0-1,https://www.besoccer.com/match/cambridge-united/charlton-athletic-fc/199317624,1993,1,championship
Bristol Rovers,Swindon Town,3-4,https://www.besoccer.com/match/bristol-rovers/swindon-town/199317625,1993,1,championship
Bristol Rovers,Brentford,2-1,https://www.besoccer.com/match/bristol-rovers/brentford/199317637,1993,1,championship
Cambridge United,Birmingham City,0-3,https://www.besoccer.com/match/cambridge-united/birmingham-city-fc/199317636,1993,1,championship
Derby County,Newcastle,1-2,https://www.besoccer.com/match/derby-county-fc/newcastle-united-fc/199317635,1993,1,championship
Grimsby Town,Watford,3-2,https://www.besoccer.com/match/grimsby-town/watford-fc/199317634,1993,1,championship
Luton Town,Bristol City,0-3,https://www.besoccer.com/match/luton-town-fc/bristol-city-fc/199317633,1993,1,championship
Millwall,Oxford United,3-1,https://www.besoccer.com/match/millwall-fc/oxford-united/199317632,1993,1,championship
Notts County,Leicester,1-1,https://www.besoccer.com/match/notts-county/leicester-city-fc/199317631,1993,1,championship
Southend United,Peterborough United,0-1,https://www.besoccer.com/match/southend-united/peterborough-u/199317629,1993,1,championship
Sunderland,Tranmere Rovers,1-0,https://www.besoccer.com/match/sunderland-afc/tranmere-rovers/199317628,1993,1,championship
West Ham,Charlton Athletic,0-1,https://www.besoccer.com/match/west-ham-united/charlton-athletic-fc/199317627,1993,1,championship
Wolves,Swindon Town,2-2,https://www.besoccer.com/match/wolverhampton/swindon-town/199317626,1993,1,championship
Portsmouth,Barnsley,1-0,https://www.besoccer.com/match/portsmouth/barnsley-fc/199317630,1993,1,championship
Notts County,Watford,1-2,https://www.besoccer.com/match/notts-county/watford-fc/199317638,1993,1,championship
Charlton Athletic,Bristol Rovers,4-1,https://www.besoccer.com/match/charlton-athletic-fc/bristol-rovers/199317639,1993,1,championship
Leicester,Derby County,3-2,https://www.besoccer.com/match/leicester-city-fc/derby-county-fc/199317640,1993,1,championship
Tranmere Rovers,Bristol Rovers,2-1,https://www.besoccer.com/match/tranmere-rovers/bristol-rovers/199317641,1993,1,championship
Charlton Athletic,Luton Town,0-0,https://www.besoccer.com/match/charlton-athletic-fc/luton-town-fc/199317648,1993,1,championship
Barnsley,Millwall,0-0,https://www.besoccer.com/match/barnsley-fc/millwall-fc/199317651,1993,1,championship
Brentford,Southend United,2-1,https://www.besoccer.com/match/brentford/southend-united/199317650,1993,1,championship
Bristol City,Sunderland,0-0,https://www.besoccer.com/match/bristol-city-fc/sunderland-afc/199317649,1993,1,championship
Watford,Derby County,0-0,https://www.besoccer.com/match/watford-fc/derby-county-fc/199317642,1993,1,championship
Leicester,Portsmouth,1-0,https://www.besoccer.com/match/leicester-city-fc/portsmouth/199317647,1993,1,championship
Newcastle,West Ham,2-0,https://www.besoccer.com/match/newcastle-united-fc/west-ham-united/199317646,1993,1,championship
Oxford United,Wolves,0-0,https://www.besoccer.com/match/oxford-united/wolverhampton/199317645,1993,1,championship
