Home_Team,Away_Team,Result,Link,Season,Round,League
AZ Alkmaar,Sparta Rotterdam,3-0,https://www.besoccer.com/match/az/sparta-rotterdam/20061827,2006,1,eredivisie
Willem II,RKC Waalwijk,1-2,https://www.besoccer.com/match/willem-ii/rkc-waalwijk/20061828,2006,1,eredivisie
Heracles,PSV,1-1,https://www.besoccer.com/match/heracles/psv/20061829,2006,1,eredivisie
Roda JC,Twente 1965,2-0,https://www.besoccer.com/match/roda-jc/fc-twente-1965/20061830,2006,1,eredivisie
Vitesse,Heerenveen,2-2,https://www.besoccer.com/match/vitesse/heerenveen/20061831,2006,1,eredivisie
NEC Nijmegen,Utrecht,0-0,https://www.besoccer.com/match/nec/fc-utrecht/20061832,2006,1,eredivisie
Groningen,RBC Roosendaal,1-0,https://www.besoccer.com/match/fc-groningen/rbc/20061833,2006,1,eredivisie
Feyenoord,NAC Breda,2-0,https://www.besoccer.com/match/feyenoord/nac-breda/20061834,2006,1,eredivisie
Ajax,ADO Den Haag,2-2,https://www.besoccer.com/match/ajax/ado-den-haag/20061835,2006,1,eredivisie
NAC Breda,Willem II,1-0,https://www.besoccer.com/match/nac-breda/willem-ii/20061836,2006,2,eredivisie
RBC Roosendaal,Ajax,0-2,https://www.besoccer.com/match/rbc/ajax/20061837,2006,2,eredivisie
Heerenveen,Roda JC,5-4,https://www.besoccer.com/match/heerenveen/roda-jc/20061838,2006,2,eredivisie
ADO Den Haag,Heracles,1-2,https://www.besoccer.com/match/ado-den-haag/heracles/20061839,2006,2,eredivisie
Twente 1965,NEC Nijmegen,0-1,https://www.besoccer.com/match/fc-twente-1965/nec/20061840,2006,2,eredivisie
Sparta Rotterdam,Feyenoord,1-3,https://www.besoccer.com/match/sparta-rotterdam/feyenoord/20061841,2006,2,eredivisie
Utrecht,AZ Alkmaar,1-2,https://www.besoccer.com/match/fc-utrecht/az/20061842,2006,2,eredivisie
PSV,Vitesse,2-1,https://www.besoccer.com/match/psv/vitesse/20061843,2006,2,eredivisie
RKC Waalwijk,Groningen,2-1,https://www.besoccer.com/match/rkc-waalwijk/fc-groningen/20061844,2006,2,eredivisie
ADO Den Haag,Heerenveen,1-0,https://www.besoccer.com/match/ado-den-haag/heerenveen/20061845,2006,3,eredivisie
NEC Nijmegen,RKC Waalwijk,1-3,https://www.besoccer.com/match/nec/rkc-waalwijk/20061846,2006,3,eredivisie
Sparta Rotterdam,NAC Breda,1-0,https://www.besoccer.com/match/sparta-rotterdam/nac-breda/20061847,2006,3,eredivisie
