Home_Team,Away_Team,Result,Link,Season,Round,League
Sparta Rotterdam,Willem II,0-2,https://www.besoccer.com/match/sparta-rotterdam/willem-ii/200018614,2000,1,eredivisie
Den Bosch,Feyenoord,0-4,https://www.besoccer.com/match/fc-den-bosch/feyenoord/200018615,2000,1,eredivisie
Cambuur,Vitesse,1-1,https://www.besoccer.com/match/sc-cambuur-leeuwarden/vitesse/200018616,2000,1,eredivisie
De Graafschap,Roda JC,0-0,https://www.besoccer.com/match/graafschap/roda-jc/200018617,2000,1,eredivisie
Fortuna Sittard,AZ Alkmaar,1-2,https://www.besoccer.com/match/fortuna-sittard/az/200018618,2000,1,eredivisie
PSV,MVV Maastricht,4-1,https://www.besoccer.com/match/psv/mvv/200018619,2000,1,eredivisie
Ajax,Heerenveen,3-2,https://www.besoccer.com/match/ajax/heerenveen/200018620,2000,1,eredivisie
RKC Waalwijk,Twente 1965,1-1,https://www.besoccer.com/match/rkc-waalwijk/fc-twente-1965/200018621,2000,1,eredivisie
Utrecht,NEC Nijmegen,1-0,https://www.besoccer.com/match/fc-utrecht/nec/200018622,2000,1,eredivisie
MVV Maastricht,Ajax,2-6,https://www.besoccer.com/match/mvv/ajax/200018623,2000,2,eredivisie
Den Bosch,De Graafschap,1-1,https://www.besoccer.com/match/fc-den-bosch/graafschap/200018624,2000,2,eredivisie
Willem II,Fortuna Sittard,2-2,https://www.besoccer.com/match/willem-ii/fortuna-sittard/200018625,2000,2,eredivisie
Twente 1965,NEC Nijmegen,4-2,https://www.besoccer.com/match/fc-twente-1965/nec/200018626,2000,2,eredivisie
Heerenveen,Sparta Rotterdam,3-1,https://www.besoccer.com/match/heerenveen/sparta-rotterdam/200018627,2000,2,eredivisie
Roda JC,RKC Waalwijk,1-2,https://www.besoccer.com/match/roda-jc/rkc-waalwijk/200018628,2000,2,eredivisie
Vitesse,PSV,1-6,https://www.besoccer.com/match/vitesse/psv/200018629,2000,2,eredivisie
Feyenoord,Cambuur,4-0,https://www.besoccer.com/match/feyenoord/sc-cambuur-leeuwarden/200018630,2000,2,eredivisie
Cambuur,Ajax,0-3,https://www.besoccer.com/match/sc-cambuur-leeuwarden/ajax/200018631,2000,2,eredivisie
Roda JC,NEC Nijmegen,4-3,https://www.besoccer.com/match/roda-jc/nec/200018632,2000,3,eredivisie
PSV,Fortuna Sittard,2-1,https://www.besoccer.com/match/psv/fortuna-sittard/200018633,2000,3,eredivisie
Vitesse,MVV Maastricht,6-2,https://www.besoccer.com/match/vitesse/mvv/200018634,2000,3,eredivisie
Willem II,Den Bosch,2-1,https://www.besoccer.com/match/willem-ii/fc-den-bosch/200018635,2000,3,eredivisie
RKC Waalwijk,AZ Alkmaar,1-2,https://www.besoccer.com/match/rkc-waalwijk/az/200018636,2000,3,eredivisie
Utrecht,Twente 1965,1-0,https://www.besoccer.com/match/fc-utrecht/fc-twente-1965/200018637,2000,3,eredivisie
Feyenoord,Heerenveen,3-1,https://www.besoccer.com/match/feyenoord/heerenveen/200018638,2000,3,eredivisie
AZ Alkmaar,Roda JC,1-2,https://www.besoccer.com/match/az/roda-jc/200018639,2000,3,eredivisie
Ajax,Feyenoord,2-2,https://www.besoccer.com/match/ajax/feyenoord/200018640,2000,3,eredivisie
Twente 1965,Vitesse,0-0,https://www.besoccer.com/match/fc-twente-1965/vitesse/200018641,2000,4,eredivisie
MVV Maastricht,Cambuur,1-1,https://www.besoccer.com/match/mvv/sc-cambuur-leeuwarden/200018642,2000,4,eredivisie
Heerenveen,Willem II,2-3,https://www.besoccer.com/match/heerenveen/willem-ii/200018643,2000,4,eredivisie
Fortuna Sittard,RKC Waalwijk,0-2,https://www.besoccer.com/match/fortuna-sittard/rkc-waalwijk/200018644,2000,4,eredivisie
De Graafschap,PSV,1-2,https://www.besoccer.com/match/graafschap/psv/200018645,2000,4,eredivisie
Sparta Rotterdam,Utrecht,3-0,https://www.besoccer.com/match/sparta-rotterdam/fc-utrecht/200018646,2000,4,eredivisie
Sparta Rotterdam,De Graafschap,2-1,https://www.besoccer.com/match/sparta-rotterdam/graafschap/200018647,2000,4,eredivisie
AZ Alkmaar,Utrecht,0-1,https://www.besoccer.com/match/az/fc-utrecht/200018648,2000,4,eredivisie
Cambuur,Twente 1965,1-3,https://www.besoccer.com/match/sc-cambuur-leeuwarden/fc-twente-1965/200018649,2000,4,eredivisie
Feyenoord,Fortuna Sittard,1-0,https://www.besoccer.com/match/feyenoord/fortuna-sittard/200018650,2000,5,eredivisie
Den Bosch,MVV Maastricht,1-1,https://www.besoccer.com/match/fc-den-bosch/mvv/200018651,2000,5,eredivisie
Willem II,AZ Alkmaar,3-1,https://www.besoccer.com/match/willem-ii/az/200018652,2000,5,eredivisie
Utrecht,De Graafschap,2-1,https://www.besoccer.com/match/fc-utrecht/graafschap/200018653,2000,5,eredivisie
Vitesse,Sparta Rotterdam,2-1,https://www.besoccer.com/match/vitesse/sparta-rotterdam/200018654,2000,5,eredivisie
RKC Waalwijk,Ajax,1-1,https://www.besoccer.com/match/rkc-waalwijk/ajax/200018655,2000,5,eredivisie
Roda JC,Heerenveen,0-2,https://www.besoccer.com/match/roda-jc/heerenveen/200018656,2000,5,eredivisie
Ajax,Vitesse,3-1,https://www.besoccer.com/match/ajax/vitesse/200018657,2000,5,eredivisie
Roda JC,Fortuna Sittard,3-0,https://www.besoccer.com/match/roda-jc/fortuna-sittard/200018658,2000,5,eredivisie
PSV,Willem II,6-1,https://www.besoccer.com/match/psv/willem-ii/200018659,2000,6,eredivisie
Heerenveen,Twente 1965,0-0,https://www.besoccer.com/match/heerenveen/fc-twente-1965/200018660,2000,6,eredivisie
Den Bosch,Utrecht,3-2,https://www.besoccer.com/match/fc-den-bosch/fc-utrecht/200018661,2000,6,eredivisie
Feyenoord,RKC Waalwijk,1-2,https://www.besoccer.com/match/feyenoord/rkc-waalwijk/200018662,2000,6,eredivisie
De Graafschap,NEC Nijmegen,2-2,https://www.besoccer.com/match/graafschap/nec/200018663,2000,6,eredivisie
