Home_Team,Away_Team,Result,Link,Season,Round,League
MVV Maastricht,Fortuna Sittard,0-0,https://www.besoccer.com/match/mvv/fortuna-sittard/19921759,1992,1,eredivisie
VVV Venlo,Roda JC,1-3,https://www.besoccer.com/match/vvv/roda-jc/19921753,1992,1,eredivisie
Groningen,Willem II,1-0,https://www.besoccer.com/match/fc-groningen/willem-ii/19921754,1992,1,eredivisie
RKC Waalwijk,De Graafschap,2-1,https://www.besoccer.com/match/rkc-waalwijk/graafschap/19921755,1992,1,eredivisie
PSV,Utrecht,2-1,https://www.besoccer.com/match/psv/fc-utrecht/19921756,1992,1,eredivisie
FC Volendam,Sparta Rotterdam,1-1,https://www.besoccer.com/match/fc-volendam/sparta-rotterdam/19921757,1992,1,eredivisie
Feyenoord,Twente 1965,1-0,https://www.besoccer.com/match/feyenoord/fc-twente-1965/19921758,1992,1,eredivisie
Vitesse,Ajax,0-0,https://www.besoccer.com/match/vitesse/ajax/19921760,1992,1,eredivisie
Dordrecht,ADO Den Haag,2-2,https://www.besoccer.com/match/fc-dordrecht/ado-den-haag/19921761,1992,1,eredivisie
Twente 1965,MVV Maastricht,1-0,https://www.besoccer.com/match/fc-twente-1965/mvv/19921762,1992,2,eredivisie
Roda JC,Dordrecht,1-0,https://www.besoccer.com/match/roda-jc/fc-dordrecht/19921763,1992,2,eredivisie
ADO Den Haag,Vitesse,0-3,https://www.besoccer.com/match/ado-den-haag/vitesse/19921764,1992,2,eredivisie
Willem II,VVV Venlo,4-0,https://www.besoccer.com/match/willem-ii/vvv/19921765,1992,2,eredivisie
De Graafschap,Groningen,0-0,https://www.besoccer.com/match/graafschap/fc-groningen/19921766,1992,2,eredivisie
Ajax,FC Volendam,3-0,https://www.besoccer.com/match/ajax/fc-volendam/19921767,1992,2,eredivisie
Sparta Rotterdam,Feyenoord,0-0,https://www.besoccer.com/match/sparta-rotterdam/feyenoord/19921768,1992,2,eredivisie
Utrecht,RKC Waalwijk,1-1,https://www.besoccer.com/match/fc-utrecht/rkc-waalwijk/19921769,1992,2,eredivisie
Fortuna Sittard,PSV,2-5,https://www.besoccer.com/match/fortuna-sittard/psv/19921770,1992,2,eredivisie
Dordrecht,VVV Venlo,6-1,https://www.besoccer.com/match/fc-dordrecht/vvv/19921781,1992,3,eredivisie
RKC Waalwijk,Fortuna Sittard,2-2,https://www.besoccer.com/match/rkc-waalwijk/fortuna-sittard/19921780,1992,3,eredivisie
Vitesse,Roda JC,0-0,https://www.besoccer.com/match/vitesse/roda-jc/19921782,1992,3,eredivisie
De Graafschap,Willem II,1-2,https://www.besoccer.com/match/graafschap/willem-ii/19921784,1992,3,eredivisie
MVV Maastricht,Sparta Rotterdam,1-3,https://www.besoccer.com/match/mvv/sparta-rotterdam/19921783,1992,3,eredivisie
PSV,Twente 1965,3-3,https://www.besoccer.com/match/psv/fc-twente-1965/19921785,1992,3,eredivisie
Feyenoord,Ajax,2-0,https://www.besoccer.com/match/feyenoord/ajax/19921786,1992,3,eredivisie
Groningen,Utrecht,2-0,https://www.besoccer.com/match/fc-groningen/fc-utrecht/19921787,1992,3,eredivisie
