Home_Team,Away_Team,Result,Link,Season,Round,League
Vitesse,Groningen,0-4,https://www.besoccer.com/match/vitesse/fc-groningen/20099296,2009,1,eredivisie
Utrecht,PSV,1-5,https://www.besoccer.com/match/fc-utrecht/psv/20099300,2009,1,eredivisie
Willem II,Ajax,2-1,https://www.besoccer.com/match/willem-ii/ajax/20099297,2009,1,eredivisie
Roda JC,Twente 1965,1-1,https://www.besoccer.com/match/roda-jc/fc-twente-1965/20099298,2009,1,eredivisie
NEC Nijmegen,De Graafschap,2-0,https://www.besoccer.com/match/nec/graafschap/20099299,2009,1,eredivisie
Heracles,Feyenoord,3-1,https://www.besoccer.com/match/heracles/feyenoord/20099301,2009,1,eredivisie
FC Volendam,Heerenveen,2-3,https://www.besoccer.com/match/fc-volendam/heerenveen/20099302,2009,1,eredivisie
Sparta Rotterdam,ADO Den Haag,2-5,https://www.besoccer.com/match/sparta-rotterdam/ado-den-haag/20099303,2009,1,eredivisie
AZ Alkmaar,NAC Breda,1-2,https://www.besoccer.com/match/az/nac-breda/20099304,2009,1,eredivisie
Heerenveen,Heracles,2-2,https://www.besoccer.com/match/heerenveen/heracles/20099305,2009,2,eredivisie
PSV,Sparta Rotterdam,1-0,https://www.besoccer.com/match/psv/sparta-rotterdam/20099308,2009,2,eredivisie
Twente 1965,NEC Nijmegen,1-1,https://www.besoccer.com/match/fc-twente-1965/nec/20099307,2009,2,eredivisie
ADO Den Haag,AZ Alkmaar,3-0,https://www.besoccer.com/match/ado-den-haag/az/20099309,2009,2,eredivisie
Feyenoord,FC Volendam,5-0,https://www.besoccer.com/match/feyenoord/fc-volendam/20099306,2009,2,eredivisie
De Graafschap,Vitesse,1-0,https://www.besoccer.com/match/graafschap/vitesse/20099313,2009,2,eredivisie
Groningen,Utrecht,2-0,https://www.besoccer.com/match/fc-groningen/fc-utrecht/20099310,2009,2,eredivisie
NAC Breda,Willem II,1-3,https://www.besoccer.com/match/nac-breda/willem-ii/20099311,2009,2,eredivisie
