Home_Team,Away_Team,Result,Link,Season,Round,League
Roda JC,PSV,2-2,https://www.besoccer.com/match/roda-jc/psv/200422449,2004,1,eredivisie
Willem II,AZ Alkmaar,1-0,https://www.besoccer.com/match/willem-ii/az/200422450,2004,1,eredivisie
RKC Waalwijk,ADO Den Haag,1-0,https://www.besoccer.com/match/rkc-waalwijk/ado-den-haag/200422451,2004,1,eredivisie
Twente 1965,RBC Roosendaal,3-1,https://www.besoccer.com/match/fc-twente-1965/rbc/200422452,2004,1,eredivisie
Feyenoord,NEC Nijmegen,2-1,https://www.besoccer.com/match/feyenoord/nec/200422453,2004,1,eredivisie
Vitesse,Ajax,1-2,https://www.besoccer.com/match/vitesse/ajax/200422454,2004,1,eredivisie
Groningen,NAC Breda,1-0,https://www.besoccer.com/match/fc-groningen/nac-breda/200422455,2004,1,eredivisie
FC Volendam,Heerenveen,0-1,https://www.besoccer.com/match/fc-volendam/heerenveen/200422456,2004,1,eredivisie
Utrecht,PEC Zwolle,1-0,https://www.besoccer.com/match/fc-utrecht/fc-zwolle/200422457,2004,1,eredivisie
AZ Alkmaar,Twente 1965,3-0,https://www.besoccer.com/match/az/fc-twente-1965/200422458,2004,2,eredivisie
ADO Den Haag,Utrecht,1-1,https://www.besoccer.com/match/ado-den-haag/fc-utrecht/200422459,2004,2,eredivisie
PSV,Willem II,6-1,https://www.besoccer.com/match/psv/willem-ii/200422460,2004,2,eredivisie
NAC Breda,Vitesse,2-0,https://www.besoccer.com/match/nac-breda/vitesse/200422461,2004,2,eredivisie
Heerenveen,Feyenoord,1-0,https://www.besoccer.com/match/heerenveen/feyenoord/200422462,2004,2,eredivisie
RBC Roosendaal,Ajax,0-1,https://www.besoccer.com/match/rbc/ajax/200422463,2004,2,eredivisie
PEC Zwolle,RKC Waalwijk,0-3,https://www.besoccer.com/match/fc-zwolle/rkc-waalwijk/200422464,2004,2,eredivisie
NEC Nijmegen,Roda JC,1-3,https://www.besoccer.com/match/nec/roda-jc/200422465,2004,2,eredivisie
FC Volendam,Groningen,3-0,https://www.besoccer.com/match/fc-volendam/fc-groningen/200422466,2004,2,eredivisie
Willem II,Heerenveen,2-0,https://www.besoccer.com/match/willem-ii/heerenveen/200422467,2004,3,eredivisie
Vitesse,AZ Alkmaar,1-2,https://www.besoccer.com/match/vitesse/az/200422468,2004,3,eredivisie
Twente 1965,PSV,0-2,https://www.besoccer.com/match/fc-twente-1965/psv/200422469,2004,3,eredivisie
Roda JC,RBC Roosendaal,0-2,https://www.besoccer.com/match/roda-jc/rbc/200422470,2004,3,eredivisie
Feyenoord,NAC Breda,2-1,https://www.besoccer.com/match/feyenoord/nac-breda/200422471,2004,3,eredivisie
Utrecht,NEC Nijmegen,0-1,https://www.besoccer.com/match/fc-utrecht/nec/200422472,2004,3,eredivisie
Ajax,PEC Zwolle,1-0,https://www.besoccer.com/match/ajax/fc-zwolle/200422473,2004,3,eredivisie
RKC Waalwijk,FC Volendam,3-0,https://www.besoccer.com/match/rkc-waalwijk/fc-volendam/200422474,2004,3,eredivisie
Groningen,ADO Den Haag,2-0,https://www.besoccer.com/match/fc-groningen/ado-den-haag/200422475,2004,3,eredivisie
ADO Den Haag,FC Volendam,1-1,https://www.besoccer.com/match/ado-den-haag/fc-volendam/200422476,2004,4,eredivisie
RBC Roosendaal,Vitesse,1-1,https://www.besoccer.com/match/rbc/vitesse/200422477,2004,4,eredivisie
PEC Zwolle,Roda JC,0-0,https://www.besoccer.com/match/fc-zwolle/roda-jc/200422478,2004,4,eredivisie
Heerenveen,Groningen,1-0,https://www.besoccer.com/match/heerenveen/fc-groningen/200422479,2004,4,eredivisie
PSV,Utrecht,2-1,https://www.besoccer.com/match/psv/fc-utrecht/200422480,2004,4,eredivisie
Ajax,RKC Waalwijk,4-1,https://www.besoccer.com/match/ajax/rkc-waalwijk/200422481,2004,4,eredivisie
