Home_Team,Away_Team,Result,Link,Season,Round,League
Heerenveen,Willem II,2-0,https://www.besoccer.com/match/heerenveen/willem-ii/202113113,2021,1,eredivisie
PEC Zwolle,Feyenoord,0-2,https://www.besoccer.com/match/fc-zwolle/feyenoord/202113114,2021,1,eredivisie
Twente 1965,Fortuna Sittard,2-0,https://www.besoccer.com/match/fc-twente-1965/fortuna-sittard/202113115,2021,1,eredivisie
Emmen,VVV Venlo,3-5,https://www.besoccer.com/match/emmen/vvv/202113116,2021,1,eredivisie
Heracles,ADO Den Haag,2-0,https://www.besoccer.com/match/heracles/ado-den-haag/202113117,2021,1,eredivisie
Sparta Rotterdam,Ajax,0-1,https://www.besoccer.com/match/sparta-rotterdam/ajax/202113118,2021,1,eredivisie
Groningen,PSV,1-3,https://www.besoccer.com/match/fc-groningen/psv/202113119,2021,1,eredivisie
RKC Waalwijk,Vitesse,0-1,https://www.besoccer.com/match/rkc-waalwijk/vitesse/202113120,2021,1,eredivisie
Utrecht,AZ Alkmaar,2-2,https://www.besoccer.com/match/fc-utrecht/az/202113112,2021,1,eredivisie
VVV Venlo,Utrecht,1-1,https://www.besoccer.com/match/vvv/fc-utrecht/202113121,2021,2,eredivisie
AZ Alkmaar,PEC Zwolle,1-1,https://www.besoccer.com/match/az/fc-zwolle/202113122,2021,2,eredivisie
Vitesse,Sparta Rotterdam,2-0,https://www.besoccer.com/match/vitesse/sparta-rotterdam/202113123,2021,2,eredivisie
PSV,Emmen,2-1,https://www.besoccer.com/match/psv/emmen/202113129,2021,2,eredivisie
Fortuna Sittard,Heerenveen,1-3,https://www.besoccer.com/match/fortuna-sittard/heerenveen/202113125,2021,2,eredivisie
ADO Den Haag,Groningen,0-1,https://www.besoccer.com/match/ado-den-haag/fc-groningen/202113126,2021,2,eredivisie
Feyenoord,Twente 1965,1-1,https://www.besoccer.com/match/feyenoord/fc-twente-1965/202113127,2021,2,eredivisie
Willem II,Heracles,4-0,https://www.besoccer.com/match/willem-ii/heracles/202113128,2021,2,eredivisie
Ajax,RKC Waalwijk,3-0,https://www.besoccer.com/match/ajax/rkc-waalwijk/202113124,2021,2,eredivisie
Twente 1965,Groningen,3-1,https://www.besoccer.com/match/fc-twente-1965/fc-groningen/202113130,2021,3,eredivisie
PEC Zwolle,Sparta Rotterdam,4-0,https://www.besoccer.com/match/fc-zwolle/sparta-rotterdam/202113131,2021,3,eredivisie
Fortuna Sittard,AZ Alkmaar,3-3,https://www.besoccer.com/match/fortuna-sittard/az/202113132,2021,3,eredivisie
Heerenveen,VVV Venlo,1-0,https://www.besoccer.com/match/heerenveen/vvv/202113133,2021,3,eredivisie
Ajax,Vitesse,2-1,https://www.besoccer.com/match/ajax/vitesse/202113134,2021,3,eredivisie
Feyenoord,ADO Den Haag,4-2,https://www.besoccer.com/match/feyenoord/ado-den-haag/202113135,2021,3,eredivisie
Utrecht,RKC Waalwijk,3-1,https://www.besoccer.com/match/fc-utrecht/rkc-waalwijk/202113136,2021,3,eredivisie
Heracles,PSV,1-1,https://www.besoccer.com/match/heracles/psv/202113137,2021,3,eredivisie
Emmen,Willem II,1-1,https://www.besoccer.com/match/emmen/willem-ii/202113138,2021,3,eredivisie
Utrecht,Heerenveen,1-1,https://www.besoccer.com/match/fc-utrecht/heerenveen/202113139,2021,4,eredivisie
Vitesse,Heracles,3-0,https://www.besoccer.com/match/vitesse/heracles/202113140,2021,4,eredivisie
VVV Venlo,ADO Den Haag,1-2,https://www.besoccer.com/match/vvv/ado-den-haag/202113142,2021,4,eredivisie
Twente 1965,Emmen,1-1,https://www.besoccer.com/match/fc-twente-1965/emmen/202113143,2021,4,eredivisie
Groningen,Ajax,1-0,https://www.besoccer.com/match/fc-groningen/ajax/202113144,2021,4,eredivisie
Sparta Rotterdam,AZ Alkmaar,4-4,https://www.besoccer.com/match/sparta-rotterdam/az/202113145,2021,4,eredivisie
Willem II,Feyenoord,1-4,https://www.besoccer.com/match/willem-ii/feyenoord/202113146,2021,4,eredivisie
PSV,Fortuna Sittard,2-0,https://www.besoccer.com/match/psv/fortuna-sittard/202113147,2021,4,eredivisie
RKC Waalwijk,PEC Zwolle,1-1,https://www.besoccer.com/match/rkc-waalwijk/fc-zwolle/202113141,2021,4,eredivisie
Heracles,RKC Waalwijk,0-1,https://www.besoccer.com/match/heracles/rkc-waalwijk/202113150,2021,5,eredivisie
AZ Alkmaar,VVV Venlo,2-2,https://www.besoccer.com/match/az/vvv/202113151,2021,5,eredivisie
Willem II,Twente 1965,0-3,https://www.besoccer.com/match/willem-ii/fc-twente-1965/202113149,2021,5,eredivisie
Feyenoord,Sparta Rotterdam,1-1,https://www.besoccer.com/match/feyenoord/sparta-rotterdam/202113152,2021,5,eredivisie
Ajax,Heerenveen,5-1,https://www.besoccer.com/match/ajax/heerenveen/202113148,2021,5,eredivisie
ADO Den Haag,Vitesse,0-2,https://www.besoccer.com/match/ado-den-haag/vitesse/202113153,2021,5,eredivisie
Groningen,Utrecht,0-0,https://www.besoccer.com/match/fc-groningen/fc-utrecht/202113155,2021,5,eredivisie
PEC Zwolle,PSV,0-3,https://www.besoccer.com/match/fc-zwolle/psv/202113156,2021,5,eredivisie
Emmen,Fortuna Sittard,2-2,https://www.besoccer.com/match/emmen/fortuna-sittard/202113154,2021,5,eredivisie
VVV Venlo,Ajax,0-13,https://www.besoccer.com/match/vvv/ajax/202113157,2021,6,eredivisie
Utrecht,Twente 1965,2-1,https://www.besoccer.com/match/fc-utrecht/fc-twente-1965/202113158,2021,6,eredivisie
PEC Zwolle,Willem II,0-0,https://www.besoccer.com/match/fc-zwolle/willem-ii/202113164,2021,6,eredivisie
Heerenveen,Emmen,4-0,https://www.besoccer.com/match/heerenveen/emmen/202113160,2021,6,eredivisie
Fortuna Sittard,Groningen,1-3,https://www.besoccer.com/match/fortuna-sittard/fc-groningen/202113162,2021,6,eredivisie
Vitesse,PSV,2-1,https://www.besoccer.com/match/vitesse/psv/202113163,2021,6,eredivisie
Sparta Rotterdam,Heracles,1-1,https://www.besoccer.com/match/sparta-rotterdam/heracles/202113165,2021,6,eredivisie
RKC Waalwijk,Feyenoord,2-2,https://www.besoccer.com/match/rkc-waalwijk/feyenoord/202113161,2021,6,eredivisie
ADO Den Haag,AZ Alkmaar,2-2,https://www.besoccer.com/match/ado-den-haag/az/202113159,2021,6,eredivisie
Twente 1965,PEC Zwolle,5-1,https://www.besoccer.com/match/fc-twente-1965/fc-zwolle/202113168,2021,7,eredivisie
Ajax,Fortuna Sittard,5-2,https://www.besoccer.com/match/ajax/fortuna-sittard/202113166,2021,7,eredivisie
Groningen,VVV Venlo,2-1,https://www.besoccer.com/match/fc-groningen/vvv/202113167,2021,7,eredivisie
Willem II,Vitesse,1-3,https://www.besoccer.com/match/willem-ii/vitesse/202113174,2021,7,eredivisie
Heracles,Utrecht,4-1,https://www.besoccer.com/match/heracles/fc-utrecht/202113170,2021,7,eredivisie
Sparta Rotterdam,Heerenveen,1-4,https://www.besoccer.com/match/sparta-rotterdam/heerenveen/202113172,2021,7,eredivisie
Emmen,Feyenoord,2-3,https://www.besoccer.com/match/emmen/feyenoord/202113173,2021,7,eredivisie
PSV,ADO Den Haag,4-0,https://www.besoccer.com/match/psv/ado-den-haag/202113171,2021,7,eredivisie
AZ Alkmaar,RKC Waalwijk,3-0,https://www.besoccer.com/match/az/rkc-waalwijk/202113169,2021,7,eredivisie
Fortuna Sittard,PEC Zwolle,2-2,https://www.besoccer.com/match/fortuna-sittard/fc-zwolle/202113175,2021,8,eredivisie
ADO Den Haag,Twente 1965,2-4,https://www.besoccer.com/match/ado-den-haag/fc-twente-1965/202113176,2021,8,eredivisie
VVV Venlo,Heracles,3-2,https://www.besoccer.com/match/vvv/heracles/202113177,2021,8,eredivisie
RKC Waalwijk,Sparta Rotterdam,0-2,https://www.besoccer.com/match/rkc-waalwijk/sparta-rotterdam/202113182,2021,8,eredivisie
Utrecht,Ajax,0-3,https://www.besoccer.com/match/fc-utrecht/ajax/202113180,2021,8,eredivisie
Vitesse,Emmen,3-1,https://www.besoccer.com/match/vitesse/emmen/202113179,2021,8,eredivisie
Feyenoord,Groningen,2-0,https://www.besoccer.com/match/feyenoord/fc-groningen/202113183,2021,8,eredivisie
Heerenveen,AZ Alkmaar,0-3,https://www.besoccer.com/match/heerenveen/az/202113178,2021,8,eredivisie
PSV,Willem II,3-0,https://www.besoccer.com/match/psv/willem-ii/202113181,2021,8,eredivisie
Willem II,VVV Venlo,2-1,https://www.besoccer.com/match/willem-ii/vvv/202113185,2021,9,eredivisie
Groningen,Vitesse,1-1,https://www.besoccer.com/match/fc-groningen/vitesse/202113189,2021,9,eredivisie
PEC Zwolle,Utrecht,1-1,https://www.besoccer.com/match/fc-zwolle/fc-utrecht/202113187,2021,9,eredivisie
Ajax,Heracles,5-0,https://www.besoccer.com/match/ajax/heracles/202113184,2021,9,eredivisie
Sparta Rotterdam,ADO Den Haag,6-0,https://www.besoccer.com/match/sparta-rotterdam/ado-den-haag/202113188,2021,9,eredivisie
Fortuna Sittard,Feyenoord,1-3,https://www.besoccer.com/match/fortuna-sittard/feyenoord/202113190,2021,9,eredivisie
Twente 1965,PSV,1-1,https://www.besoccer.com/match/fc-twente-1965/psv/202113191,2021,9,eredivisie
RKC Waalwijk,Heerenveen,1-1,https://www.besoccer.com/match/rkc-waalwijk/heerenveen/202113192,2021,9,eredivisie
AZ Alkmaar,Emmen,1-0,https://www.besoccer.com/match/az/emmen/202113186,2021,9,eredivisie
Twente 1965,RKC Waalwijk,0-2,https://www.besoccer.com/match/fc-twente-1965/rkc-waalwijk/202113193,2021,10,eredivisie
Emmen,Ajax,0-5,https://www.besoccer.com/match/emmen/ajax/202113195,2021,10,eredivisie
ADO Den Haag,Heerenveen,1-1,https://www.besoccer.com/match/ado-den-haag/heerenveen/202113194,2021,10,eredivisie
VVV Venlo,PEC Zwolle,2-2,https://www.besoccer.com/match/vvv/fc-zwolle/202113197,2021,10,eredivisie
