Home_Team,Away_Team,Result,Link,Season,Round,League
Numancia,Las Palmas,3-0,https://www.besoccer.com/match/numancia/ud-palmas/2008389,2008,1,segunda_division
Racing Ferrol,Eibar,1-1,https://www.besoccer.com/match/racing-club-ferrol/eibar/2008387,2008,1,segunda_division
Hércules,Xerez,2-2,https://www.besoccer.com/match/hercules/xerez/2008391,2008,1,segunda_division
Cádiz,Granada 74,2-0,https://www.besoccer.com/match/cadiz/granada-74/2008381,2008,1,segunda_division
Celta,Córdoba,1-1,https://www.besoccer.com/match/celta/cordoba/2008385,2008,1,segunda_division
Málaga,UD Salamanca,3-0,https://www.besoccer.com/match/malaga/salamanca/2008383,2008,1,segunda_division
Sevilla At.,Tenerife,1-1,https://www.besoccer.com/match/sevilla-b/tenerife/2008382,2008,1,segunda_division
R. Sociedad,CD Castellón,0-2,https://www.besoccer.com/match/real-sociedad/cd-castellon/2008386,2008,1,segunda_division
Real Sporting,Poli Ejido,4-0,https://www.besoccer.com/match/sporting-gijon/ejido/2008388,2008,1,segunda_division
Gimnàstic Tarragona,Alavés,2-0,https://www.besoccer.com/match/gimnastic-tarragona/alaves/2008384,2008,1,segunda_division
Albacete,Elche,0-1,https://www.besoccer.com/match/albacete/elche/2008390,2008,1,segunda_division
Granada 74,Hércules,2-3,https://www.besoccer.com/match/granada-74/hercules/2008392,2008,2,segunda_division
CD Castellón,Celta,2-1,https://www.besoccer.com/match/cd-castellon/celta/2008397,2008,2,segunda_division
Eibar,R. Sociedad,0-1,https://www.besoccer.com/match/eibar/real-sociedad/2008398,2008,2,segunda_division
Las Palmas,Real Sporting,2-2,https://www.besoccer.com/match/ud-palmas/sporting-gijon/2008400,2008,2,segunda_division
Alavés,Málaga,0-1,https://www.besoccer.com/match/alaves/malaga/2008395,2008,2,segunda_division
Xerez,Albacete,1-1,https://www.besoccer.com/match/xerez/albacete/2008402,2008,2,segunda_division
Tenerife,Cádiz,2-0,https://www.besoccer.com/match/tenerife/cadiz/2008393,2008,2,segunda_division
UD Salamanca,Sevilla At.,0-1,https://www.besoccer.com/match/salamanca/sevilla-b/2008394,2008,2,segunda_division
Poli Ejido,Racing Ferrol,1-3,https://www.besoccer.com/match/ejido/racing-club-ferrol/2008399,2008,2,segunda_division
Elche,Numancia,1-1,https://www.besoccer.com/match/elche/numancia/2008401,2008,2,segunda_division
Córdoba,Gimnàstic Tarragona,2-2,https://www.besoccer.com/match/cordoba/gimnastic-tarragona/2008396,2008,2,segunda_division
Granada 74,Tenerife,4-1,https://www.besoccer.com/match/granada-74/tenerife/2008403,2008,3,segunda_division
Málaga,Córdoba,4-1,https://www.besoccer.com/match/malaga/cordoba/2008406,2008,3,segunda_division
Gimnàstic Tarragona,CD Castellón,1-0,https://www.besoccer.com/match/gimnastic-tarragona/cd-castellon/2008407,2008,3,segunda_division
Celta,Eibar,0-1,https://www.besoccer.com/match/celta/eibar/2008408,2008,3,segunda_division
Sevilla At.,Alavés,1-0,https://www.besoccer.com/match/sevilla-b/alaves/2008405,2008,3,segunda_division
Real Sporting,Elche,1-1,https://www.besoccer.com/match/sporting-gijon/elche/2008411,2008,3,segunda_division
Racing Ferrol,Las Palmas,3-1,https://www.besoccer.com/match/racing-club-ferrol/ud-palmas/2008410,2008,3,segunda_division
Numancia,Xerez,2-1,https://www.besoccer.com/match/numancia/xerez/2008412,2008,3,segunda_division
R. Sociedad,Poli Ejido,0-1,https://www.besoccer.com/match/real-sociedad/ejido/2008409,2008,3,segunda_division
Hércules,Albacete,2-0,https://www.besoccer.com/match/hercules/albacete/2008413,2008,3,segunda_division
Cádiz,UD Salamanca,1-0,https://www.besoccer.com/match/cadiz/salamanca/2008404,2008,3,segunda_division
Elche,Racing Ferrol,0-1,https://www.besoccer.com/match/elche/racing-club-ferrol/2008422,2008,4,segunda_division
Alavés,Cádiz,1-1,https://www.besoccer.com/match/alaves/cadiz/2008416,2008,4,segunda_division
Xerez,Real Sporting,0-2,https://www.besoccer.com/match/xerez/sporting-gijon/2008423,2008,4,segunda_division
Las Palmas,R. Sociedad,2-3,https://www.besoccer.com/match/ud-palmas/real-sociedad/2008421,2008,4,segunda_division
Albacete,Numancia,1-4,https://www.besoccer.com/match/albacete/numancia/2008424,2008,4,segunda_division
CD Castellón,Málaga,2-3,https://www.besoccer.com/match/cd-castellon/malaga/2008418,2008,4,segunda_division
Eibar,Gimnàstic Tarragona,2-0,https://www.besoccer.com/match/eibar/gimnastic-tarragona/2008419,2008,4,segunda_division
Poli Ejido,Celta,0-1,https://www.besoccer.com/match/ejido/celta/2008420,2008,4,segunda_division
Tenerife,Hércules,0-1,https://www.besoccer.com/match/tenerife/hercules/2008414,2008,4,segunda_division
Córdoba,Sevilla At.,2-1,https://www.besoccer.com/match/cordoba/sevilla-b/2008417,2008,4,segunda_division
UD Salamanca,Granada 74,3-1,https://www.besoccer.com/match/salamanca/granada-74/2008415,2008,4,segunda_division
Granada 74,Alavés,2-2,https://www.besoccer.com/match/granada-74/alaves/2008426,2008,5,segunda_division
Sevilla At.,CD Castellón,2-2,https://www.besoccer.com/match/sevilla-b/cd-castellon/2008428,2008,5,segunda_division
Cádiz,Córdoba,0-1,https://www.besoccer.com/match/cadiz/cordoba/2008427,2008,5,segunda_division
R. Sociedad,Elche,2-1,https://www.besoccer.com/match/real-sociedad/elche/2008432,2008,5,segunda_division
Gimnàstic Tarragona,Poli Ejido,4-1,https://www.besoccer.com/match/gimnastic-tarragona/ejido/2008430,2008,5,segunda_division
Hércules,Numancia,1-3,https://www.besoccer.com/match/hercules/numancia/2008435,2008,5,segunda_division
