Home_Team,Away_Team,Result,Link,Season,Round,League
Racing,Málaga,0-1,https://www.besoccer.com/match/racing/malaga/202046684,2020,1,segunda_division
Lugo,Extremadura,0-0,https://www.besoccer.com/match/lugo/extremadura-ud/202046679,2020,1,segunda_division
Almería,Albacete,3-0,https://www.besoccer.com/match/almeria/albacete/202046665,2020,1,segunda_division
Elche,Fuenlabrada,0-2,https://www.besoccer.com/match/elche/fuenlabrada/202046668,2020,1,segunda_division
Rayo Vallecano,Mirandés,2-2,https://www.besoccer.com/match/rayo-vallecano/mirandes/202046687,2020,1,segunda_division
Real Zaragoza,Tenerife,2-0,https://www.besoccer.com/match/real-zaragoza/tenerife/202046690,2020,1,segunda_division
Deportivo,Real Oviedo,3-2,https://www.besoccer.com/match/deportivo/real-oviedo/202046667,2020,1,segunda_division
Numancia,Alcorcón,0-1,https://www.besoccer.com/match/numancia/ad-alcorcon/202046681,2020,1,segunda_division
Girona,Real Sporting,1-1,https://www.besoccer.com/match/girona-fc/sporting-gijon/202046673,2020,1,segunda_division
Cádiz,Ponferradina,3-1,https://www.besoccer.com/match/cadiz/ponferradina-sd/202046666,2020,1,segunda_division
Las Palmas,Huesca,0-1,https://www.besoccer.com/match/ud-palmas/huesca/202046676,2020,1,segunda_division
Albacete,Girona,1-0,https://www.besoccer.com/match/albacete/girona-fc/202046670,2020,2,segunda_division
Real Oviedo,Lugo,1-1,https://www.besoccer.com/match/real-oviedo/lugo/202046688,2020,2,segunda_division
Racing,Almería,1-1,https://www.besoccer.com/match/racing/almeria/202046691,2020,2,segunda_division
Mirandés,Cádiz,1-2,https://www.besoccer.com/match/mirandes/cadiz/202046680,2020,2,segunda_division
Alcorcón,Elche,1-2,https://www.besoccer.com/match/ad-alcorcon/elche/202046671,2020,2,segunda_division
Málaga,Las Palmas,1-1,https://www.besoccer.com/match/malaga/ud-palmas/202046683,2020,2,segunda_division
Ponferradina,Real Zaragoza,1-1,https://www.besoccer.com/match/ponferradina-sd/real-zaragoza/202046686,2020,2,segunda_division
Real Sporting,Rayo Vallecano,1-1,https://www.besoccer.com/match/sporting-gijon/rayo-vallecano/202046695,2020,2,segunda_division
Huesca,Deportivo,3-1,https://www.besoccer.com/match/huesca/deportivo/202046677,2020,2,segunda_division
Tenerife,Numancia,3-2,https://www.besoccer.com/match/tenerife/numancia/202046692,2020,2,segunda_division
Extremadura,Fuenlabrada,1-2,https://www.besoccer.com/match/extremadura-ud/fuenlabrada/202046674,2020,2,segunda_division
Real Zaragoza,Elche,1-0,https://www.besoccer.com/match/real-zaragoza/elche/202046722,2020,3,segunda_division
Numancia,Mirandés,2-0,https://www.besoccer.com/match/numancia/mirandes/202046710,2020,3,segunda_division
Fuenlabrada,Real Oviedo,2-1,https://www.besoccer.com/match/fuenlabrada/real-oviedo/202046698,2020,3,segunda_division
Almería,Huesca,1-0,https://www.besoccer.com/match/almeria/huesca/202046694,2020,3,segunda_division
Las Palmas,Racing,2-2,https://www.besoccer.com/match/ud-palmas/racing/202046704,2020,3,segunda_division
Lugo,Alcorcón,2-4,https://www.besoccer.com/match/lugo/ad-alcorcon/202046706,2020,3,segunda_division
Rayo Vallecano,Deportivo,3-1,https://www.besoccer.com/match/rayo-vallecano/deportivo/202046717,2020,3,segunda_division
Real Sporting,Albacete,2-0,https://www.besoccer.com/match/sporting-gijon/albacete/202046720,2020,3,segunda_division
Girona,Málaga,1-0,https://www.besoccer.com/match/girona-fc/malaga/202046701,2020,3,segunda_division
Ponferradina,Tenerife,4-0,https://www.besoccer.com/match/ponferradina-sd/tenerife/202046713,2020,3,segunda_division
Cádiz,Extremadura,2-1,https://www.besoccer.com/match/cadiz/extremadura-ud/202046696,2020,3,segunda_division
Racing,Cádiz,1-2,https://www.besoccer.com/match/racing/cadiz/202046721,2020,4,segunda_division
Deportivo,Albacete,0-1,https://www.besoccer.com/match/deportivo/albacete/202046703,2020,4,segunda_division
Málaga,Almería,0-1,https://www.besoccer.com/match/malaga/almeria/202046719,2020,4,segunda_division
Extremadura,Numancia,0-0,https://www.besoccer.com/match/extremadura-ud/numancia/202046708,2020,4,segunda_division
Fuenlabrada,Ponferradina,1-1,https://www.besoccer.com/match/fuenlabrada/ponferradina-sd/202046709,2020,4,segunda_division
Tenerife,Las Palmas,0-0,https://www.besoccer.com/match/tenerife/ud-palmas/202046724,2020,4,segunda_division
Huesca,Real Sporting,1-0,https://www.besoccer.com/match/huesca/sporting-gijon/202046714,2020,4,segunda_division
Girona,Rayo Vallecano,3-1,https://www.besoccer.com/match/girona-fc/rayo-vallecano/202046712,2020,4,segunda_division
Elche,Lugo,1-1,https://www.besoccer.com/match/elche/lugo/202046705,2020,4,segunda_division
Mirandés,Real Oviedo,2-1,https://www.besoccer.com/match/mirandes/real-oviedo/202046716,2020,4,segunda_division
Alcorcón,Real Zaragoza,0-3,https://www.besoccer.com/match/ad-alcorcon/real-zaragoza/202046699,2020,4,segunda_division
Rayo Vallecano,Racing,2-0,https://www.besoccer.com/match/rayo-vallecano/racing/202046748,2020,5,segunda_division
Mirandés,Málaga,1-1,https://www.besoccer.com/match/mirandes/malaga/202046738,2020,5,segunda_division
Numancia,Huesca,1-0,https://www.besoccer.com/match/numancia/huesca/202046742,2020,5,segunda_division
Las Palmas,Almería,0-3,https://www.besoccer.com/match/ud-palmas/almeria/202046731,2020,5,segunda_division
Cádiz,Girona,2-0,https://www.besoccer.com/match/cadiz/girona-fc/202046728,2020,5,segunda_division
Ponferradina,Alcorcón,1-1,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202046745,2020,5,segunda_division
Albacete,Tenerife,0-4,https://www.besoccer.com/match/albacete/tenerife/202046726,2020,5,segunda_division
Real Oviedo,Elche,0-2,https://www.besoccer.com/match/real-oviedo/elche/202046746,2020,5,segunda_division
Real Zaragoza,Extremadura,3-1,https://www.besoccer.com/match/real-zaragoza/extremadura-ud/202046754,2020,5,segunda_division
Lugo,Fuenlabrada,2-0,https://www.besoccer.com/match/lugo/fuenlabrada/202046734,2020,5,segunda_division
Real Sporting,Deportivo,1-1,https://www.besoccer.com/match/sporting-gijon/deportivo/202046751,2020,5,segunda_division
Málaga,Rayo Vallecano,1-1,https://www.besoccer.com/match/malaga/rayo-vallecano/202046750,2020,6,segunda_division
Almería,Girona,3-1,https://www.besoccer.com/match/almeria/girona-fc/202046732,2020,6,segunda_division
Racing,Mirandés,4-0,https://www.besoccer.com/match/racing/mirandes/202046755,2020,6,segunda_division
