Home_Team,Away_Team,Result,Link,Season,Round,League
R. Sociedad,Las Palmas,1-0,https://www.besoccer.com/match/real-sociedad/ud-palmas/200921515,2009,1,segunda_division
Levante,Real Zaragoza,2-1,https://www.besoccer.com/match/levante/real-zaragoza/200921516,2009,1,segunda_division
Rayo Vallecano,Real Murcia,1-0,https://www.besoccer.com/match/rayo-vallecano/real-murcia/200921517,2009,1,segunda_division
Celta,Girona,0-1,https://www.besoccer.com/match/celta/girona-fc/200921518,2009,1,segunda_division
Alicante,Xerez,0-1,https://www.besoccer.com/match/alicante/xerez/200921519,2009,1,segunda_division
Tenerife,Gimnàstic Tarragona,3-2,https://www.besoccer.com/match/tenerife/gimnastic-tarragona/200921520,2009,1,segunda_division
UD Salamanca,Alavés,0-0,https://www.besoccer.com/match/salamanca/alaves/200921521,2009,1,segunda_division
Huesca,CD Castellón,2-2,https://www.besoccer.com/match/huesca/cd-castellon/200921522,2009,1,segunda_division
Córdoba,Hércules,0-3,https://www.besoccer.com/match/cordoba/hercules/200921523,2009,1,segunda_division
Albacete,Sevilla At.,2-1,https://www.besoccer.com/match/albacete/sevilla-b/200921524,2009,1,segunda_division
Elche,Eibar,0-1,https://www.besoccer.com/match/elche/eibar/200921525,2009,1,segunda_division
Real Zaragoza,R. Sociedad,2-2,https://www.besoccer.com/match/real-zaragoza/real-sociedad/200921526,2009,2,segunda_division
Hércules,Rayo Vallecano,1-1,https://www.besoccer.com/match/hercules/rayo-vallecano/200921527,2009,2,segunda_division
CD Castellón,Celta,2-0,https://www.besoccer.com/match/cd-castellon/celta/200921528,2009,2,segunda_division
Eibar,Tenerife,3-2,https://www.besoccer.com/match/eibar/tenerife/200921529,2009,2,segunda_division
Las Palmas,Elche,2-0,https://www.besoccer.com/match/ud-palmas/elche/200921530,2009,2,segunda_division
Girona,Alicante,3-0,https://www.besoccer.com/match/girona-fc/alicante/200921531,2009,2,segunda_division
Alavés,Córdoba,1-0,https://www.besoccer.com/match/alaves/cordoba/200921532,2009,2,segunda_division
Sevilla At.,UD Salamanca,1-1,https://www.besoccer.com/match/sevilla-b/salamanca/200921533,2009,2,segunda_division
Xerez,Albacete,2-1,https://www.besoccer.com/match/xerez/albacete/200921534,2009,2,segunda_division
Gimnàstic Tarragona,Huesca,1-1,https://www.besoccer.com/match/gimnastic-tarragona/huesca/200921535,2009,2,segunda_division
Real Murcia,Levante,1-2,https://www.besoccer.com/match/real-murcia/levante/200921536,2009,2,segunda_division
Alicante,CD Castellón,0-0,https://www.besoccer.com/match/alicante/cd-castellon/200921539,2009,3,segunda_division
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/200921537,2009,3,segunda_division
Córdoba,Sevilla At.,1-1,https://www.besoccer.com/match/cordoba/sevilla-b/200921538,2009,3,segunda_division
Celta,Gimnàstic Tarragona,0-2,https://www.besoccer.com/match/celta/gimnastic-tarragona/200921540,2009,3,segunda_division
Las Palmas,Real Zaragoza,2-2,https://www.besoccer.com/match/ud-palmas/real-zaragoza/200921541,2009,3,segunda_division
R. Sociedad,Real Murcia,2-0,https://www.besoccer.com/match/real-sociedad/real-murcia/200921542,2009,3,segunda_division
Rayo Vallecano,Alavés,2-1,https://www.besoccer.com/match/rayo-vallecano/alaves/200921543,2009,3,segunda_division
Elche,Tenerife,2-4,https://www.besoccer.com/match/elche/tenerife/200921544,2009,3,segunda_division
UD Salamanca,Xerez,2-1,https://www.besoccer.com/match/salamanca/xerez/200921545,2009,3,segunda_division
Levante,Hércules,0-2,https://www.besoccer.com/match/levante/hercules/200921546,2009,3,segunda_division
Albacete,Girona,1-1,https://www.besoccer.com/match/albacete/girona-fc/200921547,2009,3,segunda_division
Real Murcia,Las Palmas,0-0,https://www.besoccer.com/match/real-murcia/ud-palmas/200921549,2009,4,segunda_division
Alavés,Levante,2-2,https://www.besoccer.com/match/alaves/levante/200921551,2009,4,segunda_division
Sevilla At.,Rayo Vallecano,0-0,https://www.besoccer.com/match/sevilla-b/rayo-vallecano/200921552,2009,4,segunda_division
Gimnàstic Tarragona,Alicante,1-1,https://www.besoccer.com/match/gimnastic-tarragona/alicante/200921556,2009,4,segunda_division
Xerez,Córdoba,0-1,https://www.besoccer.com/match/xerez/cordoba/200921553,2009,4,segunda_division
CD Castellón,Albacete,1-0,https://www.besoccer.com/match/cd-castellon/albacete/200921555,2009,4,segunda_division
Eibar,Celta,0-0,https://www.besoccer.com/match/eibar/celta/200921557,2009,4,segunda_division
Girona,UD Salamanca,0-1,https://www.besoccer.com/match/girona-fc/salamanca/200921554,2009,4,segunda_division
Real Zaragoza,Elche,2-0,https://www.besoccer.com/match/real-zaragoza/elche/200921548,2009,4,segunda_division
Hércules,R. Sociedad,1-1,https://www.besoccer.com/match/hercules/real-sociedad/200921550,2009,4,segunda_division
Tenerife,Huesca,1-1,https://www.besoccer.com/match/tenerife/huesca/200921558,2009,4,segunda_division
Real Zaragoza,Real Murcia,2-1,https://www.besoccer.com/match/real-zaragoza/real-murcia/200921559,2009,5,segunda_division
Las Palmas,Hércules,1-1,https://www.besoccer.com/match/ud-palmas/hercules/200921560,2009,5,segunda_division
R. Sociedad,Alavés,1-1,https://www.besoccer.com/match/real-sociedad/alaves/200921561,2009,5,segunda_division
Córdoba,Girona,2-0,https://www.besoccer.com/match/cordoba/girona-fc/200921564,2009,5,segunda_division
Celta,Tenerife,2-1,https://www.besoccer.com/match/celta/tenerife/200921568,2009,5,segunda_division
Rayo Vallecano,Xerez,3-3,https://www.besoccer.com/match/rayo-vallecano/xerez/200921563,2009,5,segunda_division
Albacete,Gimnàstic Tarragona,3-2,https://www.besoccer.com/match/albacete/gimnastic-tarragona/200921566,2009,5,segunda_division
Levante,Sevilla At.,2-0,https://www.besoccer.com/match/levante/sevilla-b/200921562,2009,5,segunda_division
UD Salamanca,CD Castellón,1-0,https://www.besoccer.com/match/salamanca/cd-castellon/200921565,2009,5,segunda_division
Alicante,Eibar,3-1,https://www.besoccer.com/match/alicante/eibar/200921567,2009,5,segunda_division
Elche,Huesca,2-2,https://www.besoccer.com/match/elche/huesca/200921569,2009,5,segunda_division
Sevilla At.,R. Sociedad,1-0,https://www.besoccer.com/match/sevilla-b/real-sociedad/200921573,2009,6,segunda_division
Hércules,Real Zaragoza,2-1,https://www.besoccer.com/match/hercules/real-zaragoza/200921571,2009,6,segunda_division
Xerez,Levante,2-0,https://www.besoccer.com/match/xerez/levante/200921574,2009,6,segunda_division
Girona,Rayo Vallecano,1-1,https://www.besoccer.com/match/girona-fc/rayo-vallecano/200921575,2009,6,segunda_division
Eibar,Albacete,1-1,https://www.besoccer.com/match/eibar/albacete/200921578,2009,6,segunda_division
Tenerife,Alicante,3-1,https://www.besoccer.com/match/tenerife/alicante/200921579,2009,6,segunda_division
CD Castellón,Córdoba,1-1,https://www.besoccer.com/match/cd-castellon/cordoba/200921576,2009,6,segunda_division
Alavés,Las Palmas,2-1,https://www.besoccer.com/match/alaves/ud-palmas/200921572,2009,6,segunda_division
Huesca,Celta,0-0,https://www.besoccer.com/match/huesca/celta/200921580,2009,6,segunda_division
Real Murcia,Elche,1-0,https://www.besoccer.com/match/real-murcia/elche/200921570,2009,6,segunda_division
Gimnàstic Tarragona,UD Salamanca,2-0,https://www.besoccer.com/match/gimnastic-tarragona/salamanca/200921577,2009,6,segunda_division
Real Murcia,Hércules,0-0,https://www.besoccer.com/match/real-murcia/hercules/200921581,2009,7,segunda_division
Las Palmas,Sevilla At.,2-0,https://www.besoccer.com/match/ud-palmas/sevilla-b/200921583,2009,7,segunda_division
R. Sociedad,Xerez,0-0,https://www.besoccer.com/match/real-sociedad/xerez/200921584,2009,7,segunda_division
Alicante,Huesca,1-3,https://www.besoccer.com/match/alicante/huesca/200921590,2009,7,segunda_division
Real Zaragoza,Alavés,4-2,https://www.besoccer.com/match/real-zaragoza/alaves/200921582,2009,7,segunda_division
Rayo Vallecano,CD Castellón,4-2,https://www.besoccer.com/match/rayo-vallecano/cd-castellon/200921586,2009,7,segunda_division
Albacete,Tenerife,0-1,https://www.besoccer.com/match/albacete/tenerife/200921589,2009,7,segunda_division
Elche,Celta,1-1,https://www.besoccer.com/match/elche/celta/200921591,2009,7,segunda_division
Levante,Girona,1-1,https://www.besoccer.com/match/levante/girona-fc/200921585,2009,7,segunda_division
Córdoba,Gimnàstic Tarragona,0-0,https://www.besoccer.com/match/cordoba/gimnastic-tarragona/200921587,2009,7,segunda_division
UD Salamanca,Eibar,2-0,https://www.besoccer.com/match/salamanca/eibar/200921588,2009,7,segunda_division
Xerez,Las Palmas,1-0,https://www.besoccer.com/match/xerez/ud-palmas/200921595,2009,8,segunda_division
Alavés,Real Murcia,4-1,https://www.besoccer.com/match/alaves/real-murcia/200921593,2009,8,segunda_division
Sevilla At.,Real Zaragoza,0-4,https://www.besoccer.com/match/sevilla-b/real-zaragoza/200921594,2009,8,segunda_division
Girona,R. Sociedad,0-0,https://www.besoccer.com/match/girona-fc/real-sociedad/200921596,2009,8,segunda_division
CD Castellón,Levante,4-1,https://www.besoccer.com/match/cd-castellon/levante/200921597,2009,8,segunda_division
Tenerife,UD Salamanca,2-3,https://www.besoccer.com/match/tenerife/salamanca/200921600,2009,8,segunda_division
Celta,Alicante,2-2,https://www.besoccer.com/match/celta/alicante/200921602,2009,8,segunda_division
Hércules,Elche,0-0,https://www.besoccer.com/match/hercules/elche/200921592,2009,8,segunda_division
Gimnàstic Tarragona,Rayo Vallecano,3-1,https://www.besoccer.com/match/gimnastic-tarragona/rayo-vallecano/200921598,2009,8,segunda_division
Huesca,Albacete,1-2,https://www.besoccer.com/match/huesca/albacete/200921601,2009,8,segunda_division
Eibar,Córdoba,1-0,https://www.besoccer.com/match/eibar/cordoba/200921599,2009,8,segunda_division
Rayo Vallecano,Eibar,4-1,https://www.besoccer.com/match/rayo-vallecano/eibar/200921609,2009,9,segunda_division
Real Zaragoza,Xerez,2-1,https://www.besoccer.com/match/real-zaragoza/xerez/200921605,2009,9,segunda_division
Córdoba,Tenerife,2-0,https://www.besoccer.com/match/cordoba/tenerife/200921610,2009,9,segunda_division
Elche,Alicante,0-0,https://www.besoccer.com/match/elche/alicante/200921613,2009,9,segunda_division
Las Palmas,Girona,2-2,https://www.besoccer.com/match/ud-palmas/girona-fc/200921606,2009,9,segunda_division
Albacete,Celta,1-1,https://www.besoccer.com/match/albacete/celta/200921612,2009,9,segunda_division
R. Sociedad,CD Castellón,2-3,https://www.besoccer.com/match/real-sociedad/cd-castellon/200921607,2009,9,segunda_division
Levante,Gimnàstic Tarragona,2-2,https://www.besoccer.com/match/levante/gimnastic-tarragona/200921608,2009,9,segunda_division
UD Salamanca,Huesca,2-0,https://www.besoccer.com/match/salamanca/huesca/200921611,2009,9,segunda_division
Hércules,Alavés,3-0,https://www.besoccer.com/match/hercules/alaves/200921603,2009,9,segunda_division
Real Murcia,Sevilla At.,1-0,https://www.besoccer.com/match/real-murcia/sevilla-b/200921604,2009,9,segunda_division
Girona,Real Zaragoza,1-0,https://www.besoccer.com/match/girona-fc/real-zaragoza/200921617,2009,10,segunda_division
CD Castellón,Las Palmas,1-1,https://www.besoccer.com/match/cd-castellon/ud-palmas/200921618,2009,10,segunda_division
Gimnàstic Tarragona,R. Sociedad,1-2,https://www.besoccer.com/match/gimnastic-tarragona/real-sociedad/200921619,2009,10,segunda_division
Huesca,Córdoba,3-1,https://www.besoccer.com/match/huesca/cordoba/200921622,2009,10,segunda_division
Xerez,Real Murcia,5-3,https://www.besoccer.com/match/xerez/real-murcia/200921616,2009,10,segunda_division
Alavés,Elche,0-3,https://www.besoccer.com/match/alaves/elche/200921614,2009,10,segunda_division
Sevilla At.,Hércules,1-2,https://www.besoccer.com/match/sevilla-b/hercules/200921615,2009,10,segunda_division
Eibar,Levante,0-0,https://www.besoccer.com/match/eibar/levante/200921620,2009,10,segunda_division
Alicante,Albacete,1-2,https://www.besoccer.com/match/alicante/albacete/200921624,2009,10,segunda_division
Tenerife,Rayo Vallecano,2-0,https://www.besoccer.com/match/tenerife/rayo-vallecano/200921621,2009,10,segunda_division
Celta,UD Salamanca,2-0,https://www.besoccer.com/match/celta/salamanca/200921623,2009,10,segunda_division
Real Murcia,Girona,2-0,https://www.besoccer.com/match/real-murcia/girona-fc/200921627,2009,11,segunda_division
Las Palmas,Gimnàstic Tarragona,2-2,https://www.besoccer.com/match/ud-palmas/gimnastic-tarragona/200921629,2009,11,segunda_division
R. Sociedad,Eibar,0-0,https://www.besoccer.com/match/real-sociedad/eibar/200921630,2009,11,segunda_division
Levante,Tenerife,2-1,https://www.besoccer.com/match/levante/tenerife/200921631,2009,11,segunda_division
Rayo Vallecano,Huesca,1-0,https://www.besoccer.com/match/rayo-vallecano/huesca/200921632,2009,11,segunda_division
Córdoba,Celta,3-4,https://www.besoccer.com/match/cordoba/celta/200921633,2009,11,segunda_division
Hércules,Xerez,0-0,https://www.besoccer.com/match/hercules/xerez/200921626,2009,11,segunda_division
Alavés,Sevilla At.,2-2,https://www.besoccer.com/match/alaves/sevilla-b/200921625,2009,11,segunda_division
Real Zaragoza,CD Castellón,1-1,https://www.besoccer.com/match/real-zaragoza/cd-castellon/200921628,2009,11,segunda_division
UD Salamanca,Alicante,2-0,https://www.besoccer.com/match/salamanca/alicante/200921634,2009,11,segunda_division
Elche,Albacete,0-0,https://www.besoccer.com/match/elche/albacete/200921635,2009,11,segunda_division
Gimnàstic Tarragona,Real Zaragoza,0-0,https://www.besoccer.com/match/gimnastic-tarragona/real-zaragoza/200921640,2009,12,segunda_division
Eibar,Las Palmas,1-2,https://www.besoccer.com/match/eibar/ud-palmas/200921641,2009,12,segunda_division
Alicante,Córdoba,2-2,https://www.besoccer.com/match/alicante/cordoba/200921645,2009,12,segunda_division
Albacete,UD Salamanca,2-2,https://www.besoccer.com/match/albacete/salamanca/200921646,2009,12,segunda_division
CD Castellón,Real Murcia,2-0,https://www.besoccer.com/match/cd-castellon/real-murcia/200921639,2009,12,segunda_division
Sevilla At.,Elche,0-2,https://www.besoccer.com/match/sevilla-b/elche/200921636,2009,12,segunda_division
Girona,Hércules,1-0,https://www.besoccer.com/match/girona-fc/hercules/200921638,2009,12,segunda_division
Huesca,Levante,2-1,https://www.besoccer.com/match/huesca/levante/200921643,2009,12,segunda_division
Celta,Rayo Vallecano,0-0,https://www.besoccer.com/match/celta/rayo-vallecano/200921644,2009,12,segunda_division
