Home_Team,Away_Team,Result,Link,Season,Round,League
Real Valladolid,Villarreal B,3-0,https://www.besoccer.com/match/valladolid/villarreal-b/201110228,2011,1,segunda_division
Celta,Barcelona B,1-2,https://www.besoccer.com/match/celta/barcelona-b/201110221,2011,1,segunda_division
Girona,Tenerife,4-2,https://www.besoccer.com/match/girona-fc/tenerife/201110224,2011,1,segunda_division
Las Palmas,Gimnàstic Tarragona,3-2,https://www.besoccer.com/match/ud-palmas/gimnastic-tarragona/201110225,2011,1,segunda_division
Ponferradina,Huesca,0-0,https://www.besoccer.com/match/ponferradina-sd/huesca/201110226,2011,1,segunda_division
Elche,Recreativo,1-0,https://www.besoccer.com/match/elche/recreativo/201110230,2011,1,segunda_division
Rayo Vallecano,Numancia,3-2,https://www.besoccer.com/match/rayo-vallecano/numancia/201110222,2011,1,segunda_division
UD Salamanca,Córdoba,1-1,https://www.besoccer.com/match/salamanca/cordoba/201110223,2011,1,segunda_division
Albacete,Alcorcón,1-1,https://www.besoccer.com/match/albacete/ad-alcorcon/201110227,2011,1,segunda_division
Xerez,FC Cartagena,1-4,https://www.besoccer.com/match/xerez/cartagena/201110220,2011,1,segunda_division
Real Betis,Granada,4-1,https://www.besoccer.com/match/betis/granada/201110229,2011,1,segunda_division
FC Cartagena,Elche,0-1,https://www.besoccer.com/match/cartagena/elche/201110608,2011,2,segunda_division
Gimnàstic Tarragona,Girona,2-0,https://www.besoccer.com/match/gimnastic-tarragona/girona-fc/201110613,2011,2,segunda_division
Huesca,Las Palmas,0-0,https://www.besoccer.com/match/huesca/ud-palmas/201110614,2011,2,segunda_division
Villarreal B,Albacete,1-0,https://www.besoccer.com/match/villarreal-b/albacete/201110616,2011,2,segunda_division
Recreativo,Real Betis,1-3,https://www.besoccer.com/match/recreativo/betis/201110618,2011,2,segunda_division
Córdoba,Rayo Vallecano,2-3,https://www.besoccer.com/match/cordoba/rayo-vallecano/201110610,2011,2,segunda_division
Alcorcón,Ponferradina,2-0,https://www.besoccer.com/match/ad-alcorcon/ponferradina-sd/201110615,2011,2,segunda_division
Numancia,Celta,1-3,https://www.besoccer.com/match/numancia/celta/201110611,2011,2,segunda_division
Granada,Real Valladolid,0-1,https://www.besoccer.com/match/granada/valladolid/201110617,2011,2,segunda_division
Tenerife,UD Salamanca,1-2,https://www.besoccer.com/match/tenerife/salamanca/201110612,2011,2,segunda_division
Barcelona B,Xerez,2-1,https://www.besoccer.com/match/barcelona-b/xerez/201110609,2011,2,segunda_division
UD Salamanca,Gimnàstic Tarragona,1-0,https://www.besoccer.com/match/salamanca/gimnastic-tarragona/201110631,2011,3,segunda_division
Celta,Córdoba,3-2,https://www.besoccer.com/match/celta/cordoba/201110645,2011,3,segunda_division
Rayo Vallecano,Tenerife,1-0,https://www.besoccer.com/match/rayo-vallecano/tenerife/201110630,2011,3,segunda_division
Ponferradina,Villarreal B,1-5,https://www.besoccer.com/match/ponferradina-sd/villarreal-b/201110639,2011,3,segunda_division
Elche,Real Betis,0-2,https://www.besoccer.com/match/elche/betis/201110642,2011,3,segunda_division
