Home_Team,Away_Team,Result,Link,Season,Round,League
Ponferradina,CD Castellón,1-2,https://www.besoccer.com/match/ponferradina-sd/cd-castellon/202189915,2021,1,segunda_division
Leganés,Las Palmas,1-0,https://www.besoccer.com/match/leganes/ud-palmas/202189912,2021,1,segunda_division
Real Sporting,UD Logroñés,1-0,https://www.besoccer.com/match/sporting-gijon/ud-logrones/202189919,2021,1,segunda_division
Espanyol,Albacete,3-0,https://www.besoccer.com/match/espanyol/albacete/202189910,2021,1,segunda_division
Real Oviedo,FC Cartagena,0-0,https://www.besoccer.com/match/real-oviedo/cartagena/202189916,2021,1,segunda_division
Mallorca,Rayo Vallecano,0-1,https://www.besoccer.com/match/mallorca/rayo-vallecano/202189913,2021,1,segunda_division
Fuenlabrada,Lugo,2-0,https://www.besoccer.com/match/fuenlabrada/lugo/202189911,2021,1,segunda_division
Mirandés,Alcorcón,0-0,https://www.besoccer.com/match/mirandes/ad-alcorcon/202189914,2021,1,segunda_division
Tenerife,Málaga,2-0,https://www.besoccer.com/match/tenerife/malaga/202189920,2021,1,segunda_division
Real Zaragoza,Girona,2-2,https://www.besoccer.com/match/real-zaragoza/girona-fc/202189917,2021,1,segunda_division
Sabadell,Almería,1-2,https://www.besoccer.com/match/sabadell/almeria/202189918,2021,1,segunda_division
Mirandés,Real Oviedo,1-1,https://www.besoccer.com/match/mirandes/real-oviedo/202189931,2021,2,segunda_division
CD Castellón,Málaga,0-1,https://www.besoccer.com/match/cd-castellon/malaga/202189928,2021,2,segunda_division
Alcorcón,Tenerife,2-0,https://www.besoccer.com/match/ad-alcorcon/tenerife/202189922,2021,2,segunda_division
Rayo Vallecano,Sabadell,2-1,https://www.besoccer.com/match/rayo-vallecano/sabadell/202189932,2021,2,segunda_division
Lugo,Leganés,2-1,https://www.besoccer.com/match/lugo/leganes/202189930,2021,2,segunda_division
Espanyol,Mallorca,0-0,https://www.besoccer.com/match/espanyol/mallorca/202189927,2021,2,segunda_division
Albacete,Ponferradina,0-2,https://www.besoccer.com/match/albacete/ponferradina-sd/202189921,2021,2,segunda_division
FC Cartagena,Real Sporting,0-1,https://www.besoccer.com/match/cartagena/sporting-gijon/202189924,2021,2,segunda_division
Las Palmas,Fuenlabrada,3-3,https://www.besoccer.com/match/ud-palmas/fuenlabrada/202189929,2021,2,segunda_division
Almería,Real Zaragoza,1-0,https://www.besoccer.com/match/almeria/real-zaragoza/202189923,2021,2,segunda_division
Girona,UD Logroñés,2-0,https://www.besoccer.com/match/girona-fc/ud-logrones/202189926,2021,2,segunda_division
Real Zaragoza,Las Palmas,2-2,https://www.besoccer.com/match/real-zaragoza/ud-palmas/202189941,2021,3,segunda_division
UD Logroñés,CD Castellón,1-1,https://www.besoccer.com/match/ud-logrones/cd-castellon/202189935,2021,3,segunda_division
Málaga,Alcorcón,1-0,https://www.besoccer.com/match/malaga/ad-alcorcon/202189937,2021,3,segunda_division
Real Sporting,Girona,2-0,https://www.besoccer.com/match/sporting-gijon/girona-fc/202189942,2021,3,segunda_division
Fuenlabrada,Albacete,1-0,https://www.besoccer.com/match/fuenlabrada/albacete/202189933,2021,3,segunda_division
Lugo,Almería,0-2,https://www.besoccer.com/match/lugo/almeria/202189936,2021,3,segunda_division
Mallorca,Sabadell,1-0,https://www.besoccer.com/match/mallorca/sabadell/202189938,2021,3,segunda_division
Ponferradina,Rayo Vallecano,3-0,https://www.besoccer.com/match/ponferradina-sd/rayo-vallecano/202189939,2021,3,segunda_division
Real Oviedo,Espanyol,0-2,https://www.besoccer.com/match/real-oviedo/espanyol/202189940,2021,3,segunda_division
Tenerife,Mirandés,1-2,https://www.besoccer.com/match/tenerife/mirandes/202189943,2021,3,segunda_division
Leganés,FC Cartagena,3-1,https://www.besoccer.com/match/leganes/cartagena/202189934,2021,3,segunda_division
Mirandés,Ponferradina,0-1,https://www.besoccer.com/match/mirandes/ponferradina-sd/202189953,2021,4,segunda_division
Alcorcón,Real Zaragoza,0-3,https://www.besoccer.com/match/ad-alcorcon/real-zaragoza/202189945,2021,4,segunda_division
Albacete,Real Oviedo,1-1,https://www.besoccer.com/match/albacete/real-oviedo/202189944,2021,4,segunda_division
Mallorca,Tenerife,2-0,https://www.besoccer.com/match/mallorca/tenerife/202189952,2021,4,segunda_division
Las Palmas,UD Logroñés,2-1,https://www.besoccer.com/match/ud-palmas/ud-logrones/202189951,2021,4,segunda_division
Rayo Vallecano,Málaga,4-0,https://www.besoccer.com/match/rayo-vallecano/malaga/202189954,2021,4,segunda_division
Girona,Fuenlabrada,0-1,https://www.besoccer.com/match/girona-fc/fuenlabrada/202189950,2021,4,segunda_division
Sabadell,Espanyol,0-1,https://www.besoccer.com/match/sabadell/espanyol/202189955,2021,4,segunda_division
Almería,Real Sporting,0-1,https://www.besoccer.com/match/almeria/sporting-gijon/202189946,2021,4,segunda_division
CD Castellón,Leganés,2-0,https://www.besoccer.com/match/cd-castellon/leganes/202189948,2021,4,segunda_division
FC Cartagena,Lugo,2-1,https://www.besoccer.com/match/cartagena/lugo/202189947,2021,4,segunda_division
