Home_Team,Away_Team,Result,Link,Season,Round,League
Bastia,PSG,2-2,https://www.besoccer.com/match/bastia/paris-saint-germain-fc/199610853,1996,1,ligue_1
Guingamp,FC Martigues,2-0,https://www.besoccer.com/match/guingamp/fc-martigues/199610854,1996,1,ligue_1
Montpellier,Strasbourg,2-2,https://www.besoccer.com/match/montpellier-hsc/strasbourg/199610855,1996,1,ligue_1
Cannes,Olympique Lyonnais,3-0,https://www.besoccer.com/match/as-cannes/olympique-lyonnais/199610856,1996,1,ligue_1
FC Gueugnon,Metz,0-0,https://www.besoccer.com/match/fc-gueugnon/metz/199610857,1996,1,ligue_1
Lens,Le Havre,2-0,https://www.besoccer.com/match/lens/havre-ac/199610858,1996,1,ligue_1
Saint-Étienne,Nice,1-1,https://www.besoccer.com/match/saint-etienne/nice/199610859,1996,1,ligue_1
Girondins Bordeaux,Lille,1-0,https://www.besoccer.com/match/bordeaux/lillestrom/199610860,1996,1,ligue_1
Nantes,Auxerre,1-0,https://www.besoccer.com/match/nantes/auxerre/199610861,1996,1,ligue_1
Monaco,Stade Rennais,3-1,https://www.besoccer.com/match/monaco/stade-rennes/199610862,1996,1,ligue_1
Nice,Monaco,1-2,https://www.besoccer.com/match/nice/monaco/199610863,1996,2,ligue_1
FC Martigues,Nantes,0-4,https://www.besoccer.com/match/fc-martigues/nantes/199610864,1996,2,ligue_1
Olympique Lyonnais,Montpellier,3-2,https://www.besoccer.com/match/olympique-lyonnais/montpellier-hsc/199610865,1996,2,ligue_1
Strasbourg,Le Havre,3-0,https://www.besoccer.com/match/strasbourg/havre-ac/199610866,1996,2,ligue_1
Stade Rennais,Cannes,3-2,https://www.besoccer.com/match/stade-rennes/as-cannes/199610867,1996,2,ligue_1
Metz,Lens,2-0,https://www.besoccer.com/match/metz/lens/199610868,1996,2,ligue_1
PSG,Guingamp,1-1,https://www.besoccer.com/match/paris-saint-germain-fc/guingamp/199610869,1996,2,ligue_1
Lille,Bastia,0-2,https://www.besoccer.com/match/lillestrom/bastia/199610870,1996,2,ligue_1
Auxerre,FC Gueugnon,4-0,https://www.besoccer.com/match/auxerre/fc-gueugnon/199610871,1996,2,ligue_1
Girondins Bordeaux,Saint-Étienne,2-0,https://www.besoccer.com/match/bordeaux/saint-etienne/199610872,1996,2,ligue_1
Nantes,PSG,1-2,https://www.besoccer.com/match/nantes/paris-saint-germain-fc/199610873,1996,3,ligue_1
FC Gueugnon,FC Martigues,0-0,https://www.besoccer.com/match/fc-gueugnon/fc-martigues/199610874,1996,3,ligue_1
Lens,Strasbourg,0-0,https://www.besoccer.com/match/lens/strasbourg/199610875,1996,3,ligue_1
Montpellier,Stade Rennais,3-1,https://www.besoccer.com/match/montpellier-hsc/stade-rennes/199610876,1996,3,ligue_1
Le Havre,Olympique Lyonnais,2-1,https://www.besoccer.com/match/havre-ac/olympique-lyonnais/199610877,1996,3,ligue_1
Monaco,Auxerre,2-2,https://www.besoccer.com/match/monaco/auxerre/199610878,1996,3,ligue_1
Saint-Étienne,Lille,1-1,https://www.besoccer.com/match/saint-etienne/lillestrom/199610879,1996,3,ligue_1
Bastia,Girondins Bordeaux,2-0,https://www.besoccer.com/match/bastia/bordeaux/199610880,1996,3,ligue_1
Cannes,Metz,1-2,https://www.besoccer.com/match/as-cannes/metz/199610881,1996,3,ligue_1
Guingamp,Nice,0-0,https://www.besoccer.com/match/guingamp/nice/199610882,1996,3,ligue_1
