Home_Team,Away_Team,Result,Link,Season,Round,League
Lille,PSG,0-1,https://www.besoccer.com/match/lillestrom/paris-saint-germain-fc/20167616,2016,1,ligue_1
Bastia,Stade Rennais,2-1,https://www.besoccer.com/match/bastia/stade-rennes/20167613,2016,1,ligue_1
Olympique Marseille,Caen,0-1,https://www.besoccer.com/match/olympique-marsella/caen/20167618,2016,1,ligue_1
Montpellier,Angers SCO,0-2,https://www.besoccer.com/match/montpellier-hsc/angers-sco/20167619,2016,1,ligue_1
Nantes,Guingamp,1-0,https://www.besoccer.com/match/nantes/guingamp/20167620,2016,1,ligue_1
Nice,Monaco,1-2,https://www.besoccer.com/match/nice/monaco/20167621,2016,1,ligue_1
Troyes,Gazélec Ajaccio,0-0,https://www.besoccer.com/match/troyes/gazelec-ajaccio/20168062,2016,1,ligue_1
Girondins Bordeaux,Stade de Reims,1-2,https://www.besoccer.com/match/bordeaux/stade-reims/20167614,2016,1,ligue_1
Toulouse,Saint-Étienne,2-1,https://www.besoccer.com/match/toulouse-fc/saint-etienne/20167622,2016,1,ligue_1
Olympique Lyonnais,Lorient,0-0,https://www.besoccer.com/match/olympique-lyonnais/lorient/20167617,2016,1,ligue_1
Monaco,Lille,0-0,https://www.besoccer.com/match/monaco/lillestrom/20167627,2016,2,ligue_1
Saint-Étienne,Girondins Bordeaux,1-1,https://www.besoccer.com/match/saint-etienne/bordeaux/20167631,2016,2,ligue_1
Angers SCO,Nantes,0-0,https://www.besoccer.com/match/angers-sco/nantes/20167623,2016,2,ligue_1
Caen,Toulouse,1-0,https://www.besoccer.com/match/caen/toulouse-fc/20167624,2016,2,ligue_1
Guingamp,Olympique Lyonnais,0-1,https://www.besoccer.com/match/guingamp/olympique-lyonnais/20167625,2016,2,ligue_1
Stade Rennais,Montpellier,1-0,https://www.besoccer.com/match/stade-rennes/montpellier-hsc/20167630,2016,2,ligue_1
Troyes,Nice,3-3,https://www.besoccer.com/match/troyes/nice/20167632,2016,2,ligue_1
Stade de Reims,Olympique Marseille,1-0,https://www.besoccer.com/match/stade-reims/olympique-marsella/20167629,2016,2,ligue_1
Lorient,Bastia,1-1,https://www.besoccer.com/match/lorient/bastia/20167626,2016,2,ligue_1
PSG,Gazélec Ajaccio,2-0,https://www.besoccer.com/match/paris-saint-germain-fc/gazelec-ajaccio/20167628,2016,2,ligue_1
Montpellier,PSG,0-1,https://www.besoccer.com/match/montpellier-hsc/paris-saint-germain-fc/20167639,2016,3,ligue_1
Olympique Lyonnais,Stade Rennais,1-2,https://www.besoccer.com/match/olympique-lyonnais/stade-rennes/20167637,2016,3,ligue_1
Bastia,Guingamp,3-0,https://www.besoccer.com/match/bastia/guingamp/20167633,2016,3,ligue_1
Gazélec Ajaccio,Angers SCO,0-2,https://www.besoccer.com/match/gazelec-ajaccio/angers-sco/20167634,2016,3,ligue_1
Nantes,Stade de Reims,1-0,https://www.besoccer.com/match/nantes/stade-reims/20167640,2016,3,ligue_1
Nice,Caen,2-1,https://www.besoccer.com/match/nice/caen/20167641,2016,3,ligue_1
Toulouse,Monaco,1-1,https://www.besoccer.com/match/toulouse-fc/monaco/20167642,2016,3,ligue_1
Lille,Girondins Bordeaux,0-0,https://www.besoccer.com/match/lillestrom/bordeaux/20167635,2016,3,ligue_1
Lorient,Saint-Étienne,0-1,https://www.besoccer.com/match/lorient/saint-etienne/20167636,2016,3,ligue_1
Olympique Marseille,Troyes,6-0,https://www.besoccer.com/match/olympique-marsella/troyes/20167638,2016,3,ligue_1
Guingamp,Olympique Marseille,2-0,https://www.besoccer.com/match/guingamp/olympique-marsella/20167646,2016,4,ligue_1
Caen,Olympique Lyonnais,0-4,https://www.besoccer.com/match/caen/olympique-lyonnais/20167645,2016,4,ligue_1
Angers SCO,Nice,1-1,https://www.besoccer.com/match/angers-sco/nice/20167643,2016,4,ligue_1
Lille,Gazélec Ajaccio,1-0,https://www.besoccer.com/match/lillestrom/gazelec-ajaccio/20167647,2016,4,ligue_1
Stade de Reims,Lorient,4-1,https://www.besoccer.com/match/stade-reims/lorient/20167649,2016,4,ligue_1
Stade Rennais,Toulouse,3-1,https://www.besoccer.com/match/stade-rennes/toulouse-fc/20167650,2016,4,ligue_1
Troyes,Montpellier,0-0,https://www.besoccer.com/match/troyes/montpellier-hsc/20167652,2016,4,ligue_1
Saint-Étienne,Bastia,2-1,https://www.besoccer.com/match/saint-etienne/bastia/20167651,2016,4,ligue_1
Girondins Bordeaux,Nantes,2-0,https://www.besoccer.com/match/bordeaux/nantes/20167644,2016,4,ligue_1
Monaco,PSG,0-3,https://www.besoccer.com/match/monaco/paris-saint-germain-fc/20167648,2016,4,ligue_1
