Home_Team,Away_Team,Result,Link,Season,Round,League
Monaco,Toulouse,3-2,https://www.besoccer.com/match/monaco/toulouse-fc/2018413303,2018,1,ligue_1
PSG,Amiens SC,2-0,https://www.besoccer.com/match/paris-saint-germain-fc/amiens-sc/2018413304,2018,1,ligue_1
Olympique Lyonnais,Strasbourg,4-0,https://www.besoccer.com/match/olympique-lyonnais/strasbourg/2018413305,2018,1,ligue_1
Saint-Étienne,Nice,1-0,https://www.besoccer.com/match/saint-etienne/nice/2018413308,2018,1,ligue_1
Montpellier,Caen,1-0,https://www.besoccer.com/match/montpellier-hsc/caen/2018413309,2018,1,ligue_1
Metz,Guingamp,1-3,https://www.besoccer.com/match/metz/guingamp/2018413310,2018,1,ligue_1
Troyes,Stade Rennais,1-1,https://www.besoccer.com/match/troyes/stade-rennes/2018413311,2018,1,ligue_1
Lille,Nantes,3-0,https://www.besoccer.com/match/lillestrom/nantes/2018413307,2018,1,ligue_1
Angers SCO,Girondins Bordeaux,2-2,https://www.besoccer.com/match/angers-sco/bordeaux/2018413312,2018,1,ligue_1
Olympique Marseille,Dijon FCO,3-0,https://www.besoccer.com/match/olympique-marsella/dijon-fco/2018413306,2018,1,ligue_1
Nice,Troyes,1-2,https://www.besoccer.com/match/nice/troyes/2018413333,2018,2,ligue_1
Stade Rennais,Olympique Lyonnais,1-2,https://www.besoccer.com/match/stade-rennes/olympique-lyonnais/2018413326,2018,2,ligue_1
Nantes,Olympique Marseille,0-1,https://www.besoccer.com/match/nantes/olympique-marsella/2018413329,2018,2,ligue_1
Amiens SC,Angers SCO,0-2,https://www.besoccer.com/match/amiens-sc/angers-sco/2018413314,2018,2,ligue_1
Girondins Bordeaux,Metz,2-0,https://www.besoccer.com/match/bordeaux/metz/2018413315,2018,2,ligue_1
Caen,Saint-Étienne,0-1,https://www.besoccer.com/match/caen/saint-etienne/2018413316,2018,2,ligue_1
Toulouse,Montpellier,1-0,https://www.besoccer.com/match/toulouse-fc/montpellier-hsc/2018413331,2018,2,ligue_1
Strasbourg,Lille,3-0,https://www.besoccer.com/match/strasbourg/lillestrom/2018413325,2018,2,ligue_1
Dijon FCO,Monaco,1-4,https://www.besoccer.com/match/dijon-fco/monaco/2018413319,2018,2,ligue_1
Guingamp,PSG,0-3,https://www.besoccer.com/match/guingamp/paris-saint-germain-fc/2018413321,2018,2,ligue_1
Metz,Monaco,0-1,https://www.besoccer.com/match/metz/monaco/2018413334,2018,3,ligue_1
Olympique Lyonnais,Girondins Bordeaux,3-3,https://www.besoccer.com/match/olympique-lyonnais/bordeaux/2018413324,2018,3,ligue_1
Saint-Étienne,Amiens SC,3-0,https://www.besoccer.com/match/saint-etienne/amiens-sc/2018413322,2018,3,ligue_1
Stade Rennais,Dijon FCO,2-2,https://www.besoccer.com/match/stade-rennes/dijon-fco/2018413330,2018,3,ligue_1
Nice,Guingamp,2-0,https://www.besoccer.com/match/nice/guingamp/2018413332,2018,3,ligue_1
Montpellier,Strasbourg,1-1,https://www.besoccer.com/match/montpellier-hsc/strasbourg/2018413335,2018,3,ligue_1
Troyes,Nantes,0-1,https://www.besoccer.com/match/troyes/nantes/2018413336,2018,3,ligue_1
Lille,Caen,0-2,https://www.besoccer.com/match/lillestrom/caen/2018413327,2018,3,ligue_1
Olympique Marseille,Angers SCO,1-1,https://www.besoccer.com/match/olympique-marsella/angers-sco/2018413323,2018,3,ligue_1
PSG,Toulouse,6-2,https://www.besoccer.com/match/paris-saint-germain-fc/toulouse-fc/2018413337,2018,3,ligue_1
PSG,Saint-Étienne,3-0,https://www.besoccer.com/match/paris-saint-germain-fc/saint-etienne/2018413347,2018,4,ligue_1
Nantes,Olympique Lyonnais,0-0,https://www.besoccer.com/match/nantes/olympique-lyonnais/2018413345,2018,4,ligue_1
Amiens SC,Nice,3-0,https://www.besoccer.com/match/amiens-sc/nice/2018413340,2018,4,ligue_1
Girondins Bordeaux,Troyes,2-1,https://www.besoccer.com/match/bordeaux/troyes/2018413341,2018,4,ligue_1
Caen,Metz,1-0,https://www.besoccer.com/match/caen/metz/2018413342,2018,4,ligue_1
Dijon FCO,Montpellier,2-1,https://www.besoccer.com/match/dijon-fco/montpellier-hsc/2018413343,2018,4,ligue_1
Toulouse,Stade Rennais,3-2,https://www.besoccer.com/match/toulouse-fc/stade-rennes/2018413349,2018,4,ligue_1
