Home_Team,Away_Team,Result,Link,Season,Round,League
Sporting CP,Académica,4-1,https://www.besoccer.com/match/sporting-lisbon/academica/200811522,2008,1,primeira_liga
Marítimo,Paços de Ferreira,3-1,https://www.besoccer.com/match/maritimo/pacos-ferreira/200811523,2008,1,primeira_liga
Nacional,Estrela Amadora,0-0,https://www.besoccer.com/match/nacional/estrela-amadora/200811524,2008,1,primeira_liga
Sporting Braga,Porto,1-2,https://www.besoccer.com/match/sporting-braga/fc-porto/200811525,2008,1,primeira_liga
Leixões,Benfica,1-1,https://www.besoccer.com/match/leixoes/benfica/200811526,2008,1,primeira_liga
Vitória Guimarães,Vitória Setúbal,1-1,https://www.besoccer.com/match/vitoria-guimaraes/vitoria-setubal/200811527,2008,1,primeira_liga
União de Leiria,Boavista,0-0,https://www.besoccer.com/match/uniao-leiria/boavista/200811528,2008,1,primeira_liga
Naval,Belenenses,1-1,https://www.besoccer.com/match/naval/belenenses/200811529,2008,1,primeira_liga
Benfica,Vitória Guimarães,0-0,https://www.besoccer.com/match/benfica/vitoria-guimaraes/200811530,2008,2,primeira_liga
Belenenses,Sporting Braga,0-2,https://www.besoccer.com/match/belenenses/sporting-braga/200811531,2008,2,primeira_liga
Académica,União de Leiria,1-1,https://www.besoccer.com/match/academica/uniao-leiria/200811532,2008,2,primeira_liga
Estrela Amadora,Naval,3-1,https://www.besoccer.com/match/estrela-amadora/naval/200811533,2008,2,primeira_liga
Paços de Ferreira,Leixões,1-1,https://www.besoccer.com/match/pacos-ferreira/leixoes/200811534,2008,2,primeira_liga
Boavista,Marítimo,0-2,https://www.besoccer.com/match/boavista/maritimo/200811535,2008,2,primeira_liga
Porto,Sporting CP,1-0,https://www.besoccer.com/match/fc-porto/sporting-lisbon/200811536,2008,2,primeira_liga
Vitória Setúbal,Nacional,1-1,https://www.besoccer.com/match/vitoria-setubal/nacional/200811537,2008,2,primeira_liga
Leixões,Vitória Guimarães,2-2,https://www.besoccer.com/match/leixoes/vitoria-guimaraes/200811538,2008,3,primeira_liga
Sporting Braga,Estrela Amadora,2-1,https://www.besoccer.com/match/sporting-braga/estrela-amadora/200811539,2008,3,primeira_liga
Paços de Ferreira,Boavista,1-1,https://www.besoccer.com/match/pacos-ferreira/boavista/200811540,2008,3,primeira_liga
Marítimo,Académica,2-0,https://www.besoccer.com/match/maritimo/academica/200811541,2008,3,primeira_liga
Naval,Vitória Setúbal,0-0,https://www.besoccer.com/match/naval/vitoria-setubal/200811542,2008,3,primeira_liga
Sporting CP,Belenenses,1-0,https://www.besoccer.com/match/sporting-lisbon/belenenses/200811543,2008,3,primeira_liga
União de Leiria,Porto,0-3,https://www.besoccer.com/match/uniao-leiria/fc-porto/200811544,2008,3,primeira_liga
Nacional,Benfica,0-3,https://www.besoccer.com/match/nacional/benfica/200811545,2008,3,primeira_liga
Vitória Setúbal,Sporting Braga,3-1,https://www.besoccer.com/match/vitoria-setubal/sporting-braga/200811546,2008,4,primeira_liga
Boavista,Leixões,0-0,https://www.besoccer.com/match/boavista/leixoes/200811547,2008,4,primeira_liga
Porto,Marítimo,1-0,https://www.besoccer.com/match/fc-porto/maritimo/200811548,2008,4,primeira_liga
Benfica,Naval,3-0,https://www.besoccer.com/match/benfica/naval/200811549,2008,4,primeira_liga
Académica,Paços de Ferreira,1-0,https://www.besoccer.com/match/academica/pacos-ferreira/200811550,2008,4,primeira_liga
