Home_Team,Away_Team,Result,Link,Season,Round,League
Vitória Setúbal,Boavista,1-1,https://www.besoccer.com/match/vitoria-setubal/boavista/200369359,2003,1,primeira_liga
Académica,Sporting CP,0-2,https://www.besoccer.com/match/academica/sporting-lisbon/200369360,2003,1,primeira_liga
União de Leiria,Vitória Guimarães,1-2,https://www.besoccer.com/match/uniao-leiria/vitoria-guimaraes/200369361,2003,1,primeira_liga
CD Santa Clara,Sporting Braga,0-0,https://www.besoccer.com/match/santa-clara/sporting-braga/200369362,2003,1,primeira_liga
Benfica,Marítimo,3-0,https://www.besoccer.com/match/benfica/maritimo/200369363,2003,1,primeira_liga
Nacional,Gil Vicente,0-1,https://www.besoccer.com/match/nacional/gil-vicente/200369364,2003,1,primeira_liga
Moreirense,Beira Mar SC,1-2,https://www.besoccer.com/match/moreirense-fc/beira-mar/200369365,2003,1,primeira_liga
Paços de Ferreira,Varzim,3-1,https://www.besoccer.com/match/pacos-ferreira/varzim/200369366,2003,1,primeira_liga
Porto,Belenenses,2-2,https://www.besoccer.com/match/fc-porto/belenenses/200369367,2003,1,primeira_liga
Sporting Braga,Paços de Ferreira,1-0,https://www.besoccer.com/match/sporting-braga/pacos-ferreira/200369368,2003,2,primeira_liga
Belenenses,Académica,2-0,https://www.besoccer.com/match/belenenses/academica/200369369,2003,2,primeira_liga
Vitória Guimarães,Nacional,3-2,https://www.besoccer.com/match/vitoria-guimaraes/nacional/200369370,2003,2,primeira_liga
Beira Mar SC,Benfica,0-2,https://www.besoccer.com/match/beira-mar/benfica/200369371,2003,2,primeira_liga
Varzim,Moreirense,1-0,https://www.besoccer.com/match/varzim/moreirense-fc/200369372,2003,2,primeira_liga
Gil Vicente,Vitória Setúbal,0-1,https://www.besoccer.com/match/gil-vicente/vitoria-setubal/200369373,2003,2,primeira_liga
Marítimo,União de Leiria,2-0,https://www.besoccer.com/match/maritimo/uniao-leiria/200369374,2003,2,primeira_liga
Sporting CP,CD Santa Clara,2-1,https://www.besoccer.com/match/sporting-lisbon/santa-clara/200369375,2003,2,primeira_liga
Boavista,Porto,0-1,https://www.besoccer.com/match/boavista/fc-porto/200369376,2003,2,primeira_liga
Académica,Boavista,0-1,https://www.besoccer.com/match/academica/boavista/200369377,2003,3,primeira_liga
União de Leiria,Beira Mar SC,1-0,https://www.besoccer.com/match/uniao-leiria/beira-mar/200369378,2003,3,primeira_liga
Moreirense,Benfica,2-3,https://www.besoccer.com/match/moreirense-fc/benfica/200369379,2003,3,primeira_liga
Paços de Ferreira,Sporting CP,4-0,https://www.besoccer.com/match/pacos-ferreira/sporting-lisbon/200369380,2003,3,primeira_liga
Varzim,Sporting Braga,2-0,https://www.besoccer.com/match/varzim/sporting-braga/200369381,2003,3,primeira_liga
Nacional,Marítimo,0-0,https://www.besoccer.com/match/nacional/maritimo/200369382,2003,3,primeira_liga
CD Santa Clara,Belenenses,3-1,https://www.besoccer.com/match/santa-clara/belenenses/200369383,2003,3,primeira_liga
Porto,Gil Vicente,3-1,https://www.besoccer.com/match/fc-porto/gil-vicente/200369384,2003,3,primeira_liga
Vitória Setúbal,Vitória Guimarães,1-2,https://www.besoccer.com/match/vitoria-setubal/vitoria-guimaraes/200369385,2003,3,primeira_liga
Belenenses,Paços de Ferreira,1-0,https://www.besoccer.com/match/belenenses/pacos-ferreira/200369386,2003,4,primeira_liga
Benfica,União de Leiria,3-1,https://www.besoccer.com/match/benfica/uniao-leiria/200369387,2003,4,primeira_liga
Sporting Braga,Moreirense,2-1,https://www.besoccer.com/match/sporting-braga/moreirense-fc/200369388,2003,4,primeira_liga
Gil Vicente,Académica,1-1,https://www.besoccer.com/match/gil-vicente/academica/200369389,2003,4,primeira_liga
Marítimo,Vitória Setúbal,0-5,https://www.besoccer.com/match/maritimo/vitoria-setubal/200369390,2003,4,primeira_liga
Beira Mar SC,Nacional,0-2,https://www.besoccer.com/match/beira-mar/nacional/200369391,2003,4,primeira_liga
Sporting CP,Varzim,0-0,https://www.besoccer.com/match/sporting-lisbon/varzim/200369392,2003,4,primeira_liga
Vitória Guimarães,Porto,0-2,https://www.besoccer.com/match/vitoria-guimaraes/fc-porto/200369393,2003,4,primeira_liga
Boavista,CD Santa Clara,1-0,https://www.besoccer.com/match/boavista/santa-clara/200369394,2003,4,primeira_liga
Porto,Marítimo,1-0,https://www.besoccer.com/match/fc-porto/maritimo/200369395,2003,5,primeira_liga
Nacional,Benfica,1-0,https://www.besoccer.com/match/nacional/benfica/200369396,2003,5,primeira_liga
Varzim,Belenenses,0-2,https://www.besoccer.com/match/varzim/belenenses/200369397,2003,5,primeira_liga
Vitória Setúbal,Beira Mar SC,1-1,https://www.besoccer.com/match/vitoria-setubal/beira-mar/200369398,2003,5,primeira_liga
Moreirense,União de Leiria,2-1,https://www.besoccer.com/match/moreirense-fc/uniao-leiria/200369399,2003,5,primeira_liga
CD Santa Clara,Gil Vicente,4-2,https://www.besoccer.com/match/santa-clara/gil-vicente/200369400,2003,5,primeira_liga
