Home_Team,Away_Team,Result,Link,Season,Round,League
Vitória Setúbal,Vitória Guimarães,1-1,https://www.besoccer.com/match/vitoria-setubal/vitoria-guimaraes/200018308,2000,1,primeira_liga
CD Santa Clara,Sporting CP,2-2,https://www.besoccer.com/match/santa-clara/sporting-lisbon/200018309,2000,1,primeira_liga
Boavista,Porto,1-1,https://www.besoccer.com/match/boavista/fc-porto/200018310,2000,1,primeira_liga
SC Salgueiros,Marítimo,1-0,https://www.besoccer.com/match/salgueiros/maritimo/200018311,2000,1,primeira_liga
Gil Vicente,Campomaiorense,3-0,https://www.besoccer.com/match/gil-vicente/campomaiorense/200018312,2000,1,primeira_liga
Estrela Amadora,Belenenses,0-3,https://www.besoccer.com/match/estrela-amadora/belenenses/200018313,2000,1,primeira_liga
Alverca,Sporting Braga,3-2,https://www.besoccer.com/match/alverca/sporting-braga/200018314,2000,1,primeira_liga
Farense,União de Leiria,2-1,https://www.besoccer.com/match/farense/uniao-leiria/200018315,2000,1,primeira_liga
Rio Ave,Benfica,1-1,https://www.besoccer.com/match/rio-ave/benfica/200018316,2000,1,primeira_liga
Vitória Guimarães,Farense,3-0,https://www.besoccer.com/match/vitoria-guimaraes/farense/200018317,2000,2,primeira_liga
Porto,Alverca,0-0,https://www.besoccer.com/match/fc-porto/alverca/200018318,2000,2,primeira_liga
Benfica,SC Salgueiros,1-0,https://www.besoccer.com/match/benfica/salgueiros/200018319,2000,2,primeira_liga
Marítimo,CD Santa Clara,0-0,https://www.besoccer.com/match/maritimo/santa-clara/200018320,2000,2,primeira_liga
Belenenses,Gil Vicente,1-1,https://www.besoccer.com/match/belenenses/gil-vicente/200018321,2000,2,primeira_liga
União de Leiria,Estrela Amadora,1-1,https://www.besoccer.com/match/uniao-leiria/estrela-amadora/200018322,2000,2,primeira_liga
Campomaiorense,Boavista,0-1,https://www.besoccer.com/match/campomaiorense/boavista/200018323,2000,2,primeira_liga
Sporting Braga,Rio Ave,0-1,https://www.besoccer.com/match/sporting-braga/rio-ave/200018324,2000,2,primeira_liga
Sporting CP,Vitória Setúbal,2-1,https://www.besoccer.com/match/sporting-lisbon/vitoria-setubal/200018325,2000,2,primeira_liga
Boavista,Belenenses,1-0,https://www.besoccer.com/match/boavista/belenenses/200018326,2000,3,primeira_liga
Sporting Braga,Porto,0-1,https://www.besoccer.com/match/sporting-braga/fc-porto/200018327,2000,3,primeira_liga
Vitória Setúbal,Marítimo,4-2,https://www.besoccer.com/match/vitoria-setubal/maritimo/200018328,2000,3,primeira_liga
Rio Ave,SC Salgueiros,4-1,https://www.besoccer.com/match/rio-ave/salgueiros/200018329,2000,3,primeira_liga
Gil Vicente,União de Leiria,2-0,https://www.besoccer.com/match/gil-vicente/uniao-leiria/200018330,2000,3,primeira_liga
Estrela Amadora,Vitória Guimarães,2-2,https://www.besoccer.com/match/estrela-amadora/vitoria-guimaraes/200018331,2000,3,primeira_liga
CD Santa Clara,Benfica,0-3,https://www.besoccer.com/match/santa-clara/benfica/200018332,2000,3,primeira_liga
Farense,Sporting CP,0-3,https://www.besoccer.com/match/farense/sporting-lisbon/200018333,2000,3,primeira_liga
Alverca,Campomaiorense,1-0,https://www.besoccer.com/match/alverca/campomaiorense/200018334,2000,3,primeira_liga
Porto,Rio Ave,4-1,https://www.besoccer.com/match/fc-porto/rio-ave/200018335,2000,4,primeira_liga
Vitória Guimarães,Gil Vicente,1-0,https://www.besoccer.com/match/vitoria-guimaraes/gil-vicente/200018336,2000,4,primeira_liga
SC Salgueiros,CD Santa Clara,2-0,https://www.besoccer.com/match/salgueiros/santa-clara/200018337,2000,4,primeira_liga
Marítimo,Farense,3-0,https://www.besoccer.com/match/maritimo/farense/200018338,2000,4,primeira_liga
Campomaiorense,Sporting Braga,2-4,https://www.besoccer.com/match/campomaiorense/sporting-braga/200018339,2000,4,primeira_liga
Belenenses,Alverca,4-2,https://www.besoccer.com/match/belenenses/alverca/200018340,2000,4,primeira_liga
União de Leiria,Boavista,0-0,https://www.besoccer.com/match/uniao-leiria/boavista/200018341,2000,4,primeira_liga
Benfica,Vitória Setúbal,3-0,https://www.besoccer.com/match/benfica/vitoria-setubal/200018342,2000,4,primeira_liga
Sporting CP,Estrela Amadora,1-1,https://www.besoccer.com/match/sporting-lisbon/estrela-amadora/200018343,2000,4,primeira_liga
Porto,Campomaiorense,2-0,https://www.besoccer.com/match/fc-porto/campomaiorense/200018344,2000,5,primeira_liga
Farense,Benfica,0-1,https://www.besoccer.com/match/farense/benfica/200018345,2000,5,primeira_liga
Gil Vicente,Sporting CP,1-1,https://www.besoccer.com/match/gil-vicente/sporting-lisbon/200018346,2000,5,primeira_liga
Vitória Setúbal,SC Salgueiros,1-2,https://www.besoccer.com/match/vitoria-setubal/salgueiros/200018347,2000,5,primeira_liga
Rio Ave,CD Santa Clara,0-5,https://www.besoccer.com/match/rio-ave/santa-clara/200018348,2000,5,primeira_liga
Estrela Amadora,Marítimo,1-1,https://www.besoccer.com/match/estrela-amadora/maritimo/200018349,2000,5,primeira_liga
Sporting Braga,Belenenses,0-0,https://www.besoccer.com/match/sporting-braga/belenenses/200018350,2000,5,primeira_liga
Boavista,Vitória Guimarães,2-0,https://www.besoccer.com/match/boavista/vitoria-guimaraes/200018351,2000,5,primeira_liga
Alverca,União de Leiria,0-0,https://www.besoccer.com/match/alverca/uniao-leiria/200018352,2000,5,primeira_liga
Vitória Guimarães,Alverca,1-0,https://www.besoccer.com/match/vitoria-guimaraes/alverca/200018353,2000,6,primeira_liga
Campomaiorense,Rio Ave,1-1,https://www.besoccer.com/match/campomaiorense/rio-ave/200018354,2000,6,primeira_liga
União de Leiria,Sporting Braga,3-0,https://www.besoccer.com/match/uniao-leiria/sporting-braga/200018355,2000,6,primeira_liga
SC Salgueiros,Farense,0-0,https://www.besoccer.com/match/salgueiros/farense/200018356,2000,6,primeira_liga
Marítimo,Gil Vicente,1-0,https://www.besoccer.com/match/maritimo/gil-vicente/200018357,2000,6,primeira_liga
Sporting CP,Boavista,2-0,https://www.besoccer.com/match/sporting-lisbon/boavista/200018358,2000,6,primeira_liga
