Home_Team,Away_Team,Result,Link,Season,Round,League
Académica,Sporting CP,1-2,https://www.besoccer.com/match/academica/sporting-lisbon/20042059,2004,1,primeira_liga
Marítimo,Beira Mar SC,1-0,https://www.besoccer.com/match/maritimo/beira-mar/20042060,2004,1,primeira_liga
Moreirense,Rio Ave,1-0,https://www.besoccer.com/match/moreirense-fc/rio-ave/20042061,2004,1,primeira_liga
Nacional,Paços de Ferreira,2-0,https://www.besoccer.com/match/nacional/pacos-ferreira/20042062,2004,1,primeira_liga
Gil Vicente,Alverca,0-1,https://www.besoccer.com/match/gil-vicente/alverca/20042063,2004,1,primeira_liga
Boavista,Benfica,0-0,https://www.besoccer.com/match/boavista/benfica/20042064,2004,1,primeira_liga
Porto,Sporting Braga,2-0,https://www.besoccer.com/match/fc-porto/sporting-braga/20042065,2004,1,primeira_liga
Vitória Guimarães,União de Leiria,1-0,https://www.besoccer.com/match/vitoria-guimaraes/uniao-leiria/20042066,2004,1,primeira_liga
Belenenses,Estrela Amadora,4-0,https://www.besoccer.com/match/belenenses/estrela-amadora/20042067,2004,1,primeira_liga
Alverca,Marítimo,0-1,https://www.besoccer.com/match/alverca/maritimo/20042068,2004,2,primeira_liga
Benfica,Vitória Guimarães,2-0,https://www.besoccer.com/match/benfica/vitoria-guimaraes/20042069,2004,2,primeira_liga
Sporting CP,Belenenses,4-2,https://www.besoccer.com/match/sporting-lisbon/belenenses/20042070,2004,2,primeira_liga
União de Leiria,Académica,0-2,https://www.besoccer.com/match/uniao-leiria/academica/20042071,2004,2,primeira_liga
Rio Ave,Gil Vicente,1-1,https://www.besoccer.com/match/rio-ave/gil-vicente/20042072,2004,2,primeira_liga
Paços de Ferreira,Moreirense,1-0,https://www.besoccer.com/match/pacos-ferreira/moreirense-fc/20042073,2004,2,primeira_liga
Sporting Braga,Nacional,1-0,https://www.besoccer.com/match/sporting-braga/nacional/20042074,2004,2,primeira_liga
Estrela Amadora,Porto,1-1,https://www.besoccer.com/match/estrela-amadora/fc-porto/20042075,2004,2,primeira_liga
Beira Mar SC,Boavista,0-2,https://www.besoccer.com/match/beira-mar/boavista/20042076,2004,2,primeira_liga
Moreirense,Sporting Braga,0-2,https://www.besoccer.com/match/moreirense-fc/sporting-braga/20042077,2004,3,primeira_liga
Boavista,Vitória Guimarães,1-0,https://www.besoccer.com/match/boavista/vitoria-guimaraes/20042078,2004,3,primeira_liga
Beira Mar SC,Alverca,1-0,https://www.besoccer.com/match/beira-mar/alverca/20042079,2004,3,primeira_liga
Marítimo,Rio Ave,1-0,https://www.besoccer.com/match/maritimo/rio-ave/20042080,2004,3,primeira_liga
Nacional,Estrela Amadora,4-0,https://www.besoccer.com/match/nacional/estrela-amadora/20042081,2004,3,primeira_liga
Belenenses,União de Leiria,1-1,https://www.besoccer.com/match/belenenses/uniao-leiria/20042082,2004,3,primeira_liga
Porto,Sporting CP,4-1,https://www.besoccer.com/match/fc-porto/sporting-lisbon/20042083,2004,3,primeira_liga
Gil Vicente,Paços de Ferreira,2-0,https://www.besoccer.com/match/gil-vicente/pacos-ferreira/20042084,2004,3,primeira_liga
Académica,Benfica,1-3,https://www.besoccer.com/match/academica/benfica/20042085,2004,3,primeira_liga
Sporting Braga,Gil Vicente,2-1,https://www.besoccer.com/match/sporting-braga/gil-vicente/20042086,2004,4,primeira_liga
Estrela Amadora,Moreirense,1-2,https://www.besoccer.com/match/estrela-amadora/moreirense-fc/20042087,2004,4,primeira_liga
Paços de Ferreira,Marítimo,0-1,https://www.besoccer.com/match/pacos-ferreira/maritimo/20042088,2004,4,primeira_liga
União de Leiria,Porto,1-3,https://www.besoccer.com/match/uniao-leiria/fc-porto/20042089,2004,4,primeira_liga
Vitória Guimarães,Académica,1-2,https://www.besoccer.com/match/vitoria-guimaraes/academica/20042090,2004,4,primeira_liga
