Home_Team,Away_Team,Result,Link,Season,Round,League
Vitória Guimarães,Académica,1-0,https://www.besoccer.com/match/vitoria-guimaraes/academica/19981605,1998,1,primeira_liga
Farense,Sporting CP,0-0,https://www.besoccer.com/match/farense/sporting-lisbon/19981606,1998,1,primeira_liga
SC Salgueiros,Leça FC,0-0,https://www.besoccer.com/match/salgueiros/leca/19981607,1998,1,primeira_liga
Benfica,Campomaiorense,4-0,https://www.besoccer.com/match/benfica/campomaiorense/19981608,1998,1,primeira_liga
Chaves,Rio Ave,0-2,https://www.besoccer.com/match/chaves/rio-ave/19981609,1998,1,primeira_liga
Belenenses,Sporting Braga,2-2,https://www.besoccer.com/match/belenenses/sporting-braga/19981610,1998,1,primeira_liga
Marítimo,Estrela Amadora,2-1,https://www.besoccer.com/match/maritimo/estrela-amadora/19981611,1998,1,primeira_liga
Boavista,Vitória Setúbal,2-1,https://www.besoccer.com/match/boavista/vitoria-setubal/19981612,1998,1,primeira_liga
Varzim,Porto,0-2,https://www.besoccer.com/match/varzim/fc-porto/19981613,1998,1,primeira_liga
Rio Ave,Vitória Guimarães,1-2,https://www.besoccer.com/match/rio-ave/vitoria-guimaraes/19981614,1998,2,primeira_liga
Porto,Belenenses,2-0,https://www.besoccer.com/match/fc-porto/belenenses/19981615,1998,2,primeira_liga
Académica,Boavista,2-0,https://www.besoccer.com/match/academica/boavista/19981616,1998,2,primeira_liga
Sporting CP,Chaves,2-0,https://www.besoccer.com/match/sporting-lisbon/chaves/19981617,1998,2,primeira_liga
Sporting Braga,Farense,2-2,https://www.besoccer.com/match/sporting-braga/farense/19981618,1998,2,primeira_liga
Leça FC,Marítimo,1-1,https://www.besoccer.com/match/leca/maritimo/19981619,1998,2,primeira_liga
Estrela Amadora,Varzim,0-0,https://www.besoccer.com/match/estrela-amadora/varzim/19981620,1998,2,primeira_liga
Campomaiorense,SC Salgueiros,0-0,https://www.besoccer.com/match/campomaiorense/salgueiros/19981621,1998,2,primeira_liga
Vitória Setúbal,Benfica,1-0,https://www.besoccer.com/match/vitoria-setubal/benfica/19981622,1998,2,primeira_liga
Vitória Guimarães,Sporting CP,1-0,https://www.besoccer.com/match/vitoria-guimaraes/sporting-lisbon/19981623,1998,3,primeira_liga
Chaves,Sporting Braga,1-2,https://www.besoccer.com/match/chaves/sporting-braga/19981624,1998,3,primeira_liga
Porto,Estrela Amadora,4-0,https://www.besoccer.com/match/fc-porto/estrela-amadora/19981625,1998,3,primeira_liga
Benfica,Académica,1-1,https://www.besoccer.com/match/benfica/academica/19981626,1998,3,primeira_liga
Belenenses,Farense,0-3,https://www.besoccer.com/match/belenenses/farense/19981627,1998,3,primeira_liga
Marítimo,Campomaiorense,2-1,https://www.besoccer.com/match/maritimo/campomaiorense/19981628,1998,3,primeira_liga
Varzim,Leça FC,1-0,https://www.besoccer.com/match/varzim/leca/19981629,1998,3,primeira_liga
Boavista,Rio Ave,1-2,https://www.besoccer.com/match/boavista/rio-ave/19981630,1998,3,primeira_liga
SC Salgueiros,Vitória Setúbal,1-1,https://www.besoccer.com/match/salgueiros/vitoria-setubal/19981631,1998,3,primeira_liga
