Home_Team,Away_Team,Result,Link,Season,Round,League
Real Madrid,Real Betis,2-1,https://www.besoccer.com/match/real-madrid/betis/2004313,2004,1,primera_division
Espanyol,R. Sociedad,1-1,https://www.besoccer.com/match/espanyol/real-sociedad/2004307,2004,1,primera_division
Albacete,Osasuna,0-2,https://www.besoccer.com/match/albacete/osasuna/2004308,2004,1,primera_division
Málaga,Villarreal,0-0,https://www.besoccer.com/match/malaga/villarreal/2004311,2004,1,primera_division
Athletic,Barcelona,0-1,https://www.besoccer.com/match/athletic-bilbao/barcelona/2004309,2004,1,primera_division
Valencia,Real Valladolid,1-1,https://www.besoccer.com/match/valencia-cf/valladolid/2004315,2004,1,primera_division
Celta,Real Murcia,1-1,https://www.besoccer.com/match/celta/real-murcia/2004310,2004,1,primera_division
Racing,Mallorca,2-1,https://www.besoccer.com/match/racing/mallorca/2004312,2004,1,primera_division
Sevilla,Atlético,1-0,https://www.besoccer.com/match/sevilla/atletico-madrid/2004314,2004,1,primera_division
Real Zaragoza,Deportivo,0-1,https://www.besoccer.com/match/real-zaragoza/deportivo/2004316,2004,1,primera_division
Villarreal,Real Madrid,1-1,https://www.besoccer.com/match/villarreal/real-madrid/2004326,2004,2,primera_division
Osasuna,Valencia,0-1,https://www.besoccer.com/match/osasuna/valencia-cf/2004323,2004,2,primera_division
R. Sociedad,Celta,1-1,https://www.besoccer.com/match/real-sociedad/celta/2004324,2004,2,primera_division
Barcelona,Sevilla,1-1,https://www.besoccer.com/match/barcelona/sevilla/2004318,2004,2,primera_division
Real Murcia,Racing,1-1,https://www.besoccer.com/match/real-murcia/racing/2004322,2004,2,primera_division
Real Valladolid,Málaga,1-0,https://www.besoccer.com/match/valladolid/malaga/2004325,2004,2,primera_division
Real Betis,Espanyol,2-2,https://www.besoccer.com/match/betis/espanyol/2004319,2004,2,primera_division
Deportivo,Athletic,2-0,https://www.besoccer.com/match/deportivo/athletic-bilbao/2004320,2004,2,primera_division
Mallorca,Real Zaragoza,2-0,https://www.besoccer.com/match/mallorca/real-zaragoza/2004321,2004,2,primera_division
Atlético,Albacete,1-0,https://www.besoccer.com/match/atletico-madrid/albacete/2004317,2004,2,primera_division
Real Madrid,Real Valladolid,7-2,https://www.besoccer.com/match/real-madrid/valladolid/2004329,2004,3,primera_division
Celta,Real Betis,0-2,https://www.besoccer.com/match/celta/betis/2004327,2004,3,primera_division
