Home_Team,Away_Team,Result,Link,Season,Round,League
Málaga,Osasuna,1-1,https://www.besoccer.com/match/malaga/osasuna/201796233,2017,1,primera_division
Deportivo,Eibar,2-1,https://www.besoccer.com/match/deportivo/eibar/201796229,2017,1,primera_division
Barcelona,Real Betis,6-2,https://www.besoccer.com/match/barcelona/betis/201796226,2017,1,primera_division
Granada,Villarreal,1-1,https://www.besoccer.com/match/granada/villarreal/201796230,2017,1,primera_division
Sevilla,Espanyol,6-4,https://www.besoccer.com/match/sevilla/espanyol/201796228,2017,1,primera_division
Real Sporting,Athletic,2-1,https://www.besoccer.com/match/sporting-gijon/athletic-bilbao/201796231,2017,1,primera_division
R. Sociedad,Real Madrid,0-3,https://www.besoccer.com/match/real-sociedad/real-madrid/201796225,2017,1,primera_division
Atlético,Alavés,1-1,https://www.besoccer.com/match/atletico-madrid/alaves/201796232,2017,1,primera_division
Celta,Leganés,0-1,https://www.besoccer.com/match/celta/leganes/201796234,2017,1,primera_division
Valencia,Las Palmas,2-4,https://www.besoccer.com/match/valencia-cf/ud-palmas/201796227,2017,1,primera_division
Real Betis,Deportivo,0-0,https://www.besoccer.com/match/betis/deportivo/201796304,2017,2,primera_division
Espanyol,Málaga,2-2,https://www.besoccer.com/match/espanyol/malaga/201796276,2017,2,primera_division
Osasuna,R. Sociedad,0-2,https://www.besoccer.com/match/osasuna/real-sociedad/201796268,2017,2,primera_division
Eibar,Valencia,1-0,https://www.besoccer.com/match/eibar/valencia-cf/201796297,2017,2,primera_division
Real Madrid,Celta,2-1,https://www.besoccer.com/match/real-madrid/celta/201796260,2017,2,primera_division
Leganés,Atlético,0-0,https://www.besoccer.com/match/leganes/atletico-madrid/201796321,2017,2,primera_division
Las Palmas,Granada,5-1,https://www.besoccer.com/match/ud-palmas/granada/201796289,2017,2,primera_division
Alavés,Real Sporting,0-0,https://www.besoccer.com/match/alaves/sporting-gijon/201796314,2017,2,primera_division
Athletic,Barcelona,0-1,https://www.besoccer.com/match/athletic-bilbao/barcelona/201796309,2017,2,primera_division
Villarreal,Sevilla,0-0,https://www.besoccer.com/match/villarreal/sevilla/201796284,2017,2,primera_division
R. Sociedad,Espanyol,1-1,https://www.besoccer.com/match/real-sociedad/espanyol/201796266,2017,3,primera_division
Celta,Atlético,0-4,https://www.besoccer.com/match/celta/atletico-madrid/201796305,2017,3,primera_division
Real Madrid,Osasuna,5-2,https://www.besoccer.com/match/real-madrid/osasuna/201796261,2017,3,primera_division
Málaga,Villarreal,0-2,https://www.besoccer.com/match/malaga/villarreal/201796272,2017,3,primera_division
Sevilla,Las Palmas,2-1,https://www.besoccer.com/match/sevilla/ud-palmas/201796275,2017,3,primera_division
Barcelona,Alavés,1-2,https://www.besoccer.com/match/barcelona/alaves/201796294,2017,3,primera_division
Real Sporting,Leganés,2-1,https://www.besoccer.com/match/sporting-gijon/leganes/201796300,2017,3,primera_division
Valencia,Real Betis,2-3,https://www.besoccer.com/match/valencia-cf/betis/201796285,2017,3,primera_division
Granada,Eibar,1-2,https://www.besoccer.com/match/granada/eibar/201796280,2017,3,primera_division
Deportivo,Athletic,0-1,https://www.besoccer.com/match/deportivo/athletic-bilbao/201796290,2017,3,primera_division
Real Betis,Granada,2-2,https://www.besoccer.com/match/betis/granada/201796344,2017,4,primera_division
Leganés,Barcelona,1-5,https://www.besoccer.com/match/leganes/barcelona/201796358,2017,4,primera_division
Atlético,Real Sporting,5-0,https://www.besoccer.com/match/atletico-madrid/sporting-gijon/201796363,2017,4,primera_division
Eibar,Sevilla,1-1,https://www.besoccer.com/match/eibar/sevilla/201796342,2017,4,primera_division
Las Palmas,Málaga,1-0,https://www.besoccer.com/match/ud-palmas/malaga/201796335,2017,4,primera_division
Osasuna,Celta,0-0,https://www.besoccer.com/match/osasuna/celta/201796317,2017,4,primera_division
Athletic,Valencia,2-1,https://www.besoccer.com/match/athletic-bilbao/valencia-cf/201796349,2017,4,primera_division
Villarreal,R. Sociedad,2-1,https://www.besoccer.com/match/villarreal/real-sociedad/201796328,2017,4,primera_division
Espanyol,Real Madrid,0-2,https://www.besoccer.com/match/espanyol/real-madrid/201796322,2017,4,primera_division
Alavés,Deportivo,0-0,https://www.besoccer.com/match/alaves/deportivo/201796353,2017,4,primera_division
Málaga,Eibar,2-1,https://www.besoccer.com/match/malaga/eibar/201796293,2017,5,primera_division
Sevilla,Real Betis,1-0,https://www.besoccer.com/match/sevilla/betis/201796316,2017,5,primera_division
Real Madrid,Villarreal,1-1,https://www.besoccer.com/match/real-madrid/villarreal/201796271,2017,5,primera_division
Celta,Real Sporting,2-1,https://www.besoccer.com/match/celta/sporting-gijon/201796355,2017,5,primera_division
R. Sociedad,Las Palmas,4-1,https://www.besoccer.com/match/real-sociedad/ud-palmas/201796277,2017,5,primera_division
Granada,Athletic,1-2,https://www.besoccer.com/match/granada/athletic-bilbao/201796325,2017,5,primera_division
Barcelona,Atlético,1-1,https://www.besoccer.com/match/barcelona/atletico-madrid/201796347,2017,5,primera_division
Osasuna,Espanyol,1-2,https://www.besoccer.com/match/osasuna/espanyol/201796262,2017,5,primera_division
Deportivo,Leganés,1-2,https://www.besoccer.com/match/deportivo/leganes/201796341,2017,5,primera_division
Valencia,Alavés,2-1,https://www.besoccer.com/match/valencia-cf/alaves/201796334,2017,5,primera_division
Real Betis,Málaga,1-0,https://www.besoccer.com/match/betis/malaga/201796369,2017,6,primera_division
Eibar,R. Sociedad,2-0,https://www.besoccer.com/match/eibar/real-sociedad/201796366,2017,6,primera_division
Real Sporting,Barcelona,0-5,https://www.besoccer.com/match/sporting-gijon/barcelona/201796392,2017,6,primera_division
Athletic,Sevilla,3-1,https://www.besoccer.com/match/athletic-bilbao/sevilla/201796375,2017,6,primera_division
Las Palmas,Real Madrid,2-2,https://www.besoccer.com/match/ud-palmas/real-madrid/201796361,2017,6,primera_division
Leganés,Valencia,1-2,https://www.besoccer.com/match/leganes/valencia-cf/201796384,2017,6,primera_division
Atlético,Deportivo,1-0,https://www.besoccer.com/match/atletico-madrid/deportivo/201796388,2017,6,primera_division
Villarreal,Osasuna,3-1,https://www.besoccer.com/match/villarreal/osasuna/201796356,2017,6,primera_division
Espanyol,Celta,0-2,https://www.besoccer.com/match/espanyol/celta/201796350,2017,6,primera_division
Alavés,Granada,3-1,https://www.besoccer.com/match/alaves/granada/201796380,2017,6,primera_division
R. Sociedad,Real Betis,1-0,https://www.besoccer.com/match/real-sociedad/betis/201796395,2017,7,primera_division
Granada,Leganés,0-1,https://www.besoccer.com/match/granada/leganes/201796408,2017,7,primera_division
Sevilla,Alavés,2-1,https://www.besoccer.com/match/sevilla/alaves/201796404,2017,7,primera_division
Osasuna,Las Palmas,2-2,https://www.besoccer.com/match/osasuna/ud-palmas/201796385,2017,7,primera_division
Deportivo,Real Sporting,2-1,https://www.besoccer.com/match/deportivo/sporting-gijon/201796412,2017,7,primera_division
Valencia,Atlético,0-2,https://www.besoccer.com/match/valencia-cf/atletico-madrid/201796410,2017,7,primera_division
