Home_Team,Away_Team,Result,Link,Season,Round,League
Perugia,Bologna,2-1,https://www.besoccer.com/match/perugia/bologna/2015164038,2015,1,serie_b
Avellino,Pro Vercelli,1-0,https://www.besoccer.com/match/us-avellino/us-pro-vercelli-calcio/2015164030,2015,1,serie_b
Catania,Virtus Lanciano,3-3,https://www.besoccer.com/match/catania/ss-virtus-lanciano-1924/2015164031,2015,1,serie_b
Crotone,Ternana Calcio,0-2,https://www.besoccer.com/match/fc-crotone/ternana-calcio/2015164032,2015,1,serie_b
Virtus Entella,SSC Bari,0-2,https://www.besoccer.com/match/virtus-entella/as-bari/2015164033,2015,1,serie_b
Frosinone,Brescia,1-0,https://www.besoccer.com/match/frosinone-calcio/brescia/2015164034,2015,1,serie_b
Livorno,Carpi,1-1,https://www.besoccer.com/match/livorno/carpi/2015164035,2015,1,serie_b
Pescara,Trapani,0-0,https://www.besoccer.com/match/pescara-calcio/trapani/2015164036,2015,1,serie_b
Varese,Spezia,2-1,https://www.besoccer.com/match/as-varese-1910/asd-spezia/2015164037,2015,1,serie_b
Modena,Cittadella,1-1,https://www.besoccer.com/match/modena-fc/as-cittadella/2015164029,2015,1,serie_b
Vicenza ,Latina,0-0,https://www.besoccer.com/match/vicenza-calcio/latina/2015164028,2015,1,serie_b
Latina,Crotone,1-0,https://www.besoccer.com/match/latina/fc-crotone/2015164049,2015,2,serie_b
Brescia,Livorno,0-1,https://www.besoccer.com/match/brescia/livorno/2015164048,2015,2,serie_b
Bologna,Virtus Entella,1-1,https://www.besoccer.com/match/bologna/virtus-entella/2015164040,2015,2,serie_b
Carpi,Varese,4-2,https://www.besoccer.com/match/carpi/as-varese-1910/2015164041,2015,2,serie_b
Cittadella,Avellino,3-1,https://www.besoccer.com/match/as-cittadella/us-avellino/2015164042,2015,2,serie_b
Virtus Lanciano,Modena,2-0,https://www.besoccer.com/match/ss-virtus-lanciano-1924/modena-fc/2015164043,2015,2,serie_b
Spezia,Frosinone,2-1,https://www.besoccer.com/match/asd-spezia/frosinone-calcio/2015164045,2015,2,serie_b
