Home_Team,Away_Team,Result,Link,Season,Round,League
AC Monza,SPAL,0-0,https://www.besoccer.com/match/ac-monza-brianza-1912/spal-1907/2021102744,2021,1,serie_b
Brescia,Ascoli,1-1,https://www.besoccer.com/match/brescia/ascoli/2021102739,2021,1,serie_b
Nuova Cosenza,Virtus Entella,0-0,https://www.besoccer.com/match/nuova-cosenza/virtus-entella/2021102740,2021,1,serie_b
Frosinone,Empoli,0-2,https://www.besoccer.com/match/frosinone-calcio/empoli-fc/2021102742,2021,1,serie_b
Lecce,Pordenone,0-0,https://www.besoccer.com/match/lecce/pordenone/2021102743,2021,1,serie_b
Pescara,Chievo,0-0,https://www.besoccer.com/match/pescara-calcio/chievo/2021102745,2021,1,serie_b
Salernitana,Reggina,1-1,https://www.besoccer.com/match/salernitana-calcio-1919/reggina/2021102747,2021,1,serie_b
Venezia,Vicenza ,1-0,https://www.besoccer.com/match/venezia/vicenza-calcio/2021102748,2021,1,serie_b
Cremonese,Cittadella,0-2,https://www.besoccer.com/match/us-cremonese/as-cittadella/2021102741,2021,1,serie_b
Reggiana,Pisa,2-2,https://www.besoccer.com/match/ac-reggiana-1919/pisa-calcio/2021102746,2021,1,serie_b
Chievo,Salernitana,1-2,https://www.besoccer.com/match/chievo/salernitana-calcio-1919/2021102750,2021,2,serie_b
Ascoli,Lecce,0-2,https://www.besoccer.com/match/ascoli/lecce/2021102749,2021,2,serie_b
Empoli,AC Monza,0-0,https://www.besoccer.com/match/empoli-fc/ac-monza-brianza-1912/2021102752,2021,2,serie_b
Reggina,Pescara,3-1,https://www.besoccer.com/match/reggina/pescara-calcio/2021102755,2021,2,serie_b
SPAL,Nuova Cosenza,1-1,https://www.besoccer.com/match/spal-1907/nuova-cosenza/2021102756,2021,2,serie_b
Venezia,Frosinone,0-2,https://www.besoccer.com/match/venezia/frosinone-calcio/2021102757,2021,2,serie_b
Virtus Entella,Reggiana,0-2,https://www.besoccer.com/match/virtus-entella/ac-reggiana-1919/2021102758,2021,2,serie_b
Vicenza ,Pordenone,1-1,https://www.besoccer.com/match/vicenza-calcio/pordenone/2021102753,2021,2,serie_b
Pisa,Cremonese,1-1,https://www.besoccer.com/match/pisa-calcio/us-cremonese/2021102754,2021,2,serie_b
Cittadella,Brescia,3-0,https://www.besoccer.com/match/as-cittadella/brescia/2021102751,2021,2,serie_b
Brescia,Lecce,3-0,https://www.besoccer.com/match/brescia/lecce/2021102759,2021,3,serie_b
Nuova Cosenza,Cittadella,1-1,https://www.besoccer.com/match/nuova-cosenza/as-cittadella/2021102760,2021,3,serie_b
Cremonese,Venezia,0-0,https://www.besoccer.com/match/us-cremonese/venezia/2021102761,2021,3,serie_b
Pordenone,SPAL,3-3,https://www.besoccer.com/match/pordenone/spal-1907/2021102765,2021,3,serie_b
Reggiana,Chievo,0-1,https://www.besoccer.com/match/ac-reggiana-1919/chievo/2021102766,2021,3,serie_b
Salernitana,Pisa,4-1,https://www.besoccer.com/match/salernitana-calcio-1919/pisa-calcio/2021102767,2021,3,serie_b
Virtus Entella,Reggina,1-1,https://www.besoccer.com/match/virtus-entella/reggina/2021102768,2021,3,serie_b
Pescara,Empoli,1-2,https://www.besoccer.com/match/pescara-calcio/empoli-fc/2021102764,2021,3,serie_b
Frosinone,Ascoli,1-0,https://www.besoccer.com/match/frosinone-calcio/ascoli/2021102762,2021,3,serie_b
AC Monza,Vicenza ,1-1,https://www.besoccer.com/match/ac-monza-brianza-1912/vicenza-calcio/2021102763,2021,3,serie_b
