Home_Team,Away_Team,Result,Link,Season,Round,League
Cosenza Calcio,Palermo FC,1-2,https://www.besoccer.com/match/fortitudo-cosenza/palermo/20037426,2003,1,serie_b
Catania,Napoli,0-2,https://www.besoccer.com/match/catania/napoli/20037427,2003,1,serie_b
Cagliari,Venezia,1-0,https://www.besoccer.com/match/cagliari/venezia/20037428,2003,1,serie_b
SSC Bari,Triestina ,0-0,https://www.besoccer.com/match/as-bari/us-triestina-calcio/20037429,2003,1,serie_b
Ancona,Hellas Verona,1-1,https://www.besoccer.com/match/ancona/hellas-verona-fc/20037430,2003,1,serie_b
Vicenza ,Genoa,1-0,https://www.besoccer.com/match/vicenza-calcio/genoa/20037431,2003,1,serie_b
Ternana Calcio,Messina,1-0,https://www.besoccer.com/match/ternana-calcio/messina/20037432,2003,1,serie_b
Siena,Lecce,0-0,https://www.besoccer.com/match/siena/lecce/20037433,2003,1,serie_b
Salernitana,Ascoli,1-2,https://www.besoccer.com/match/salernitana-calcio-1919/ascoli/20037434,2003,1,serie_b
Sampdoria,Livorno,2-0,https://www.besoccer.com/match/sampdoria/livorno/20037425,2003,1,serie_b
Palermo FC,Sampdoria,0-0,https://www.besoccer.com/match/palermo/sampdoria/20037415,2003,2,serie_b
Napoli,Ancona,1-1,https://www.besoccer.com/match/napoli/ancona/20037416,2003,2,serie_b
Messina,Salernitana,2-0,https://www.besoccer.com/match/messina/salernitana-calcio-1919/20037417,2003,2,serie_b
Livorno,Cagliari,1-0,https://www.besoccer.com/match/livorno/cagliari/20037418,2003,2,serie_b
Lecce,Catania,1-0,https://www.besoccer.com/match/lecce/catania/20037419,2003,2,serie_b
Genoa,Ternana Calcio,1-0,https://www.besoccer.com/match/genoa/ternana-calcio/20037420,2003,2,serie_b
Ascoli,Vicenza ,1-4,https://www.besoccer.com/match/ascoli/vicenza-calcio/20037421,2003,2,serie_b
Hellas Verona,Cosenza Calcio,1-0,https://www.besoccer.com/match/hellas-verona-fc/fortitudo-cosenza/20037422,2003,2,serie_b
Venezia,SSC Bari,1-1,https://www.besoccer.com/match/venezia/as-bari/20037423,2003,2,serie_b
Triestina ,Siena,2-1,https://www.besoccer.com/match/us-triestina-calcio/siena/20037424,2003,2,serie_b
Sampdoria,Lecce,4-2,https://www.besoccer.com/match/sampdoria/lecce/20037405,2003,3,serie_b
Salernitana,Ternana Calcio,0-3,https://www.besoccer.com/match/salernitana-calcio-1919/ternana-calcio/20037406,2003,3,serie_b
