Home_Team,Away_Team,Result,Link,Season,Round,League
Ingolstadt 04,Energie Cottbus,2-2,https://www.besoccer.com/match/fc-ingolstadt-04/energie-cottbus/20134534,2013,1,2_liga
Erzgebirge Aue,FC St. Pauli,0-0,https://www.besoccer.com/match/fc-erzgebirge-aue/st-pauli/20134535,2013,1,2_liga
Hertha BSC,Paderborn,2-2,https://www.besoccer.com/match/hertha-bsc/paderborn/20134528,2013,1,2_liga
1860 München,Jahn Regensburg,1-0,https://www.besoccer.com/match/1860-munchen/ssv-jahn-regensburg/20134530,2013,1,2_liga
VfL Bochum,Dynamo Dresden,2-1,https://www.besoccer.com/match/bochum/sg-dynamo-dresden/20134533,2013,1,2_liga
MSV Duisburg,VfR Aalen,1-4,https://www.besoccer.com/match/msv-duisburg/vfr-aalen/20134532,2013,1,2_liga
Sandhausen,FSV Frankfurt,1-1,https://www.besoccer.com/match/sv-sandhausen/fsv-frankfurt/20134536,2013,1,2_liga
Braunschweig,Köln,1-0,https://www.besoccer.com/match/eintracht-brau-hellip/1-fc-koln/20134531,2013,1,2_liga
Kaiserslautern,Union Berlin,3-3,https://www.besoccer.com/match/kaiserslautern/1-fc-union-berlin/20134529,2013,1,2_liga
Köln,Sandhausen,1-1,https://www.besoccer.com/match/1-fc-koln/sv-sandhausen/20134537,2013,2,2_liga
VfR Aalen,Kaiserslautern,1-2,https://www.besoccer.com/match/vfr-aalen/kaiserslautern/20134544,2013,2,2_liga
Energie Cottbus,Erzgebirge Aue,3-0,https://www.besoccer.com/match/energie-cottbus/fc-erzgebirge-aue/20134543,2013,2,2_liga
Paderborn,VfL Bochum,4-0,https://www.besoccer.com/match/paderborn/bochum/20134539,2013,2,2_liga
FC St. Pauli,Ingolstadt 04,1-1,https://www.besoccer.com/match/st-pauli/fc-ingolstadt-04/20134538,2013,2,2_liga
Union Berlin,Braunschweig,0-1,https://www.besoccer.com/match/1-fc-union-berlin/eintracht-brau-hellip/20134540,2013,2,2_liga
Jahn Regensburg,MSV Duisburg,2-0,https://www.besoccer.com/match/ssv-jahn-regensburg/msv-duisburg/20134545,2013,2,2_liga
FSV Frankfurt,Hertha BSC,3-1,https://www.besoccer.com/match/fsv-frankfurt/hertha-bsc/20134542,2013,2,2_liga
Dynamo Dresden,1860 München,2-2,https://www.besoccer.com/match/sg-dynamo-dresden/1860-munchen/20134541,2013,2,2_liga
Hertha BSC,Jahn Regensburg,2-1,https://www.besoccer.com/match/hertha-bsc/ssv-jahn-regensburg/20134546,2013,3,2_liga
Braunschweig,Paderborn,2-1,https://www.besoccer.com/match/eintracht-brau-hellip/paderborn/20134548,2013,3,2_liga
Sandhausen,Union Berlin,2-0,https://www.besoccer.com/match/sv-sandhausen/1-fc-union-berlin/20134554,2013,3,2_liga
MSV Duisburg,Dynamo Dresden,1-3,https://www.besoccer.com/match/msv-duisburg/sg-dynamo-dresden/20134549,2013,3,2_liga
Energie Cottbus,FC St. Pauli,2-0,https://www.besoccer.com/match/energie-cottbus/st-pauli/20134552,2013,3,2_liga
Kaiserslautern,1860 München,0-0,https://www.besoccer.com/match/kaiserslautern/1860-munchen/20134547,2013,3,2_liga
VfL Bochum,VfR Aalen,0-1,https://www.besoccer.com/match/bochum/vfr-aalen/20134550,2013,3,2_liga
Ingolstadt 04,FSV Frankfurt,0-2,https://www.besoccer.com/match/fc-ingolstadt-04/fsv-frankfurt/20134551,2013,3,2_liga
Erzgebirge Aue,Köln,2-0,https://www.besoccer.com/match/fc-erzgebirge-aue/1-fc-koln/20134553,2013,3,2_liga
1860 München,MSV Duisburg,3-0,https://www.besoccer.com/match/1860-munchen/msv-duisburg/20134558,2013,4,2_liga
Dynamo Dresden,Kaiserslautern,1-3,https://www.besoccer.com/match/sg-dynamo-dresden/kaiserslautern/20134560,2013,4,2_liga
Köln,Energie Cottbus,0-1,https://www.besoccer.com/match/1-fc-koln/energie-cottbus/20134555,2013,4,2_liga
FC St. Pauli,Sandhausen,2-1,https://www.besoccer.com/match/st-pauli/sv-sandhausen/20134556,2013,4,2_liga
VfR Aalen,Braunschweig,0-3,https://www.besoccer.com/match/vfr-aalen/eintracht-brau-hellip/20134562,2013,4,2_liga
Paderborn,Ingolstadt 04,1-3,https://www.besoccer.com/match/paderborn/fc-ingolstadt-04/20134557,2013,4,2_liga
FSV Frankfurt,Erzgebirge Aue,1-0,https://www.besoccer.com/match/fsv-frankfurt/fc-erzgebirge-aue/20134561,2013,4,2_liga
Jahn Regensburg,VfL Bochum,0-1,https://www.besoccer.com/match/ssv-jahn-regensburg/bochum/20134563,2013,4,2_liga
Union Berlin,Hertha BSC,1-2,https://www.besoccer.com/match/1-fc-union-berlin/hertha-bsc/20134559,2013,4,2_liga
VfL Bochum,1860 München,0-0,https://www.besoccer.com/match/bochum/1860-munchen/20134568,2013,5,2_liga
Ingolstadt 04,Union Berlin,2-1,https://www.besoccer.com/match/fc-ingolstadt-04/1-fc-union-berlin/20134569,2013,5,2_liga
Energie Cottbus,FSV Frankfurt,2-2,https://www.besoccer.com/match/energie-cottbus/fsv-frankfurt/20134570,2013,5,2_liga
Braunschweig,Jahn Regensburg,1-0,https://www.besoccer.com/match/eintracht-brau-hellip/ssv-jahn-regensburg/20134567,2013,5,2_liga
Sandhausen,Dynamo Dresden,1-1,https://www.besoccer.com/match/sv-sandhausen/sg-dynamo-dresden/20134572,2013,5,2_liga
Hertha BSC,VfR Aalen,2-0,https://www.besoccer.com/match/hertha-bsc/vfr-aalen/20134564,2013,5,2_liga
Kaiserslautern,MSV Duisburg,2-1,https://www.besoccer.com/match/kaiserslautern/msv-duisburg/20134566,2013,5,2_liga
Erzgebirge Aue,Paderborn,0-1,https://www.besoccer.com/match/fc-erzgebirge-aue/paderborn/20134571,2013,5,2_liga
Köln,FC St. Pauli,0-0,https://www.besoccer.com/match/1-fc-koln/st-pauli/20134565,2013,5,2_liga
