Home_Team,Away_Team,Result,Link,Season,Round,League
Chemnitzer,B. Mönchengladbach,2-0,https://www.besoccer.com/match/chemnitzer/borussia-monchengla/20007493,2000,1,2_liga
Mainz 05,Kickers Offenbach FC,1-1,https://www.besoccer.com/match/mainz-amat/kickers-offenbach/20007492,2000,1,2_liga
Energie Cottbus,Fortuna Köln,2-0,https://www.besoccer.com/match/energie-cottbus/fortuna-koln/20007494,2000,1,2_liga
FC St. Pauli,Greuther Fürth,0-0,https://www.besoccer.com/match/st-pauli/greuther-furth/20007495,2000,1,2_liga
Köln,Rot-Weiß Oberhausen,1-0,https://www.besoccer.com/match/1-fc-koln/rot-weib-oberhausen/20007491,2000,1,2_liga
Hannover 96,Tennis Borussia,2-3,https://www.besoccer.com/match/hannover-96/tennis-borussia/20007488,2000,1,2_liga
Alemannia Aachen,Stuttgarter Kickers,4-1,https://www.besoccer.com/match/alemannia-aachen/stuttgarter-kickers/20007489,2000,1,2_liga
Nürnberg,Waldhof Mannheim,3-0,https://www.besoccer.com/match/fc-nurnberg/waldhof-mannheim/20007490,2000,1,2_liga
Karlsruher SC,VfL Bochum,1-3,https://www.besoccer.com/match/karlsruher-sc/bochum/20007487,2000,1,2_liga
VfL Bochum,Alemannia Aachen,5-0,https://www.besoccer.com/match/bochum/alemannia-aachen/20007484,2000,2,2_liga
Waldhof Mannheim,Chemnitzer,4-0,https://www.besoccer.com/match/waldhof-mannheim/chemnitzer/20007485,2000,2,2_liga
Greuther Fürth,Köln,0-0,https://www.besoccer.com/match/greuther-furth/1-fc-koln/20007486,2000,2,2_liga
Tennis Borussia,Karlsruher SC,2-2,https://www.besoccer.com/match/tennis-borussia/karlsruher-sc/20007483,2000,2,2_liga
Rot-Weiß Oberhausen,Energie Cottbus,0-4,https://www.besoccer.com/match/rot-weib-oberhausen/energie-cottbus/20007479,2000,2,2_liga
Fortuna Köln,Mainz 05,2-1,https://www.besoccer.com/match/fortuna-koln/mainz-amat/20007480,2000,2,2_liga
Stuttgarter Kickers,FC St. Pauli,2-1,https://www.besoccer.com/match/stuttgarter-kickers/st-pauli/20007481,2000,2,2_liga
B. Mönchengladbach,Hannover 96,2-3,https://www.besoccer.com/match/borussia-monchengla/hannover-96/20007482,2000,2,2_liga
Kickers Offenbach FC,Nürnberg,1-3,https://www.besoccer.com/match/kickers-offenbach/fc-nurnberg/20007478,2000,2,2_liga
Chemnitzer,Kickers Offenbach FC,3-0,https://www.besoccer.com/match/chemnitzer/kickers-offenbach/20007475,2000,3,2_liga
Hannover 96,Waldhof Mannheim,2-2,https://www.besoccer.com/match/hannover-96/waldhof-mannheim/20007476,2000,3,2_liga
Köln,Stuttgarter Kickers,4-1,https://www.besoccer.com/match/1-fc-koln/stuttgarter-kickers/20007477,2000,3,2_liga
Alemannia Aachen,Tennis Borussia,2-2,https://www.besoccer.com/match/alemannia-aachen/tennis-borussia/20007474,2000,3,2_liga
Nürnberg,Fortuna Köln,2-1,https://www.besoccer.com/match/fc-nurnberg/fortuna-koln/20007470,2000,3,2_liga
Energie Cottbus,Mainz 05,3-0,https://www.besoccer.com/match/energie-cottbus/mainz-amat/20007471,2000,3,2_liga
Rot-Weiß Oberhausen,Greuther Fürth,3-4,https://www.besoccer.com/match/rot-weib-oberhausen/greuther-furth/20007472,2000,3,2_liga
FC St. Pauli,VfL Bochum,0-0,https://www.besoccer.com/match/st-pauli/bochum/20007473,2000,3,2_liga
Karlsruher SC,B. Mönchengladbach,3-0,https://www.besoccer.com/match/karlsruher-sc/borussia-monchengla/20007469,2000,3,2_liga
Waldhof Mannheim,Karlsruher SC,1-1,https://www.besoccer.com/match/waldhof-mannheim/karlsruher-sc/20007466,2000,4,2_liga
Kickers Offenbach FC,Hannover 96,0-2,https://www.besoccer.com/match/kickers-offenbach/hannover-96/20007467,2000,4,2_liga
Tennis Borussia,FC St. Pauli,2-0,https://www.besoccer.com/match/tennis-borussia/st-pauli/20007468,2000,4,2_liga
B. Mönchengladbach,Alemannia Aachen,1-2,https://www.besoccer.com/match/borussia-monchengla/alemannia-aachen/20007465,2000,4,2_liga
Mainz 05,Nürnberg,1-1,https://www.besoccer.com/match/mainz-amat/fc-nurnberg/20007461,2000,4,2_liga
Stuttgarter Kickers,Rot-Weiß Oberhausen,2-2,https://www.besoccer.com/match/stuttgarter-kickers/rot-weib-oberhausen/20007462,2000,4,2_liga
