Home_Team,Away_Team,Result,Link,Season,Round,League
Union Berlin,Mainz 05,0-2,https://www.besoccer.com/match/1-fc-union-berlin/mainz-amat/20039110,2003,1,2_liga
SV Eintracht Trier,SV Wacker Burghausen,2-1,https://www.besoccer.com/match/eintracht-trier/wacker-burghausen/20039111,2003,1,2_liga
MSV Duisburg,Greuther Fürth,1-0,https://www.besoccer.com/match/msv-duisburg/greuther-furth/20039112,2003,1,2_liga
Rot Weiss Ahlen,Reutlingen,2-0,https://www.besoccer.com/match/rot-weiss-ahlen/reutlingen/20039105,2003,1,2_liga
VfB Lübeck,Rot-Weiß Oberhausen,1-0,https://www.besoccer.com/match/lubeck/rot-weib-oberhausen/20039106,2003,1,2_liga
Braunschweig,Waldhof Mannheim,4-2,https://www.besoccer.com/match/eintracht-brau-hellip/waldhof-mannheim/20039107,2003,1,2_liga
Eintracht Frankfurt,FC St. Pauli,4-0,https://www.besoccer.com/match/eintracht-frankfurt/st-pauli/20039108,2003,1,2_liga
Alemannia Aachen,SC Freiburg,0-1,https://www.besoccer.com/match/alemannia-aachen/sc-freiburg/20039109,2003,1,2_liga
Karlsruher SC,Köln,0-1,https://www.besoccer.com/match/karlsruher-sc/1-fc-koln/20039104,2003,1,2_liga
Waldhof Mannheim,Union Berlin,1-2,https://www.besoccer.com/match/waldhof-mannheim/1-fc-union-berlin/20039101,2003,2,2_liga
Greuther Fürth,Alemannia Aachen,0-0,https://www.besoccer.com/match/greuther-furth/alemannia-aachen/20039102,2003,2,2_liga
Köln,MSV Duisburg,4-3,https://www.besoccer.com/match/1-fc-koln/msv-duisburg/20039103,2003,2,2_liga
Rot-Weiß Oberhausen,Braunschweig,2-0,https://www.besoccer.com/match/rot-weib-oberhausen/eintracht-brau-hellip/20039097,2003,2,2_liga
Reutlingen,VfB Lübeck,1-3,https://www.besoccer.com/match/reutlingen/lubeck/20039098,2003,2,2_liga
FC St. Pauli,Rot Weiss Ahlen,1-4,https://www.besoccer.com/match/st-pauli/rot-weiss-ahlen/20039099,2003,2,2_liga
SV Wacker Burghausen,Karlsruher SC,0-0,https://www.besoccer.com/match/wacker-burghausen/karlsruher-sc/20039100,2003,2,2_liga
SC Freiburg,Eintracht Frankfurt,0-2,https://www.besoccer.com/match/sc-freiburg/eintracht-frankfurt/20039096,2003,2,2_liga
Mainz 05,SV Eintracht Trier,2-0,https://www.besoccer.com/match/mainz-amat/eintracht-trier/20039095,2003,2,2_liga
SV Eintracht Trier,Karlsruher SC,3-0,https://www.besoccer.com/match/eintracht-trier/karlsruher-sc/20039092,2003,3,2_liga
Eintracht Frankfurt,Greuther Fürth,2-0,https://www.besoccer.com/match/eintracht-frankfurt/greuther-furth/20039093,2003,3,2_liga
VfB Lübeck,FC St. Pauli,6-0,https://www.besoccer.com/match/lubeck/st-pauli/20039094,2003,3,2_liga
Mainz 05,Waldhof Mannheim,2-0,https://www.besoccer.com/match/mainz-amat/waldhof-mannheim/20039087,2003,3,2_liga
MSV Duisburg,SV Wacker Burghausen,0-0,https://www.besoccer.com/match/msv-duisburg/wacker-burghausen/20039088,2003,3,2_liga
Rot Weiss Ahlen,SC Freiburg,1-3,https://www.besoccer.com/match/rot-weiss-ahlen/sc-freiburg/20039089,2003,3,2_liga
Braunschweig,Reutlingen,1-2,https://www.besoccer.com/match/eintracht-brau-hellip/reutlingen/20039090,2003,3,2_liga
Union Berlin,Rot-Weiß Oberhausen,0-0,https://www.besoccer.com/match/1-fc-union-berlin/rot-weib-oberhausen/20039091,2003,3,2_liga
Alemannia Aachen,Köln,0-0,https://www.besoccer.com/match/alemannia-aachen/1-fc-koln/20039086,2003,3,2_liga
SV Wacker Burghausen,Alemannia Aachen,2-2,https://www.besoccer.com/match/wacker-burghausen/alemannia-aachen/20039085,2003,4,2_liga
Köln,Eintracht Frankfurt,3-2,https://www.besoccer.com/match/1-fc-koln/eintracht-frankfurt/20039081,2003,4,2_liga
Karlsruher SC,MSV Duisburg,1-1,https://www.besoccer.com/match/karlsruher-sc/msv-duisburg/20039082,2003,4,2_liga
Waldhof Mannheim,SV Eintracht Trier,0-2,https://www.besoccer.com/match/waldhof-mannheim/eintracht-trier/20039083,2003,4,2_liga
Greuther Fürth,Rot Weiss Ahlen,1-1,https://www.besoccer.com/match/greuther-furth/rot-weiss-ahlen/20039084,2003,4,2_liga
Rot-Weiß Oberhausen,Mainz 05,1-0,https://www.besoccer.com/match/rot-weib-oberhausen/mainz-amat/20039077,2003,4,2_liga
Reutlingen,Union Berlin,0-1,https://www.besoccer.com/match/reutlingen/1-fc-union-berlin/20039078,2003,4,2_liga
FC St. Pauli,Braunschweig,7-1,https://www.besoccer.com/match/st-pauli/eintracht-brau-hellip/20039079,2003,4,2_liga
SC Freiburg,VfB Lübeck,2-1,https://www.besoccer.com/match/sc-freiburg/lubeck/20039080,2003,4,2_liga
SV Eintracht Trier,MSV Duisburg,3-0,https://www.besoccer.com/match/eintracht-trier/msv-duisburg/20039074,2003,5,2_liga
