Home_Team,Away_Team,Result,Link,Season,Round,League
Hertha BSC,Rot-Weiß Oberhausen,3-2,https://www.besoccer.com/match/hertha-bsc/rot-weib-oberhausen/2011139984,2011,1,2_liga
FSV Frankfurt,Arminia Bielefeld,2-1,https://www.besoccer.com/match/fsv-frankfurt/arminia-bielefeld/2011139985,2011,1,2_liga
Alemannia Aachen,Union Berlin,2-2,https://www.besoccer.com/match/alemannia-aachen/1-fc-union-berlin/2011139986,2011,1,2_liga
Paderborn,Erzgebirge Aue,0-1,https://www.besoccer.com/match/paderborn/fc-erzgebirge-aue/2011139987,2011,1,2_liga
Ingolstadt 04,FC Augsburg,1-4,https://www.besoccer.com/match/fc-ingolstadt-04/fc-augsburg/2011139988,2011,1,2_liga
Energie Cottbus,Fortuna Düsseldorf,2-0,https://www.besoccer.com/match/energie-cottbus/fortuna-dusseldorf/2011139989,2011,1,2_liga
Greuther Fürth,Karlsruher SC,4-1,https://www.besoccer.com/match/greuther-furth/karlsruher-sc/2011139990,2011,1,2_liga
VfL Osnabrück,MSV Duisburg,1-3,https://www.besoccer.com/match/vfl-osnabruck/msv-duisburg/2011139991,2011,1,2_liga
VfL Bochum,1860 München,3-2,https://www.besoccer.com/match/bochum/1860-munchen/2011139992,2011,1,2_liga
FC Augsburg,Paderborn,1-0,https://www.besoccer.com/match/fc-augsburg/paderborn/2011139993,2011,2,2_liga
Rot-Weiß Oberhausen,FSV Frankfurt,1-0,https://www.besoccer.com/match/rot-weib-oberhausen/fsv-frankfurt/2011139994,2011,2,2_liga
Erzgebirge Aue,VfL Bochum,1-0,https://www.besoccer.com/match/fc-erzgebirge-aue/bochum/2011139995,2011,2,2_liga
MSV Duisburg,Ingolstadt 04,4-1,https://www.besoccer.com/match/msv-duisburg/fc-ingolstadt-04/2011139996,2011,2,2_liga
Union Berlin,Greuther Fürth,1-2,https://www.besoccer.com/match/1-fc-union-berlin/greuther-furth/2011139997,2011,2,2_liga
Arminia Bielefeld,Energie Cottbus,1-2,https://www.besoccer.com/match/arminia-bielefeld/energie-cottbus/2011139998,2011,2,2_liga
1860 München,VfL Osnabrück,3-1,https://www.besoccer.com/match/1860-munchen/vfl-osnabruck/2011139999,2011,2,2_liga
Karlsruher SC,Alemannia Aachen,3-0,https://www.besoccer.com/match/karlsruher-sc/alemannia-aachen/2011140000,2011,2,2_liga
Fortuna Düsseldorf,Hertha BSC,1-2,https://www.besoccer.com/match/fortuna-dusseldorf/hertha-bsc/2011140001,2011,2,2_liga
Paderborn,Union Berlin,2-0,https://www.besoccer.com/match/paderborn/1-fc-union-berlin/2011140002,2011,3,2_liga
VfL Osnabrück,Erzgebirge Aue,3-2,https://www.besoccer.com/match/vfl-osnabruck/fc-erzgebirge-aue/2011140003,2011,3,2_liga
Ingolstadt 04,Rot-Weiß Oberhausen,1-2,https://www.besoccer.com/match/fc-ingolstadt-04/rot-weib-oberhausen/2011140004,2011,3,2_liga
MSV Duisburg,1860 München,2-1,https://www.besoccer.com/match/msv-duisburg/1860-munchen/2011140005,2011,3,2_liga
FSV Frankfurt,Fortuna Düsseldorf,1-0,https://www.besoccer.com/match/fsv-frankfurt/fortuna-dusseldorf/2011140006,2011,3,2_liga
VfL Bochum,FC Augsburg,0-2,https://www.besoccer.com/match/bochum/fc-augsburg/2011140007,2011,3,2_liga
Hertha BSC,Arminia Bielefeld,3-1,https://www.besoccer.com/match/hertha-bsc/arminia-bielefeld/2011140008,2011,3,2_liga
Greuther Fürth,Alemannia Aachen,1-1,https://www.besoccer.com/match/greuther-furth/alemannia-aachen/2011140009,2011,3,2_liga
Energie Cottbus,Karlsruher SC,5-5,https://www.besoccer.com/match/energie-cottbus/karlsruher-sc/2011140010,2011,3,2_liga
Greuther Fürth,FSV Frankfurt,1-0,https://www.besoccer.com/match/greuther-furth/fsv-frankfurt/2011140011,2011,4,2_liga
Union Berlin,Hertha BSC,1-1,https://www.besoccer.com/match/1-fc-union-berlin/hertha-bsc/2011140012,2011,4,2_liga
Alemannia Aachen,Energie Cottbus,2-3,https://www.besoccer.com/match/alemannia-aachen/energie-cottbus/2011140013,2011,4,2_liga
Karlsruher SC,Paderborn,2-1,https://www.besoccer.com/match/karlsruher-sc/paderborn/2011140014,2011,4,2_liga
Rot-Weiß Oberhausen,VfL Bochum,3-1,https://www.besoccer.com/match/rot-weib-oberhausen/bochum/2011140015,2011,4,2_liga
FC Augsburg,VfL Osnabrück,2-2,https://www.besoccer.com/match/fc-augsburg/vfl-osnabruck/2011140016,2011,4,2_liga
Fortuna Düsseldorf,1860 München,1-2,https://www.besoccer.com/match/fortuna-dusseldorf/1860-munchen/2011140017,2011,4,2_liga
Arminia Bielefeld,Ingolstadt 04,1-0,https://www.besoccer.com/match/arminia-bielefeld/fc-ingolstadt-04/2011140018,2011,4,2_liga
Erzgebirge Aue,MSV Duisburg,1-0,https://www.besoccer.com/match/fc-erzgebirge-aue/msv-duisburg/2011140019,2011,4,2_liga
Hertha BSC,Karlsruher SC,4-0,https://www.besoccer.com/match/hertha-bsc/karlsruher-sc/2011140020,2011,5,2_liga
Paderborn,Rot-Weiß Oberhausen,0-0,https://www.besoccer.com/match/paderborn/rot-weib-oberhausen/2011140021,2011,5,2_liga
Energie Cottbus,Greuther Fürth,2-0,https://www.besoccer.com/match/energie-cottbus/greuther-furth/2011140022,2011,5,2_liga
FSV Frankfurt,Alemannia Aachen,1-3,https://www.besoccer.com/match/fsv-frankfurt/alemannia-aachen/2011140023,2011,5,2_liga
VfL Bochum,Arminia Bielefeld,3-1,https://www.besoccer.com/match/bochum/arminia-bielefeld/2011140024,2011,5,2_liga
MSV Duisburg,FC Augsburg,1-0,https://www.besoccer.com/match/msv-duisburg/fc-augsburg/2011140025,2011,5,2_liga
1860 München,Erzgebirge Aue,0-0,https://www.besoccer.com/match/1860-munchen/fc-erzgebirge-aue/2011140026,2011,5,2_liga
VfL Osnabrück,Union Berlin,4-1,https://www.besoccer.com/match/vfl-osnabruck/1-fc-union-berlin/2011140027,2011,5,2_liga
Ingolstadt 04,Fortuna Düsseldorf,3-0,https://www.besoccer.com/match/fc-ingolstadt-04/fortuna-dusseldorf/2011140028,2011,5,2_liga
Energie Cottbus,Hertha BSC,0-1,https://www.besoccer.com/match/energie-cottbus/hertha-bsc/2011140029,2011,6,2_liga
Karlsruher SC,FSV Frankfurt,0-2,https://www.besoccer.com/match/karlsruher-sc/fsv-frankfurt/2011140030,2011,6,2_liga
Alemannia Aachen,Paderborn,2-0,https://www.besoccer.com/match/alemannia-aachen/paderborn/2011140031,2011,6,2_liga
Arminia Bielefeld,Erzgebirge Aue,0-1,https://www.besoccer.com/match/arminia-bielefeld/fc-erzgebirge-aue/2011140032,2011,6,2_liga
Greuther Fürth,Ingolstadt 04,1-0,https://www.besoccer.com/match/greuther-furth/fc-ingolstadt-04/2011140033,2011,6,2_liga
FC Augsburg,1860 München,1-2,https://www.besoccer.com/match/fc-augsburg/1860-munchen/2011140034,2011,6,2_liga
Union Berlin,MSV Duisburg,2-0,https://www.besoccer.com/match/1-fc-union-berlin/msv-duisburg/2011140035,2011,6,2_liga
Rot-Weiß Oberhausen,VfL Osnabrück,1-0,https://www.besoccer.com/match/rot-weib-oberhausen/vfl-osnabruck/2011140036,2011,6,2_liga
Fortuna Düsseldorf,VfL Bochum,0-1,https://www.besoccer.com/match/fortuna-dusseldorf/bochum/2011140037,2011,6,2_liga
Paderborn,Arminia Bielefeld,3-1,https://www.besoccer.com/match/paderborn/arminia-bielefeld/2011140038,2011,7,2_liga
