Home_Team,Away_Team,Result,Link,Season,Round,League
Schalke 04,Saarbrücken,3-1,https://www.besoccer.com/match/schalke-04/saarbrucken/19913769,1991,1,2_liga
MSV Duisburg,Braunschweig,3-3,https://www.besoccer.com/match/msv-duisburg/eintracht-brau-hellip/19913770,1991,1,2_liga
Hannover 96,SC Freiburg,0-2,https://www.besoccer.com/match/hannover-96/sc-freiburg/19913771,1991,1,2_liga
Schweinfurt,VfL Osnabrück,0-3,https://www.besoccer.com/match/schweinfurt/vfl-osnabruck/19913772,1991,1,2_liga
Waldhof Mannheim,Blau-Weiß 1890 Berlin,2-0,https://www.besoccer.com/match/waldhof-mannheim/blau-weiss-1890-berlin/19913773,1991,1,2_liga
FC 08 Homburg,RW Essen,2-1,https://www.besoccer.com/match/homburg/rot-weiss-essen/19913774,1991,1,2_liga
VfB Oldenburg,Mainz 05,1-2,https://www.besoccer.com/match/vfb-oldenburg/mainz-amat/19913775,1991,1,2_liga
Stuttgarter Kickers,Darmstadt 98,3-0,https://www.besoccer.com/match/stuttgarter-kickers/darmstadt-98/19913776,1991,1,2_liga
Preußen Münster,Fortuna Köln,2-0,https://www.besoccer.com/match/preuben-munster/fortuna-koln/19913777,1991,1,2_liga
Meppen,Havelse,2-0,https://www.besoccer.com/match/meppen/havelse/19913778,1991,1,2_liga
SC Freiburg,Meppen,2-1,https://www.besoccer.com/match/sc-freiburg/meppen/19913779,1991,2,2_liga
Darmstadt 98,FC 08 Homburg,0-0,https://www.besoccer.com/match/darmstadt-98/homburg/19913780,1991,2,2_liga
Saarbrücken,Stuttgarter Kickers,0-0,https://www.besoccer.com/match/saarbrucken/stuttgarter-kickers/19913781,1991,2,2_liga
VfL Osnabrück,MSV Duisburg,0-2,https://www.besoccer.com/match/vfl-osnabruck/msv-duisburg/19913782,1991,2,2_liga
Fortuna Köln,VfB Oldenburg,1-1,https://www.besoccer.com/match/fortuna-koln/vfb-oldenburg/19913783,1991,2,2_liga
