Home_Team,Away_Team,Result,Link,Season,Round,League
Fortuna Düsseldorf,Braunschweig,2-2,https://www.besoccer.com/match/fortuna-dusseldorf/eintracht-brau-hellip/20151346,2015,1,2_liga
RB Leipzig,VfR Aalen,0-0,https://www.besoccer.com/match/rb-leipzig/vfr-aalen/20151373,2015,1,2_liga
FC St. Pauli,Ingolstadt 04,1-1,https://www.besoccer.com/match/st-pauli/fc-ingolstadt-04/20151371,2015,1,2_liga
VfL Bochum,Greuther Fürth,1-1,https://www.besoccer.com/match/bochum/greuther-furth/20151372,2015,1,2_liga
Heidenheim,FSV Frankfurt,2-1,https://www.besoccer.com/match/heidenheim/fsv-frankfurt/20151355,2015,1,2_liga
Darmstadt 98,Sandhausen,1-0,https://www.besoccer.com/match/darmstadt-98/sv-sandhausen/20151354,2015,1,2_liga
Nürnberg,Erzgebirge Aue,1-0,https://www.besoccer.com/match/fc-nurnberg/fc-erzgebirge-aue/20151366,2015,1,2_liga
Karlsruher SC,Union Berlin,0-0,https://www.besoccer.com/match/karlsruher-sc/1-fc-union-berlin/201533842,2015,1,2_liga
Kaiserslautern,1860 München,3-2,https://www.besoccer.com/match/kaiserslautern/1860-munchen/20151368,2015,1,2_liga
FSV Frankfurt,Karlsruher SC,2-3,https://www.besoccer.com/match/fsv-frankfurt/karlsruher-sc/201533843,2015,2,2_liga
VfR Aalen,FC St. Pauli,2-0,https://www.besoccer.com/match/vfr-aalen/st-pauli/20151379,2015,2,2_liga
Union Berlin,Fortuna Düsseldorf,1-1,https://www.besoccer.com/match/1-fc-union-berlin/fortuna-dusseldorf/201515403,2015,2,2_liga
Braunschweig,Heidenheim,3-0,https://www.besoccer.com/match/eintracht-brau-hellip/heidenheim/20151374,2015,2,2_liga
Erzgebirge Aue,VfL Bochum,1-5,https://www.besoccer.com/match/fc-erzgebirge-aue/bochum/20151400,2015,2,2_liga
Ingolstadt 04,Darmstadt 98,2-2,https://www.besoccer.com/match/fc-ingolstadt-04/darmstadt-98/20151378,2015,2,2_liga
1860 München,RB Leipzig,0-3,https://www.besoccer.com/match/1860-munchen/rb-leipzig/20151376,2015,2,2_liga
Sandhausen,Kaiserslautern,1-1,https://www.besoccer.com/match/sv-sandhausen/kaiserslautern/20151399,2015,2,2_liga
Greuther Fürth,Nürnberg,5-1,https://www.besoccer.com/match/greuther-furth/fc-nurnberg/20151375,2015,2,2_liga
Heidenheim,1860 München,2-2,https://www.besoccer.com/match/heidenheim/1860-munchen/201533848,2015,3,2_liga
FC St. Pauli,Sandhausen,2-1,https://www.besoccer.com/match/st-pauli/sv-sandhausen/201533849,2015,3,2_liga
RB Leipzig,Erzgebirge Aue,1-0,https://www.besoccer.com/match/rb-leipzig/fc-erzgebirge-aue/201533852,2015,3,2_liga
Fortuna Düsseldorf,Karlsruher SC,0-2,https://www.besoccer.com/match/fortuna-dusseldorf/karlsruher-sc/201533845,2015,3,2_liga
Nürnberg,FSV Frankfurt,0-1,https://www.besoccer.com/match/fc-nurnberg/fsv-frankfurt/201533846,2015,3,2_liga
Ingolstadt 04,Greuther Fürth,2-0,https://www.besoccer.com/match/fc-ingolstadt-04/greuther-furth/201533844,2015,3,2_liga
Darmstadt 98,VfR Aalen,2-0,https://www.besoccer.com/match/darmstadt-98/vfr-aalen/201533847,2015,3,2_liga
Kaiserslautern,Braunschweig,2-1,https://www.besoccer.com/match/kaiserslautern/eintracht-brau-hellip/201533850,2015,3,2_liga
VfL Bochum,Union Berlin,1-1,https://www.besoccer.com/match/bochum/1-fc-union-berlin/201533851,2015,3,2_liga
FSV Frankfurt,RB Leipzig,0-0,https://www.besoccer.com/match/fsv-frankfurt/rb-leipzig/201533853,2015,4,2_liga
VfR Aalen,Kaiserslautern,2-2,https://www.besoccer.com/match/vfr-aalen/kaiserslautern/201533854,2015,4,2_liga
Union Berlin,Nürnberg,0-4,https://www.besoccer.com/match/1-fc-union-berlin/fc-nurnberg/201533859,2015,4,2_liga
Erzgebirge Aue,Fortuna Düsseldorf,0-3,https://www.besoccer.com/match/fc-erzgebirge-aue/fortuna-dusseldorf/201533857,2015,4,2_liga
Karlsruher SC,Heidenheim,1-1,https://www.besoccer.com/match/karlsruher-sc/heidenheim/201533860,2015,4,2_liga
1860 München,Darmstadt 98,1-1,https://www.besoccer.com/match/1860-munchen/darmstadt-98/201533855,2015,4,2_liga
Sandhausen,Ingolstadt 04,0-3,https://www.besoccer.com/match/sv-sandhausen/fc-ingolstadt-04/201533858,2015,4,2_liga
Braunschweig,VfL Bochum,1-2,https://www.besoccer.com/match/eintracht-brau-hellip/bochum/201533861,2015,4,2_liga
Greuther Fürth,FC St. Pauli,3-0,https://www.besoccer.com/match/greuther-furth/st-pauli/201533856,2015,4,2_liga
VfL Bochum,Karlsruher SC,1-1,https://www.besoccer.com/match/bochum/karlsruher-sc/201533866,2015,5,2_liga
Ingolstadt 04,VfR Aalen,4-1,https://www.besoccer.com/match/fc-ingolstadt-04/vfr-aalen/201533867,2015,5,2_liga
Kaiserslautern,FSV Frankfurt,1-0,https://www.besoccer.com/match/kaiserslautern/fsv-frankfurt/201533868,2015,5,2_liga
RB Leipzig,Braunschweig,3-1,https://www.besoccer.com/match/rb-leipzig/eintracht-brau-hellip/201533865,2015,5,2_liga
Darmstadt 98,Erzgebirge Aue,2-0,https://www.besoccer.com/match/darmstadt-98/fc-erzgebirge-aue/201533869,2015,5,2_liga
Sandhausen,Greuther Fürth,1-0,https://www.besoccer.com/match/sv-sandhausen/greuther-furth/201533862,2015,5,2_liga
FC St. Pauli,1860 München,1-2,https://www.besoccer.com/match/st-pauli/1860-munchen/201533863,2015,5,2_liga
Heidenheim,Union Berlin,3-1,https://www.besoccer.com/match/heidenheim/1-fc-union-berlin/201533870,2015,5,2_liga
Nürnberg,Fortuna Düsseldorf,0-2,https://www.besoccer.com/match/fc-nurnberg/fortuna-dusseldorf/201533864,2015,5,2_liga
Erzgebirge Aue,FC St. Pauli,3-0,https://www.besoccer.com/match/fc-erzgebirge-aue/st-pauli/201533871,2015,6,2_liga
VfR Aalen,Sandhausen,0-1,https://www.besoccer.com/match/vfr-aalen/sv-sandhausen/201533872,2015,6,2_liga
Braunschweig,Darmstadt 98,2-0,https://www.besoccer.com/match/eintracht-brau-hellip/darmstadt-98/201533875,2015,6,2_liga
1860 München,Ingolstadt 04,1-1,https://www.besoccer.com/match/1860-munchen/fc-ingolstadt-04/201533873,2015,6,2_liga
FSV Frankfurt,VfL Bochum,1-5,https://www.besoccer.com/match/fsv-frankfurt/bochum/201533876,2015,6,2_liga
Greuther Fürth,Kaiserslautern,2-1,https://www.besoccer.com/match/greuther-furth/kaiserslautern/201533879,2015,6,2_liga
Karlsruher SC,Nürnberg,3-0,https://www.besoccer.com/match/karlsruher-sc/fc-nurnberg/201533874,2015,6,2_liga
Union Berlin,RB Leipzig,2-1,https://www.besoccer.com/match/1-fc-union-berlin/rb-leipzig/201533877,2015,6,2_liga
Fortuna Düsseldorf,Heidenheim,3-2,https://www.besoccer.com/match/fortuna-dusseldorf/heidenheim/201533878,2015,6,2_liga
Sandhausen,1860 München,1-0,https://www.besoccer.com/match/sv-sandhausen/1860-munchen/201533883,2015,7,2_liga
FC St. Pauli,Braunschweig,1-0,https://www.besoccer.com/match/st-pauli/eintracht-brau-hellip/201533884,2015,7,2_liga
Greuther Fürth,VfR Aalen,1-1,https://www.besoccer.com/match/greuther-furth/vfr-aalen/201533885,2015,7,2_liga
Ingolstadt 04,Erzgebirge Aue,1-1,https://www.besoccer.com/match/fc-ingolstadt-04/fc-erzgebirge-aue/201533888,2015,7,2_liga
Kaiserslautern,Union Berlin,1-0,https://www.besoccer.com/match/kaiserslautern/1-fc-union-berlin/201533880,2015,7,2_liga
Darmstadt 98,FSV Frankfurt,4-0,https://www.besoccer.com/match/darmstadt-98/fsv-frankfurt/201533881,2015,7,2_liga
Heidenheim,Nürnberg,3-0,https://www.besoccer.com/match/heidenheim/fc-nurnberg/201533882,2015,7,2_liga
RB Leipzig,Karlsruher SC,3-1,https://www.besoccer.com/match/rb-leipzig/karlsruher-sc/201533886,2015,7,2_liga
VfL Bochum,Fortuna Düsseldorf,1-1,https://www.besoccer.com/match/bochum/fortuna-dusseldorf/201533887,2015,7,2_liga
Erzgebirge Aue,VfR Aalen,1-0,https://www.besoccer.com/match/fc-erzgebirge-aue/vfr-aalen/201533889,2015,8,2_liga
Braunschweig,Sandhausen,2-1,https://www.besoccer.com/match/eintracht-brau-hellip/sv-sandhausen/201533892,2015,8,2_liga
1860 München,Greuther Fürth,2-0,https://www.besoccer.com/match/1860-munchen/greuther-furth/201533895,2015,8,2_liga
Union Berlin,Darmstadt 98,1-1,https://www.besoccer.com/match/1-fc-union-berlin/darmstadt-98/201533890,2015,8,2_liga
Karlsruher SC,Ingolstadt 04,0-1,https://www.besoccer.com/match/karlsruher-sc/fc-ingolstadt-04/201533896,2015,8,2_liga
Fortuna Düsseldorf,RB Leipzig,2-2,https://www.besoccer.com/match/fortuna-dusseldorf/rb-leipzig/201533891,2015,8,2_liga
Heidenheim,VfL Bochum,5-0,https://www.besoccer.com/match/heidenheim/bochum/201533893,2015,8,2_liga
FSV Frankfurt,FC St. Pauli,3-3,https://www.besoccer.com/match/fsv-frankfurt/st-pauli/201533894,2015,8,2_liga
Nürnberg,Kaiserslautern,3-2,https://www.besoccer.com/match/fc-nurnberg/kaiserslautern/201533897,2015,8,2_liga
VfL Bochum,Nürnberg,1-1,https://www.besoccer.com/match/bochum/fc-nurnberg/201533904,2015,9,2_liga
Greuther Fürth,Erzgebirge Aue,2-0,https://www.besoccer.com/match/greuther-furth/fc-erzgebirge-aue/201533898,2015,9,2_liga
VfR Aalen,1860 München,2-0,https://www.besoccer.com/match/vfr-aalen/1860-munchen/201533905,2015,9,2_liga
Kaiserslautern,Karlsruher SC,2-0,https://www.besoccer.com/match/kaiserslautern/karlsruher-sc/201533902,2015,9,2_liga
FC St. Pauli,Union Berlin,3-0,https://www.besoccer.com/match/st-pauli/1-fc-union-berlin/201533906,2015,9,2_liga
Sandhausen,FSV Frankfurt,0-3,https://www.besoccer.com/match/sv-sandhausen/fsv-frankfurt/201533900,2015,9,2_liga
Ingolstadt 04,Braunschweig,1-0,https://www.besoccer.com/match/fc-ingolstadt-04/eintracht-brau-hellip/201533901,2015,9,2_liga
Darmstadt 98,Fortuna Düsseldorf,1-4,https://www.besoccer.com/match/darmstadt-98/fortuna-dusseldorf/201533903,2015,9,2_liga
RB Leipzig,Heidenheim,1-1,https://www.besoccer.com/match/rb-leipzig/heidenheim/201533899,2015,9,2_liga
Heidenheim,Kaiserslautern,1-1,https://www.besoccer.com/match/heidenheim/kaiserslautern/201533915,2015,10,2_liga
VfL Bochum,Darmstadt 98,1-1,https://www.besoccer.com/match/bochum/darmstadt-98/201533911,2015,10,2_liga
Nürnberg,RB Leipzig,1-0,https://www.besoccer.com/match/fc-nurnberg/rb-leipzig/201533910,2015,10,2_liga
Union Berlin,Sandhausen,3-1,https://www.besoccer.com/match/1-fc-union-berlin/sv-sandhausen/201533908,2015,10,2_liga
Braunschweig,Greuther Fürth,2-2,https://www.besoccer.com/match/eintracht-brau-hellip/greuther-furth/201533914,2015,10,2_liga
Erzgebirge Aue,1860 München,4-1,https://www.besoccer.com/match/fc-erzgebirge-aue/1860-munchen/201533907,2015,10,2_liga
Karlsruher SC,VfR Aalen,0-0,https://www.besoccer.com/match/karlsruher-sc/vfr-aalen/201533909,2015,10,2_liga
FSV Frankfurt,Ingolstadt 04,0-1,https://www.besoccer.com/match/fsv-frankfurt/fc-ingolstadt-04/201533912,2015,10,2_liga
Fortuna Düsseldorf,FC St. Pauli,1-0,https://www.besoccer.com/match/fortuna-dusseldorf/st-pauli/201533913,2015,10,2_liga
Greuther Fürth,FSV Frankfurt,2-5,https://www.besoccer.com/match/greuther-furth/fsv-frankfurt/201533920,2015,11,2_liga
RB Leipzig,VfL Bochum,2-0,https://www.besoccer.com/match/rb-leipzig/bochum/201533921,2015,11,2_liga
VfR Aalen,Union Berlin,1-2,https://www.besoccer.com/match/vfr-aalen/1-fc-union-berlin/201533922,2015,11,2_liga
FC St. Pauli,Karlsruher SC,0-4,https://www.besoccer.com/match/st-pauli/karlsruher-sc/201533923,2015,11,2_liga
