Home_Team,Away_Team,Result,Link,Season,Round,League
Chelsea,Hull City,2-1,https://www.besoccer.com/match/chelsea-fc/hull-city/2010384,2010,1,premier_league
Aston Villa,Wigan Athletic,0-2,https://www.besoccer.com/match/aston-villa-fc/wigan-athletic/2010381,2010,1,premier_league
Blackburn Rovers,Man. City,0-2,https://www.besoccer.com/match/blackburn-rovers-fc/manchester-city-fc/2010382,2010,1,premier_league
Bolton Wanderers,Sunderland,0-1,https://www.besoccer.com/match/bolton-wanderers-fc/sunderland-afc/2010383,2010,1,premier_league
Portsmouth,Fulham,0-1,https://www.besoccer.com/match/portsmouth/fulham/2010387,2010,1,premier_league
Stoke City,Burnley,2-0,https://www.besoccer.com/match/stoke-city/burnley-fc/2010388,2010,1,premier_league
Wolves,West Ham,0-2,https://www.besoccer.com/match/wolverhampton/west-ham-united/2010390,2010,1,premier_league
Everton,Arsenal,1-6,https://www.besoccer.com/match/everton-fc/arsenal/2010385,2010,1,premier_league
Man. Utd,Birmingham City,1-0,https://www.besoccer.com/match/manchester-united-fc/birmingham-city-fc/2010386,2010,1,premier_league
Tottenham Hotspur,Liverpool,2-1,https://www.besoccer.com/match/tottenham-hotspur-fc/liverpool/2010389,2010,1,premier_league
Sunderland,Chelsea,1-3,https://www.besoccer.com/match/sunderland-afc/chelsea-fc/2010396,2010,2,premier_league
Wigan Athletic,Wolves,0-1,https://www.besoccer.com/match/wigan-athletic/wolverhampton/2010398,2010,2,premier_league
Birmingham City,Portsmouth,1-0,https://www.besoccer.com/match/birmingham-city-fc/portsmouth/2010392,2010,2,premier_league
Burnley,Man. Utd,1-0,https://www.besoccer.com/match/burnley-fc/manchester-united-fc/2010393,2010,2,premier_league
Hull City,Tottenham Hotspur,1-5,https://www.besoccer.com/match/hull-city/tottenham-hotspur-fc/2010395,2010,2,premier_league
Liverpool,Stoke City,4-0,https://www.besoccer.com/match/liverpool/stoke-city/2010399,2010,2,premier_league
