Home_Team,Away_Team,Result,Link,Season,Round,League
Sheffield United,Swindon Town,3-1,https://www.besoccer.com/match/sheffield-united/swindon-town/19945454,1994,1,premier_league
Arsenal,Coventry City,0-3,https://www.besoccer.com/match/arsenal/coventry-city/19945455,1994,1,premier_league
Southampton,Everton,0-2,https://www.besoccer.com/match/southampton-fc/everton-fc/19945456,1994,1,premier_league
Oldham Athletic AFC,Ipswich Town,0-3,https://www.besoccer.com/match/oldham-athletic-afc/ipswich-town-fc/19945457,1994,1,premier_league
Newcastle,Tottenham Hotspur,0-1,https://www.besoccer.com/match/newcastle-united-fc/tottenham-hotspur-fc/19945458,1994,1,premier_league
Man. City,Leeds United,1-1,https://www.besoccer.com/match/manchester-city-fc/leeds-united-afc/19945459,1994,1,premier_league
Liverpool,Sheffield Wednesday,2-0,https://www.besoccer.com/match/liverpool/sheffield-wednesday-fc/19945460,1994,1,premier_league
Chelsea,Blackburn Rovers,1-2,https://www.besoccer.com/match/chelsea-fc/blackburn-rovers-fc/19945461,1994,1,premier_league
Aston Villa,Queens Park Rangers,4-1,https://www.besoccer.com/match/aston-villa-fc/queens-park-rangers-fc/19945462,1994,1,premier_league
West Ham,Wimbledon FC,0-2,https://www.besoccer.com/match/west-ham-united/wimbledon-fc/19945463,1994,1,premier_league
Norwich City,Man. Utd,0-2,https://www.besoccer.com/match/norwich-city-fc/manchester-united-fc/19945464,1994,1,premier_league
Tottenham Hotspur,Arsenal,0-1,https://www.besoccer.com/match/tottenham-hotspur-fc/arsenal/19945465,1994,2,premier_league
Leeds United,West Ham,1-0,https://www.besoccer.com/match/leeds-united-afc/west-ham-united/19945466,1994,2,premier_league
Ipswich Town,Southampton,1-0,https://www.besoccer.com/match/ipswich-town-fc/southampton-fc/19945467,1994,2,premier_league
Everton,Man. City,1-0,https://www.besoccer.com/match/everton-fc/manchester-city-fc/19945468,1994,2,premier_league
Wimbledon FC,Chelsea,1-1,https://www.besoccer.com/match/wimbledon-fc/chelsea-fc/19945469,1994,2,premier_league
Man. Utd,Sheffield United,3-0,https://www.besoccer.com/match/manchester-united-fc/sheffield-united/19945470,1994,2,premier_league
Blackburn Rovers,Norwich City,2-3,https://www.besoccer.com/match/blackburn-rovers-fc/norwich-city-fc/19945471,1994,2,premier_league
Swindon Town,Oldham Athletic AFC,0-1,https://www.besoccer.com/match/swindon-town/oldham-athletic-afc/19945472,1994,2,premier_league
Queens Park Rangers,Liverpool,1-3,https://www.besoccer.com/match/queens-park-rangers-fc/liverpool/19945473,1994,2,premier_league
Coventry City,Newcastle,2-1,https://www.besoccer.com/match/coventry-city/newcastle-united-fc/19945474,1994,2,premier_league
Sheffield Wednesday,Aston Villa,0-0,https://www.besoccer.com/match/sheffield-wednesday-fc/aston-villa-fc/19945475,1994,2,premier_league
Leeds United,Norwich City,0-4,https://www.besoccer.com/match/leeds-united-afc/norwich-city-fc/19945476,1994,3,premier_league
Wimbledon FC,Aston Villa,2-2,https://www.besoccer.com/match/wimbledon-fc/aston-villa-fc/19945477,1994,3,premier_league
