Home_Team,Away_Team,Result,Link,Season,Round,League
Man. Utd,Tottenham Hotspur,1-0,https://www.besoccer.com/match/manchester-united-fc/tottenham-hotspur-fc/20164820,2016,1,premier_league
AFC Bournemouth,Aston Villa,0-1,https://www.besoccer.com/match/afc-bournemouth/aston-villa-fc/20164816,2016,1,premier_league
Everton,Watford,2-2,https://www.besoccer.com/match/everton-fc/watford-fc/20164818,2016,1,premier_league
Leicester,Sunderland,4-2,https://www.besoccer.com/match/leicester-city-fc/sunderland-afc/20164819,2016,1,premier_league
Norwich City,Crystal Palace,1-3,https://www.besoccer.com/match/norwich-city-fc/crystal-palace-fc/20164822,2016,1,premier_league
Chelsea,Swansea City,2-2,https://www.besoccer.com/match/chelsea-fc/swansea-city-afc/20164817,2016,1,premier_league
Arsenal,West Ham,0-2,https://www.besoccer.com/match/arsenal/west-ham-united/20164815,2016,1,premier_league
Newcastle,Southampton,2-2,https://www.besoccer.com/match/newcastle-united-fc/southampton-fc/20164821,2016,1,premier_league
Stoke City,Liverpool,0-1,https://www.besoccer.com/match/stoke-city/liverpool/20164823,2016,1,premier_league
West Bromwich Albion,Man. City,0-3,https://www.besoccer.com/match/west-bromwich/manchester-city-fc/20164824,2016,1,premier_league
Aston Villa,Man. Utd,0-1,https://www.besoccer.com/match/aston-villa-fc/manchester-united-fc/20164825,2016,2,premier_league
Southampton,Everton,0-3,https://www.besoccer.com/match/southampton-fc/everton-fc/20164829,2016,2,premier_league
Sunderland,Norwich City,1-3,https://www.besoccer.com/match/sunderland-afc/norwich-city-fc/20164830,2016,2,premier_league
Swansea City,Newcastle,2-0,https://www.besoccer.com/match/swansea-city-afc/newcastle-united-fc/20164831,2016,2,premier_league
Tottenham Hotspur,Stoke City,2-2,https://www.besoccer.com/match/tottenham-hotspur-fc/stoke-city/20164832,2016,2,premier_league
Watford,West Bromwich Albion,0-0,https://www.besoccer.com/match/watford-fc/west-bromwich/20164833,2016,2,premier_league
West Ham,Leicester,1-2,https://www.besoccer.com/match/west-ham-united/leicester-city-fc/20164834,2016,2,premier_league
Crystal Palace,Arsenal,1-2,https://www.besoccer.com/match/crystal-palace-fc/arsenal/20164826,2016,2,premier_league
Man. City,Chelsea,3-0,https://www.besoccer.com/match/manchester-city-fc/chelsea-fc/20164828,2016,2,premier_league
Liverpool,AFC Bournemouth,1-0,https://www.besoccer.com/match/liverpool/afc-bournemouth/20164827,2016,2,premier_league
Man. Utd,Newcastle,0-0,https://www.besoccer.com/match/manchester-united-fc/newcastle-united-fc/20164849,2016,3,premier_league
Crystal Palace,Aston Villa,2-1,https://www.besoccer.com/match/crystal-palace-fc/aston-villa-fc/20164846,2016,3,premier_league
Leicester,Tottenham Hotspur,1-1,https://www.besoccer.com/match/leicester-city-fc/tottenham-hotspur-fc/20164848,2016,3,premier_league
Norwich City,Stoke City,1-1,https://www.besoccer.com/match/norwich-city-fc/stoke-city/20164875,2016,3,premier_league
Sunderland,Swansea City,1-1,https://www.besoccer.com/match/sunderland-afc/swansea-city-afc/20164876,2016,3,premier_league
West Ham,AFC Bournemouth,3-4,https://www.besoccer.com/match/west-ham-united/afc-bournemouth/20164879,2016,3,premier_league
West Bromwich Albion,Chelsea,2-3,https://www.besoccer.com/match/west-bromwich/chelsea-fc/20164878,2016,3,premier_league
Everton,Man. City,0-2,https://www.besoccer.com/match/everton-fc/manchester-city-fc/20164847,2016,3,premier_league
Watford,Southampton,0-0,https://www.besoccer.com/match/watford-fc/southampton-fc/20164877,2016,3,premier_league
Arsenal,Liverpool,0-0,https://www.besoccer.com/match/arsenal/liverpool/20164845,2016,3,premier_league
Newcastle,Arsenal,0-1,https://www.besoccer.com/match/newcastle-united-fc/arsenal/20164885,2016,4,premier_league
Aston Villa,Sunderland,2-2,https://www.besoccer.com/match/aston-villa-fc/sunderland-afc/20164880,2016,4,premier_league
AFC Bournemouth,Leicester,1-1,https://www.besoccer.com/match/afc-bournemouth/leicester-city-fc/20164881,2016,4,premier_league
Chelsea,Crystal Palace,1-2,https://www.besoccer.com/match/chelsea-fc/crystal-palace-fc/20164882,2016,4,premier_league
Liverpool,West Ham,0-3,https://www.besoccer.com/match/liverpool/west-ham-united/20164883,2016,4,premier_league
Man. City,Watford,2-0,https://www.besoccer.com/match/manchester-city-fc/watford-fc/20164884,2016,4,premier_league
Stoke City,West Bromwich Albion,0-1,https://www.besoccer.com/match/stoke-city/west-bromwich/20164887,2016,4,premier_league
Tottenham Hotspur,Everton,0-0,https://www.besoccer.com/match/tottenham-hotspur-fc/everton-fc/20164889,2016,4,premier_league
Southampton,Norwich City,3-0,https://www.besoccer.com/match/southampton-fc/norwich-city-fc/20164886,2016,4,premier_league
Swansea City,Man. Utd,2-1,https://www.besoccer.com/match/swansea-city-afc/manchester-united-fc/20164888,2016,4,premier_league
Everton,Chelsea,3-1,https://www.besoccer.com/match/everton-fc/chelsea-fc/20164892,2016,5,premier_league
Arsenal,Stoke City,2-0,https://www.besoccer.com/match/arsenal/stoke-city/20164890,2016,5,premier_league
Crystal Palace,Man. City,0-1,https://www.besoccer.com/match/crystal-palace-fc/manchester-city-fc/20164891,2016,5,premier_league
Norwich City,AFC Bournemouth,3-1,https://www.besoccer.com/match/norwich-city-fc/afc-bournemouth/20164895,2016,5,premier_league
Watford,Swansea City,1-0,https://www.besoccer.com/match/watford-fc/swansea-city-afc/20164897,2016,5,premier_league
West Bromwich Albion,Southampton,0-0,https://www.besoccer.com/match/west-bromwich/southampton-fc/20164898,2016,5,premier_league
Man. Utd,Liverpool,3-1,https://www.besoccer.com/match/manchester-united-fc/liverpool/20164894,2016,5,premier_league
Sunderland,Tottenham Hotspur,0-1,https://www.besoccer.com/match/sunderland-afc/tottenham-hotspur-fc/20164896,2016,5,premier_league
Leicester,Aston Villa,3-2,https://www.besoccer.com/match/leicester-city-fc/aston-villa-fc/20164893,2016,5,premier_league
West Ham,Newcastle,2-0,https://www.besoccer.com/match/west-ham-united/newcastle-united-fc/20164899,2016,5,premier_league
Chelsea,Arsenal,2-0,https://www.besoccer.com/match/chelsea-fc/arsenal/20164902,2016,6,premier_league
Aston Villa,West Bromwich Albion,0-1,https://www.besoccer.com/match/aston-villa-fc/west-bromwich/20164900,2016,6,premier_league
AFC Bournemouth,Sunderland,2-0,https://www.besoccer.com/match/afc-bournemouth/sunderland-afc/20164901,2016,6,premier_league
Newcastle,Watford,1-2,https://www.besoccer.com/match/newcastle-united-fc/watford-fc/20164905,2016,6,premier_league
Stoke City,Leicester,2-2,https://www.besoccer.com/match/stoke-city/leicester-city-fc/20164907,2016,6,premier_league
Swansea City,Everton,0-0,https://www.besoccer.com/match/swansea-city-afc/everton-fc/20164908,2016,6,premier_league
Man. City,West Ham,1-2,https://www.besoccer.com/match/manchester-city-fc/west-ham-united/20164904,2016,6,premier_league
Tottenham Hotspur,Crystal Palace,1-0,https://www.besoccer.com/match/tottenham-hotspur-fc/crystal-palace-fc/20164909,2016,6,premier_league
Liverpool,Norwich City,1-1,https://www.besoccer.com/match/liverpool/norwich-city-fc/20164903,2016,6,premier_league
Southampton,Man. Utd,2-3,https://www.besoccer.com/match/southampton-fc/manchester-united-fc/20164906,2016,6,premier_league
Tottenham Hotspur,Man. City,4-1,https://www.besoccer.com/match/tottenham-hotspur-fc/manchester-city-fc/20164915,2016,7,premier_league
Leicester,Arsenal,2-5,https://www.besoccer.com/match/leicester-city-fc/arsenal/20164910,2016,7,premier_league
Liverpool,Aston Villa,3-2,https://www.besoccer.com/match/liverpool/aston-villa-fc/20164911,2016,7,premier_league
Man. Utd,Sunderland,3-0,https://www.besoccer.com/match/manchester-united-fc/sunderland-afc/20164912,2016,7,premier_league
Southampton,Swansea City,3-1,https://www.besoccer.com/match/southampton-fc/swansea-city-afc/20164914,2016,7,premier_league
Stoke City,AFC Bournemouth,2-1,https://www.besoccer.com/match/stoke-city/afc-bournemouth/20164916,2016,7,premier_league
West Ham,Norwich City,2-2,https://www.besoccer.com/match/west-ham-united/norwich-city-fc/20164919,2016,7,premier_league
Newcastle,Chelsea,2-2,https://www.besoccer.com/match/newcastle-united-fc/chelsea-fc/20164913,2016,7,premier_league
Watford,Crystal Palace,0-1,https://www.besoccer.com/match/watford-fc/crystal-palace-fc/20164917,2016,7,premier_league
West Bromwich Albion,Everton,2-3,https://www.besoccer.com/match/west-bromwich/everton-fc/20164918,2016,7,premier_league
Crystal Palace,West Bromwich Albion,2-0,https://www.besoccer.com/match/crystal-palace-fc/west-bromwich/20165054,2016,8,premier_league
Aston Villa,Stoke City,0-1,https://www.besoccer.com/match/aston-villa-fc/stoke-city/20165051,2016,8,premier_league
AFC Bournemouth,Watford,1-1,https://www.besoccer.com/match/afc-bournemouth/watford-fc/20165052,2016,8,premier_league
Man. City,Newcastle,6-1,https://www.besoccer.com/match/manchester-city-fc/newcastle-united-fc/20165056,2016,8,premier_league
Norwich City,Leicester,1-2,https://www.besoccer.com/match/norwich-city-fc/leicester-city-fc/20165057,2016,8,premier_league
Sunderland,West Ham,2-2,https://www.besoccer.com/match/sunderland-afc/west-ham-united/20165058,2016,8,premier_league
Chelsea,Southampton,1-3,https://www.besoccer.com/match/chelsea-fc/southampton-fc/20165053,2016,8,premier_league
Everton,Liverpool,1-1,https://www.besoccer.com/match/everton-fc/liverpool/20165055,2016,8,premier_league
Arsenal,Man. Utd,3-0,https://www.besoccer.com/match/arsenal/manchester-united-fc/20165050,2016,8,premier_league
Swansea City,Tottenham Hotspur,2-2,https://www.besoccer.com/match/swansea-city-afc/tottenham-hotspur-fc/20165059,2016,8,premier_league
Tottenham Hotspur,Liverpool,0-0,https://www.besoccer.com/match/tottenham-hotspur-fc/liverpool/20165067,2016,9,premier_league
Chelsea,Aston Villa,2-0,https://www.besoccer.com/match/chelsea-fc/aston-villa-fc/20165060,2016,9,premier_league
Crystal Palace,West Ham,1-3,https://www.besoccer.com/match/crystal-palace-fc/west-ham-united/20165061,2016,9,premier_league
Everton,Man. Utd,0-3,https://www.besoccer.com/match/everton-fc/manchester-united-fc/20165062,2016,9,premier_league
Man. City,AFC Bournemouth,5-1,https://www.besoccer.com/match/manchester-city-fc/afc-bournemouth/20165063,2016,9,premier_league
Southampton,Leicester,2-2,https://www.besoccer.com/match/southampton-fc/leicester-city-fc/20165065,2016,9,premier_league
West Bromwich Albion,Sunderland,1-0,https://www.besoccer.com/match/west-bromwich/sunderland-afc/20165069,2016,9,premier_league
Watford,Arsenal,0-3,https://www.besoccer.com/match/watford-fc/arsenal/20165068,2016,9,premier_league
Newcastle,Norwich City,6-2,https://www.besoccer.com/match/newcastle-united-fc/norwich-city-fc/20165064,2016,9,premier_league
Swansea City,Stoke City,0-1,https://www.besoccer.com/match/swansea-city-afc/stoke-city/20165066,2016,9,premier_league
Aston Villa,Swansea City,1-2,https://www.besoccer.com/match/aston-villa-fc/swansea-city-afc/20165071,2016,10,premier_league
Leicester,Crystal Palace,1-0,https://www.besoccer.com/match/leicester-city-fc/crystal-palace-fc/20165073,2016,10,premier_league
Norwich City,West Bromwich Albion,0-1,https://www.besoccer.com/match/norwich-city-fc/west-bromwich/20165076,2016,10,premier_league
Stoke City,Watford,0-2,https://www.besoccer.com/match/stoke-city/watford-fc/20165077,2016,10,premier_league
West Ham,Chelsea,2-1,https://www.besoccer.com/match/west-ham-united/chelsea-fc/20165079,2016,10,premier_league
Arsenal,Everton,2-1,https://www.besoccer.com/match/arsenal/everton-fc/20165070,2016,10,premier_league
Sunderland,Newcastle,3-0,https://www.besoccer.com/match/sunderland-afc/newcastle-united-fc/20165078,2016,10,premier_league
AFC Bournemouth,Tottenham Hotspur,1-5,https://www.besoccer.com/match/afc-bournemouth/tottenham-hotspur-fc/20165072,2016,10,premier_league
Man. Utd,Man. City,0-0,https://www.besoccer.com/match/manchester-united-fc/manchester-city-fc/20165075,2016,10,premier_league
Liverpool,Southampton,1-1,https://www.besoccer.com/match/liverpool/southampton-fc/20165074,2016,10,premier_league
Chelsea,Liverpool,1-3,https://www.besoccer.com/match/chelsea-fc/liverpool/20165080,2016,11,premier_league
Crystal Palace,Man. Utd,0-0,https://www.besoccer.com/match/crystal-palace-fc/manchester-united-fc/20165081,2016,11,premier_league
Man. City,Norwich City,2-1,https://www.besoccer.com/match/manchester-city-fc/norwich-city-fc/20165083,2016,11,premier_league
Newcastle,Stoke City,0-0,https://www.besoccer.com/match/newcastle-united-fc/stoke-city/20165084,2016,11,premier_league
Swansea City,Arsenal,0-3,https://www.besoccer.com/match/swansea-city-afc/arsenal/20165086,2016,11,premier_league
Watford,West Ham,2-0,https://www.besoccer.com/match/watford-fc/west-ham-united/20165088,2016,11,premier_league
West Bromwich Albion,Leicester,2-3,https://www.besoccer.com/match/west-bromwich/leicester-city-fc/20165089,2016,11,premier_league
Everton,Sunderland,6-2,https://www.besoccer.com/match/everton-fc/sunderland-afc/20165082,2016,11,premier_league
Southampton,AFC Bournemouth,2-0,https://www.besoccer.com/match/southampton-fc/afc-bournemouth/20165085,2016,11,premier_league
Tottenham Hotspur,Aston Villa,3-1,https://www.besoccer.com/match/tottenham-hotspur-fc/aston-villa-fc/20165087,2016,11,premier_league
AFC Bournemouth,Newcastle,0-1,https://www.besoccer.com/match/afc-bournemouth/newcastle-united-fc/20165092,2016,12,premier_league
Leicester,Watford,2-1,https://www.besoccer.com/match/leicester-city-fc/watford-fc/20165093,2016,12,premier_league
Man. Utd,West Bromwich Albion,2-0,https://www.besoccer.com/match/manchester-united-fc/west-bromwich/20165095,2016,12,premier_league
Norwich City,Swansea City,1-0,https://www.besoccer.com/match/norwich-city-fc/swansea-city-afc/20165096,2016,12,premier_league
Sunderland,Southampton,0-1,https://www.besoccer.com/match/sunderland-afc/southampton-fc/20165098,2016,12,premier_league
West Ham,Everton,1-1,https://www.besoccer.com/match/west-ham-united/everton-fc/20165099,2016,12,premier_league
Stoke City,Chelsea,1-0,https://www.besoccer.com/match/stoke-city/chelsea-fc/20165097,2016,12,premier_league
Aston Villa,Man. City,0-0,https://www.besoccer.com/match/aston-villa-fc/manchester-city-fc/20165091,2016,12,premier_league
Arsenal,Tottenham Hotspur,1-1,https://www.besoccer.com/match/arsenal/tottenham-hotspur-fc/20165090,2016,12,premier_league
Liverpool,Crystal Palace,1-2,https://www.besoccer.com/match/liverpool/crystal-palace-fc/20165094,2016,12,premier_league
Watford,Man. Utd,1-2,https://www.besoccer.com/match/watford-fc/manchester-united-fc/20165108,2016,13,premier_league
Chelsea,Norwich City,1-0,https://www.besoccer.com/match/chelsea-fc/norwich-city-fc/20165100,2016,13,premier_league
Everton,Aston Villa,4-0,https://www.besoccer.com/match/everton-fc/aston-villa-fc/20165102,2016,13,premier_league
Newcastle,Leicester,0-3,https://www.besoccer.com/match/newcastle-united-fc/leicester-city-fc/20165104,2016,13,premier_league
Southampton,Stoke City,0-1,https://www.besoccer.com/match/southampton-fc/stoke-city/20165105,2016,13,premier_league
Swansea City,AFC Bournemouth,2-2,https://www.besoccer.com/match/swansea-city-afc/afc-bournemouth/20165106,2016,13,premier_league
West Bromwich Albion,Arsenal,2-1,https://www.besoccer.com/match/west-bromwich/arsenal/20165109,2016,13,premier_league
Man. City,Liverpool,1-4,https://www.besoccer.com/match/manchester-city-fc/liverpool/20165103,2016,13,premier_league
Tottenham Hotspur,West Ham,4-1,https://www.besoccer.com/match/tottenham-hotspur-fc/west-ham-united/20165107,2016,13,premier_league
Crystal Palace,Sunderland,0-1,https://www.besoccer.com/match/crystal-palace-fc/sunderland-afc/20165101,2016,13,premier_league
Aston Villa,Watford,2-3,https://www.besoccer.com/match/aston-villa-fc/watford-fc/20165110,2016,14,premier_league
AFC Bournemouth,Everton,3-3,https://www.besoccer.com/match/afc-bournemouth/everton-fc/20165111,2016,14,premier_league
Crystal Palace,Newcastle,5-1,https://www.besoccer.com/match/crystal-palace-fc/newcastle-united-fc/20165112,2016,14,premier_league
Man. City,Southampton,3-1,https://www.besoccer.com/match/manchester-city-fc/southampton-fc/20165115,2016,14,premier_league
Sunderland,Stoke City,2-0,https://www.besoccer.com/match/sunderland-afc/stoke-city/20165117,2016,14,premier_league
Leicester,Man. Utd,1-1,https://www.besoccer.com/match/leicester-city-fc/manchester-united-fc/20165113,2016,14,premier_league
Tottenham Hotspur,Chelsea,0-0,https://www.besoccer.com/match/tottenham-hotspur-fc/chelsea-fc/20165118,2016,14,premier_league
West Ham,West Bromwich Albion,1-1,https://www.besoccer.com/match/west-ham-united/west-bromwich/20165119,2016,14,premier_league
Liverpool,Swansea City,1-0,https://www.besoccer.com/match/liverpool/swansea-city-afc/20165114,2016,14,premier_league
Norwich City,Arsenal,1-1,https://www.besoccer.com/match/norwich-city-fc/arsenal/20165116,2016,14,premier_league
Stoke City,Man. City,2-0,https://www.besoccer.com/match/stoke-city/manchester-city-fc/20165126,2016,15,premier_league
Arsenal,Sunderland,3-1,https://www.besoccer.com/match/arsenal/sunderland-afc/20165120,2016,15,premier_league
Man. Utd,West Ham,0-0,https://www.besoccer.com/match/manchester-united-fc/west-ham-united/20165123,2016,15,premier_league
Southampton,Aston Villa,1-1,https://www.besoccer.com/match/southampton-fc/aston-villa-fc/20165125,2016,15,premier_league
Swansea City,Leicester,0-3,https://www.besoccer.com/match/swansea-city-afc/leicester-city-fc/20165127,2016,15,premier_league
Watford,Norwich City,2-0,https://www.besoccer.com/match/watford-fc/norwich-city-fc/20165128,2016,15,premier_league
West Bromwich Albion,Tottenham Hotspur,1-1,https://www.besoccer.com/match/west-bromwich/tottenham-hotspur-fc/20165129,2016,15,premier_league
Chelsea,AFC Bournemouth,0-1,https://www.besoccer.com/match/chelsea-fc/afc-bournemouth/20165121,2016,15,premier_league
Newcastle,Liverpool,2-0,https://www.besoccer.com/match/newcastle-united-fc/liverpool/20165124,2016,15,premier_league
Everton,Crystal Palace,1-1,https://www.besoccer.com/match/everton-fc/crystal-palace-fc/20165122,2016,15,premier_league
Norwich City,Everton,1-1,https://www.besoccer.com/match/norwich-city-fc/everton-fc/20165136,2016,16,premier_league
Crystal Palace,Southampton,1-0,https://www.besoccer.com/match/crystal-palace-fc/southampton-fc/20165132,2016,16,premier_league
Man. City,Swansea City,2-1,https://www.besoccer.com/match/manchester-city-fc/swansea-city-afc/20165135,2016,16,premier_league
Sunderland,Watford,0-1,https://www.besoccer.com/match/sunderland-afc/watford-fc/20165137,2016,16,premier_league
West Ham,Stoke City,0-0,https://www.besoccer.com/match/west-ham-united/stoke-city/20165139,2016,16,premier_league
AFC Bournemouth,Man. Utd,2-1,https://www.besoccer.com/match/afc-bournemouth/manchester-united-fc/20165131,2016,16,premier_league
Aston Villa,Arsenal,0-2,https://www.besoccer.com/match/aston-villa-fc/arsenal/20165130,2016,16,premier_league
Liverpool,West Bromwich Albion,2-2,https://www.besoccer.com/match/liverpool/west-bromwich/20165134,2016,16,premier_league
Tottenham Hotspur,Newcastle,1-2,https://www.besoccer.com/match/tottenham-hotspur-fc/newcastle-united-fc/20165138,2016,16,premier_league
Leicester,Chelsea,2-1,https://www.besoccer.com/match/leicester-city-fc/chelsea-fc/20165133,2016,16,premier_league
Chelsea,Sunderland,3-1,https://www.besoccer.com/match/chelsea-fc/sunderland-afc/20165141,2016,17,premier_league
Everton,Leicester,2-3,https://www.besoccer.com/match/everton-fc/leicester-city-fc/20165142,2016,17,premier_league
Man. Utd,Norwich City,1-2,https://www.besoccer.com/match/manchester-united-fc/norwich-city-fc/20165143,2016,17,premier_league
Southampton,Tottenham Hotspur,0-2,https://www.besoccer.com/match/southampton-fc/tottenham-hotspur-fc/20165145,2016,17,premier_league
Stoke City,Crystal Palace,1-2,https://www.besoccer.com/match/stoke-city/crystal-palace-fc/20165146,2016,17,premier_league
