Home_Team,Away_Team,Result,Link,Season,Round,League
Charlton Athletic,Man. City,4-0,https://www.besoccer.com/match/charlton-athletic-fc/manchester-city-fc/200118102,2001,1,premier_league
Chelsea,West Ham,4-2,https://www.besoccer.com/match/chelsea-fc/west-ham-united/200118103,2001,1,premier_league
Coventry City,Middlesbrough,1-3,https://www.besoccer.com/match/coventry-city/middlesbrough-fc/200118104,2001,1,premier_league
Derby County,Southampton,2-2,https://www.besoccer.com/match/derby-county-fc/southampton-fc/200118105,2001,1,premier_league
Leeds United,Everton,2-0,https://www.besoccer.com/match/leeds-united-afc/everton-fc/200118106,2001,1,premier_league
Leicester,Aston Villa,0-0,https://www.besoccer.com/match/leicester-city-fc/aston-villa-fc/200118107,2001,1,premier_league
Liverpool,Bradford City,1-0,https://www.besoccer.com/match/liverpool/bradford-city/200118108,2001,1,premier_league
Sunderland,Arsenal,1-0,https://www.besoccer.com/match/sunderland-afc/arsenal/200118109,2001,1,premier_league
Tottenham Hotspur,Ipswich Town,3-1,https://www.besoccer.com/match/tottenham-hotspur-fc/ipswich-town-fc/200118110,2001,1,premier_league
Man. Utd,Newcastle,2-0,https://www.besoccer.com/match/manchester-united-fc/newcastle-united-fc/200118111,2001,1,premier_league
Arsenal,Liverpool,2-0,https://www.besoccer.com/match/arsenal/liverpool/200118112,2001,2,premier_league
Bradford City,Chelsea,2-0,https://www.besoccer.com/match/bradford-city/chelsea-fc/200118113,2001,2,premier_league
Ipswich Town,Man. Utd,1-1,https://www.besoccer.com/match/ipswich-town-fc/manchester-united-fc/200118114,2001,2,premier_league
Middlesbrough,Tottenham Hotspur,1-1,https://www.besoccer.com/match/middlesbrough-fc/tottenham-hotspur-fc/200118115,2001,2,premier_league
Everton,Charlton Athletic,3-0,https://www.besoccer.com/match/everton-fc/charlton-athletic-fc/200118116,2001,2,premier_league
Southampton,Coventry City,1-2,https://www.besoccer.com/match/southampton-fc/coventry-city/200118117,2001,2,premier_league
West Ham,Leicester,0-1,https://www.besoccer.com/match/west-ham-united/leicester-city-fc/200118118,2001,2,premier_league
Man. City,Sunderland,4-2,https://www.besoccer.com/match/manchester-city-fc/sunderland-afc/200118119,2001,2,premier_league
Newcastle,Derby County,3-2,https://www.besoccer.com/match/newcastle-united-fc/derby-county-fc/200118120,2001,2,premier_league
Aston Villa,Leeds United,1-2,https://www.besoccer.com/match/aston-villa-fc/leeds-united-afc/200118121,2001,2,premier_league
Bradford City,Leicester,0-0,https://www.besoccer.com/match/bradford-city/leicester-city-fc/200118122,2001,3,premier_league
Everton,Derby County,2-2,https://www.besoccer.com/match/everton-fc/derby-county-fc/200118123,2001,3,premier_league
Ipswich Town,Sunderland,1-0,https://www.besoccer.com/match/ipswich-town-fc/sunderland-afc/200118124,2001,3,premier_league
Man. City,Coventry City,1-2,https://www.besoccer.com/match/manchester-city-fc/coventry-city/200118125,2001,3,premier_league
Middlesbrough,Leeds United,1-2,https://www.besoccer.com/match/middlesbrough-fc/leeds-united-afc/200118126,2001,3,premier_league
Newcastle,Tottenham Hotspur,2-0,https://www.besoccer.com/match/newcastle-united-fc/tottenham-hotspur-fc/200118127,2001,3,premier_league
Southampton,Liverpool,3-3,https://www.besoccer.com/match/southampton-fc/liverpool/200118128,2001,3,premier_league
West Ham,Man. Utd,2-2,https://www.besoccer.com/match/west-ham-united/manchester-united-fc/200118129,2001,3,premier_league
Arsenal,Charlton Athletic,5-3,https://www.besoccer.com/match/arsenal/charlton-athletic-fc/200118130,2001,3,premier_league
Aston Villa,Chelsea,1-1,https://www.besoccer.com/match/aston-villa-fc/chelsea-fc/200118131,2001,3,premier_league
Leeds United,Man. City,1-2,https://www.besoccer.com/match/leeds-united-afc/manchester-city-fc/200118132,2001,4,premier_league
Sunderland,West Ham,1-1,https://www.besoccer.com/match/sunderland-afc/west-ham-united/200118133,2001,4,premier_league
Tottenham Hotspur,Everton,3-2,https://www.besoccer.com/match/tottenham-hotspur-fc/everton-fc/200118134,2001,4,premier_league
Man. Utd,Bradford City,6-0,https://www.besoccer.com/match/manchester-united-fc/bradford-city/200118135,2001,4,premier_league
Coventry City,Newcastle,0-2,https://www.besoccer.com/match/coventry-city/newcastle-united-fc/200118136,2001,4,premier_league
Derby County,Middlesbrough,3-3,https://www.besoccer.com/match/derby-county-fc/middlesbrough-fc/200118137,2001,4,premier_league
Leicester,Ipswich Town,2-1,https://www.besoccer.com/match/leicester-city-fc/ipswich-town-fc/200118138,2001,4,premier_league
Liverpool,Aston Villa,3-1,https://www.besoccer.com/match/liverpool/aston-villa-fc/200118139,2001,4,premier_league
Chelsea,Arsenal,2-2,https://www.besoccer.com/match/chelsea-fc/arsenal/200118140,2001,4,premier_league
Charlton Athletic,Southampton,1-1,https://www.besoccer.com/match/charlton-athletic-fc/southampton-fc/200118141,2001,4,premier_league
Ipswich Town,Aston Villa,1-2,https://www.besoccer.com/match/ipswich-town-fc/aston-villa-fc/200118142,2001,5,premier_league
Leicester,Southampton,1-0,https://www.besoccer.com/match/leicester-city-fc/southampton-fc/200118143,2001,5,premier_league
Liverpool,Man. City,3-2,https://www.besoccer.com/match/liverpool/manchester-city-fc/200118144,2001,5,premier_league
Man. Utd,Sunderland,3-0,https://www.besoccer.com/match/manchester-united-fc/sunderland-afc/200118145,2001,5,premier_league
Middlesbrough,Everton,1-2,https://www.besoccer.com/match/middlesbrough-fc/everton-fc/200118146,2001,5,premier_league
Newcastle,Chelsea,0-0,https://www.besoccer.com/match/newcastle-united-fc/chelsea-fc/200118147,2001,5,premier_league
Bradford City,Arsenal,1-1,https://www.besoccer.com/match/bradford-city/arsenal/200118148,2001,5,premier_league
Coventry City,Leeds United,0-0,https://www.besoccer.com/match/coventry-city/leeds-united-afc/200118149,2001,5,premier_league
Derby County,Charlton Athletic,2-2,https://www.besoccer.com/match/derby-county-fc/charlton-athletic-fc/200118150,2001,5,premier_league
Tottenham Hotspur,West Ham,1-0,https://www.besoccer.com/match/tottenham-hotspur-fc/west-ham-united/200118151,2001,5,premier_league
Arsenal,Coventry City,2-1,https://www.besoccer.com/match/arsenal/coventry-city/200118152,2001,6,premier_league
Aston Villa,Bradford City,2-0,https://www.besoccer.com/match/aston-villa-fc/bradford-city/200118153,2001,6,premier_league
Charlton Athletic,Tottenham Hotspur,1-0,https://www.besoccer.com/match/charlton-athletic-fc/tottenham-hotspur-fc/200118154,2001,6,premier_league
Everton,Man. Utd,1-3,https://www.besoccer.com/match/everton-fc/manchester-united-fc/200118155,2001,6,premier_league
Leeds United,Ipswich Town,1-2,https://www.besoccer.com/match/leeds-united-afc/ipswich-town-fc/200118156,2001,6,premier_league
Southampton,Newcastle,2-0,https://www.besoccer.com/match/southampton-fc/newcastle-united-fc/200118157,2001,6,premier_league
Sunderland,Derby County,2-1,https://www.besoccer.com/match/sunderland-afc/derby-county-fc/200118158,2001,6,premier_league
West Ham,Liverpool,1-1,https://www.besoccer.com/match/west-ham-united/liverpool/200118159,2001,6,premier_league
Chelsea,Leicester,0-2,https://www.besoccer.com/match/chelsea-fc/leicester-city-fc/200118160,2001,6,premier_league
Man. City,Middlesbrough,1-1,https://www.besoccer.com/match/manchester-city-fc/middlesbrough-fc/200118161,2001,6,premier_league
Man. Utd,Chelsea,3-3,https://www.besoccer.com/match/manchester-united-fc/chelsea-fc/200118162,2001,7,premier_league
Middlesbrough,Aston Villa,1-1,https://www.besoccer.com/match/middlesbrough-fc/aston-villa-fc/200118163,2001,7,premier_league
Newcastle,Charlton Athletic,0-1,https://www.besoccer.com/match/newcastle-united-fc/charlton-athletic-fc/200118164,2001,7,premier_league
Tottenham Hotspur,Man. City,0-0,https://www.besoccer.com/match/tottenham-hotspur-fc/manchester-city-fc/200118165,2001,7,premier_league
Bradford City,Southampton,0-1,https://www.besoccer.com/match/bradford-city/southampton-fc/200118166,2001,7,premier_league
Coventry City,West Ham,0-3,https://www.besoccer.com/match/coventry-city/west-ham-united/200118167,2001,7,premier_league
Derby County,Leeds United,1-1,https://www.besoccer.com/match/derby-county-fc/leeds-united-afc/200118168,2001,7,premier_league
Ipswich Town,Arsenal,1-1,https://www.besoccer.com/match/ipswich-town-fc/arsenal/200118169,2001,7,premier_league
Liverpool,Sunderland,1-1,https://www.besoccer.com/match/liverpool/sunderland-afc/200118170,2001,7,premier_league
Leicester,Everton,1-1,https://www.besoccer.com/match/leicester-city-fc/everton-fc/200118171,2001,7,premier_league
Everton,Ipswich Town,0-3,https://www.besoccer.com/match/everton-fc/ipswich-town-fc/200118172,2001,8,premier_league
Leeds United,Tottenham Hotspur,4-3,https://www.besoccer.com/match/leeds-united-afc/tottenham-hotspur-fc/200118173,2001,8,premier_league
Man. City,Newcastle,0-1,https://www.besoccer.com/match/manchester-city-fc/newcastle-united-fc/200118174,2001,8,premier_league
Southampton,Middlesbrough,1-3,https://www.besoccer.com/match/southampton-fc/middlesbrough-fc/200118175,2001,8,premier_league
Aston Villa,Derby County,4-1,https://www.besoccer.com/match/aston-villa-fc/derby-county-fc/200118176,2001,8,premier_league
Charlton Athletic,Coventry City,2-2,https://www.besoccer.com/match/charlton-athletic-fc/coventry-city/200118177,2001,8,premier_league
