Home_Team,Away_Team,Result,Link,Season,Round,League
Hellas Verona,Milan,2-1,https://www.besoccer.com/match/hellas-verona-fc/milan/201450108,2014,1,serie_a
Sampdoria,Juventus,0-1,https://www.besoccer.com/match/sampdoria/juventus-fc/201450114,2014,1,serie_a
Inter,Genoa,2-0,https://www.besoccer.com/match/internazionale/genoa/201450109,2014,1,serie_a
Cagliari,Atalanta,2-1,https://www.besoccer.com/match/cagliari/atalanta/201450106,2014,1,serie_a
Lazio,Udinese,2-1,https://www.besoccer.com/match/lazio/udinese/201450110,2014,1,serie_a
Livorno,Roma,0-2,https://www.besoccer.com/match/livorno/roma/201450111,2014,1,serie_a
Napoli,Bologna,3-0,https://www.besoccer.com/match/napoli/bologna/201450112,2014,1,serie_a
Parma,Chievo,0-0,https://www.besoccer.com/match/parma-fc/chievo/201450113,2014,1,serie_a
Torino,Sassuolo,2-0,https://www.besoccer.com/match/torino-fc/us-sassuolo-calcio/201450115,2014,1,serie_a
Fiorentina,Catania,2-1,https://www.besoccer.com/match/fiorentina/catania/201450107,2014,1,serie_a
Chievo,Napoli,2-4,https://www.besoccer.com/match/chievo/napoli/201450129,2014,2,serie_a
Juventus,Lazio,4-1,https://www.besoccer.com/match/juventus-fc/lazio/201450131,2014,2,serie_a
Roma,Hellas Verona,3-0,https://www.besoccer.com/match/roma/hellas-verona-fc/201450133,2014,2,serie_a
Atalanta,Torino,2-0,https://www.besoccer.com/match/atalanta/torino-fc/201450126,2014,2,serie_a
Bologna,Sampdoria,2-2,https://www.besoccer.com/match/bologna/sampdoria/201450127,2014,2,serie_a
Catania,Inter,0-3,https://www.besoccer.com/match/catania/internazionale/201450128,2014,2,serie_a
Genoa,Fiorentina,2-5,https://www.besoccer.com/match/genoa/fiorentina/201450130,2014,2,serie_a
Milan,Cagliari,3-1,https://www.besoccer.com/match/milan/cagliari/201450132,2014,2,serie_a
Sassuolo,Livorno,1-4,https://www.besoccer.com/match/us-sassuolo-calcio/livorno/201450134,2014,2,serie_a
Udinese,Parma,3-1,https://www.besoccer.com/match/udinese/parma-fc/201450135,2014,2,serie_a
Inter,Juventus,1-1,https://www.besoccer.com/match/internazionale/juventus-fc/201450148,2014,3,serie_a
Napoli,Atalanta,2-0,https://www.besoccer.com/match/napoli/atalanta/201450151,2014,3,serie_a
Torino,Milan,2-2,https://www.besoccer.com/match/torino-fc/milan/201450154,2014,3,serie_a
