Home_Team,Away_Team,Result,Link,Season,Round,League
Roma,Udinese,4-0,https://www.besoccer.com/match/roma/udinese/2017133499,2017,1,serie_a
Juventus,Fiorentina,2-1,https://www.besoccer.com/match/juventus-fc/fiorentina/2017115711,2017,1,serie_a
Milan,Torino,3-2,https://www.besoccer.com/match/milan/torino-fc/2017115712,2017,1,serie_a
Atalanta,Lazio,3-4,https://www.besoccer.com/match/atalanta/lazio/2017115706,2017,1,serie_a
Bologna,Crotone,1-0,https://www.besoccer.com/match/bologna/fc-crotone/2017115707,2017,1,serie_a
Chievo,Inter,2-0,https://www.besoccer.com/match/chievo/internazionale/2017115708,2017,1,serie_a
Empoli,Sampdoria,0-1,https://www.besoccer.com/match/empoli-fc/sampdoria/2017115709,2017,1,serie_a
Genoa,Cagliari,3-1,https://www.besoccer.com/match/genoa/cagliari/2017115710,2017,1,serie_a
Palermo FC,Sassuolo,0-1,https://www.besoccer.com/match/palermo/us-sassuolo-calcio/2017115713,2017,1,serie_a
Pescara,Napoli,2-2,https://www.besoccer.com/match/pescara-calcio/napoli/2017115714,2017,1,serie_a
Lazio,Juventus,0-1,https://www.besoccer.com/match/lazio/juventus-fc/2017115719,2017,2,serie_a
Napoli,Milan,4-2,https://www.besoccer.com/match/napoli/milan/2017115720,2017,2,serie_a
Inter,Palermo FC,1-1,https://www.besoccer.com/match/internazionale/palermo/2017115718,2017,2,serie_a
Cagliari,Roma,2-2,https://www.besoccer.com/match/cagliari/roma/2017115715,2017,2,serie_a
Crotone,Genoa,1-3,https://www.besoccer.com/match/fc-crotone/genoa/2017115716,2017,2,serie_a
Fiorentina,Chievo,1-0,https://www.besoccer.com/match/fiorentina/chievo/2017115717,2017,2,serie_a
Sampdoria,Atalanta,2-1,https://www.besoccer.com/match/sampdoria/atalanta/2017115721,2017,2,serie_a
Sassuolo,Pescara,0-3,https://www.besoccer.com/match/us-sassuolo-calcio/pescara-calcio/2017115722,2017,2,serie_a
Torino,Bologna,5-1,https://www.besoccer.com/match/torino-fc/bologna/2017115723,2017,2,serie_a
Udinese,Empoli,2-0,https://www.besoccer.com/match/udinese/empoli-fc/2017115724,2017,2,serie_a
Juventus,Sassuolo,3-1,https://www.besoccer.com/match/juventus-fc/us-sassuolo-calcio/2017115730,2017,3,serie_a
Palermo FC,Napoli,0-3,https://www.besoccer.com/match/palermo/napoli/2017115732,2017,3,serie_a
Bologna,Cagliari,2-1,https://www.besoccer.com/match/bologna/cagliari/2017115726,2017,3,serie_a
