Home_Team,Away_Team,Result,Link,Season,Round,League
Udinese,Cagliari,1-0,https://www.besoccer.com/match/udinese/cagliari/1996769,1996,1,serie_a
Juventus,Cremonese,4-1,https://www.besoccer.com/match/juventus-fc/us-cremonese/1996770,1996,1,serie_a
SSC Bari,Napoli,1-1,https://www.besoccer.com/match/as-bari/napoli/1996771,1996,1,serie_a
Atalanta,Parma,1-1,https://www.besoccer.com/match/atalanta/parma-fc/1996772,1996,1,serie_a
Lazio,Piacenza,4-1,https://www.besoccer.com/match/lazio/piacenza/1996773,1996,1,serie_a
Padova,Milan,1-2,https://www.besoccer.com/match/calcio-padova/milan/1996774,1996,1,serie_a
Sampdoria,Roma,1-1,https://www.besoccer.com/match/sampdoria/roma/1996775,1996,1,serie_a
Inter,Vicenza ,1-0,https://www.besoccer.com/match/internazionale/vicenza-calcio/1996776,1996,1,serie_a
Fiorentina,Torino,2-0,https://www.besoccer.com/match/fiorentina/torino-fc/1996777,1996,1,serie_a
Cremonese,Sampdoria,0-0,https://www.besoccer.com/match/us-cremonese/sampdoria/1996778,1996,2,serie_a
Torino,SSC Bari,3-1,https://www.besoccer.com/match/torino-fc/as-bari/1996779,1996,2,serie_a
Parma,Inter,2-1,https://www.besoccer.com/match/parma-fc/internazionale/1996780,1996,2,serie_a
Napoli,Padova,2-0,https://www.besoccer.com/match/napoli/calcio-padova/1996781,1996,2,serie_a
Piacenza,Juventus,0-4,https://www.besoccer.com/match/piacenza/juventus-fc/1996782,1996,2,serie_a
Roma,Atalanta,0-1,https://www.besoccer.com/match/roma/atalanta/1996783,1996,2,serie_a
Vicenza ,Fiorentina,1-0,https://www.besoccer.com/match/vicenza-calcio/fiorentina/1996784,1996,2,serie_a
Cagliari,Lazio,0-1,https://www.besoccer.com/match/cagliari/lazio/1996785,1996,2,serie_a
Milan,Udinese,2-1,https://www.besoccer.com/match/milan/udinese/1996786,1996,2,serie_a
SSC Bari,Lazio,3-3,https://www.besoccer.com/match/as-bari/lazio/1996787,1996,3,serie_a
Atalanta,Napoli,1-3,https://www.besoccer.com/match/atalanta/napoli/1996788,1996,3,serie_a
Inter,Piacenza,0-0,https://www.besoccer.com/match/internazionale/piacenza/1996789,1996,3,serie_a
Padova,Torino,1-1,https://www.besoccer.com/match/calcio-padova/torino-fc/1996790,1996,3,serie_a
Sampdoria,Parma,3-0,https://www.besoccer.com/match/sampdoria/parma-fc/1996791,1996,3,serie_a
