Home_Team,Away_Team,Result,Link,Season,Round,League
Fiorentina,Torino,1-0,https://www.besoccer.com/match/fiorentina/torino-fc/202193920,2021,1,serie_a
Hellas Verona,Roma,3-0,https://www.besoccer.com/match/hellas-verona-fc/roma/202193943,2021,1,serie_a
Parma,Napoli,0-2,https://www.besoccer.com/match/parma-fc/napoli/202193927,2021,1,serie_a
Genoa,Crotone,4-1,https://www.besoccer.com/match/genoa/fc-crotone/202193921,2021,1,serie_a
Sassuolo,Cagliari,1-1,https://www.besoccer.com/match/us-sassuolo-calcio/cagliari/202193929,2021,1,serie_a
Juventus,Sampdoria,3-0,https://www.besoccer.com/match/juventus-fc/sampdoria/202193923,2021,1,serie_a
Milan,Bologna,2-0,https://www.besoccer.com/match/milan/bologna/202193925,2021,1,serie_a
Benevento,Inter,2-5,https://www.besoccer.com/match/benevento-calcio/internazionale/202193918,2021,1,serie_a
Udinese,Spezia,0-2,https://www.besoccer.com/match/udinese/asd-spezia/202193931,2021,1,serie_a
Lazio,Atalanta,1-4,https://www.besoccer.com/match/lazio/atalanta/202193924,2021,1,serie_a
Torino,Atalanta,2-4,https://www.besoccer.com/match/torino-fc/atalanta/202193936,2021,2,serie_a
Sampdoria,Benevento,2-3,https://www.besoccer.com/match/sampdoria/benevento-calcio/202193932,2021,2,serie_a
Cagliari,Lazio,0-2,https://www.besoccer.com/match/cagliari/lazio/202193919,2021,2,serie_a
Inter,Fiorentina,4-3,https://www.besoccer.com/match/internazionale/fiorentina/202193926,2021,2,serie_a
Spezia,Sassuolo,1-4,https://www.besoccer.com/match/asd-spezia/us-sassuolo-calcio/202193934,2021,2,serie_a
Hellas Verona,Udinese,1-0,https://www.besoccer.com/match/hellas-verona-fc/udinese/202193938,2021,2,serie_a
Crotone,Milan,0-2,https://www.besoccer.com/match/fc-crotone/milan/202193922,2021,2,serie_a
Napoli,Genoa,6-0,https://www.besoccer.com/match/napoli/genoa/202193928,2021,2,serie_a
Roma,Juventus,2-2,https://www.besoccer.com/match/roma/juventus-fc/202193930,2021,2,serie_a
Bologna,Parma,4-1,https://www.besoccer.com/match/bologna/parma-fc/202193917,2021,2,serie_a
Fiorentina,Sampdoria,1-2,https://www.besoccer.com/match/fiorentina/sampdoria/202193953,2021,3,serie_a
Sassuolo,Crotone,4-1,https://www.besoccer.com/match/us-sassuolo-calcio/fc-crotone/202193968,2021,3,serie_a
Udinese,Roma,0-1,https://www.besoccer.com/match/udinese/roma/202193971,2021,3,serie_a
Atalanta,Cagliari,5-2,https://www.besoccer.com/match/atalanta/cagliari/202193946,2021,3,serie_a
Benevento,Bologna,1-0,https://www.besoccer.com/match/benevento-calcio/bologna/202193950,2021,3,serie_a
Lazio,Inter,1-1,https://www.besoccer.com/match/lazio/internazionale/202193959,2021,3,serie_a
Parma,Hellas Verona,1-0,https://www.besoccer.com/match/parma-fc/hellas-verona-fc/202193965,2021,3,serie_a
Milan,Spezia,3-0,https://www.besoccer.com/match/milan/asd-spezia/202193962,2021,3,serie_a
Genoa,Torino,1-2,https://www.besoccer.com/match/genoa/torino-fc/202193955,2021,3,serie_a
Juventus,Napoli,2-1,https://www.besoccer.com/match/juventus-fc/napoli/202193957,2021,3,serie_a
Napoli,Atalanta,4-1,https://www.besoccer.com/match/napoli/atalanta/202193982,2021,4,serie_a
Inter,Milan,1-2,https://www.besoccer.com/match/internazionale/milan/202193979,2021,4,serie_a
Sampdoria,Lazio,3-0,https://www.besoccer.com/match/sampdoria/lazio/202193987,2021,4,serie_a
Crotone,Juventus,1-1,https://www.besoccer.com/match/fc-crotone/juventus-fc/202193976,2021,4,serie_a
Bologna,Sassuolo,3-4,https://www.besoccer.com/match/bologna/us-sassuolo-calcio/202193974,2021,4,serie_a
Spezia,Fiorentina,2-2,https://www.besoccer.com/match/asd-spezia/fiorentina/202193990,2021,4,serie_a
Torino,Cagliari,2-3,https://www.besoccer.com/match/torino-fc/cagliari/202193993,2021,4,serie_a
Udinese,Parma,3-2,https://www.besoccer.com/match/udinese/parma-fc/202193997,2021,4,serie_a
Roma,Benevento,5-2,https://www.besoccer.com/match/roma/benevento-calcio/202193984,2021,4,serie_a
Hellas Verona,Genoa,0-0,https://www.besoccer.com/match/hellas-verona-fc/genoa/202194000,2021,4,serie_a
Sassuolo,Torino,3-3,https://www.besoccer.com/match/us-sassuolo-calcio/torino-fc/202194008,2021,5,serie_a
Atalanta,Sampdoria,1-3,https://www.besoccer.com/match/atalanta/sampdoria/202193983,2021,5,serie_a
Genoa,Inter,0-2,https://www.besoccer.com/match/genoa/internazionale/202193996,2021,5,serie_a
