Home_Team,Away_Team,Result,Link,Season,Round,League
MVV Maastricht,Den Bosch,1-4,https://www.besoccer.com/match/mvv/fc-den-bosch/200124121,2001,1,eerste_divisie
ADO Den Haag,TOP Oss,3-2,https://www.besoccer.com/match/ado-den-haag/fc-oss/200124122,2001,1,eerste_divisie
Helmond Sport,Dordrecht,1-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/200124123,2001,1,eerste_divisie
BV Veendam ,Go Ahead Eagles,2-5,https://www.besoccer.com/match/veendam/go-ahead-eagles/200124124,2001,1,eerste_divisie
SC Telstar,Excelsior,3-1,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200124125,2001,1,eerste_divisie
VVV Venlo,FC Volendam,1-2,https://www.besoccer.com/match/vvv/fc-volendam/200124126,2001,1,eerste_divisie
Heracles,HFC Haarlem ,2-0,https://www.besoccer.com/match/heracles/haarlem/200124127,2001,1,eerste_divisie
PEC Zwolle,Emmen,3-0,https://www.besoccer.com/match/fc-zwolle/emmen/200124128,2001,1,eerste_divisie
FC Eindhoven,Cambuur,0-2,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/200124129,2001,1,eerste_divisie
MVV Maastricht,Den Bosch,1-4,https://www.besoccer.com/match/mvv/fc-den-bosch/200124121,2001,2,eerste_divisie
ADO Den Haag,TOP Oss,3-2,https://www.besoccer.com/match/ado-den-haag/fc-oss/200124122,2001,2,eerste_divisie
Helmond Sport,Dordrecht,1-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/200124123,2001,2,eerste_divisie
BV Veendam ,Go Ahead Eagles,2-5,https://www.besoccer.com/match/veendam/go-ahead-eagles/200124124,2001,2,eerste_divisie
SC Telstar,Excelsior,3-1,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200124125,2001,2,eerste_divisie
VVV Venlo,FC Volendam,1-2,https://www.besoccer.com/match/vvv/fc-volendam/200124126,2001,2,eerste_divisie
Heracles,HFC Haarlem ,2-0,https://www.besoccer.com/match/heracles/haarlem/200124127,2001,2,eerste_divisie
PEC Zwolle,Emmen,3-0,https://www.besoccer.com/match/fc-zwolle/emmen/200124128,2001,2,eerste_divisie
FC Eindhoven,Cambuur,0-2,https://www.besoccer.com/match/fc-eindhoven/sc-cambuur-leeuwarden/200124129,2001,2,eerste_divisie
MVV Maastricht,Den Bosch,1-4,https://www.besoccer.com/match/mvv/fc-den-bosch/200124121,2001,3,eerste_divisie
ADO Den Haag,TOP Oss,3-2,https://www.besoccer.com/match/ado-den-haag/fc-oss/200124122,2001,3,eerste_divisie
Helmond Sport,Dordrecht,1-1,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/200124123,2001,3,eerste_divisie
BV Veendam ,Go Ahead Eagles,2-5,https://www.besoccer.com/match/veendam/go-ahead-eagles/200124124,2001,3,eerste_divisie
SC Telstar,Excelsior,3-1,https://www.besoccer.com/match/stormvogels-telstar/excelsior/200124125,2001,3,eerste_divisie
