Home_Team,Away_Team,Result,Link,Season,Round,League
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,1,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,1,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,1,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,1,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,1,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,1,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,1,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,1,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,1,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,1,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,2,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,2,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,2,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,2,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,2,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,2,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,2,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,2,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,2,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,2,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,3,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,3,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,3,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,3,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,3,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,3,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,3,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,3,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,3,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,3,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,4,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,4,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,4,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,4,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,4,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,4,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,4,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,4,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,4,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,4,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,5,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,5,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,5,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,5,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,5,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,5,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,5,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,5,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,5,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,5,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,6,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,6,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,6,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,6,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,6,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,6,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,6,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,6,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,6,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,6,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,7,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,7,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,7,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,7,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,7,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,7,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,7,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,7,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,7,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,7,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,8,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,8,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,8,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,8,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,8,eerste_divisie
SC Telstar,FC Volendam,2-2,https://www.besoccer.com/match/stormvogels-telstar/fc-volendam/202114534,2021,8,eerste_divisie
Jong Ajax,Roda JC,0-4,https://www.besoccer.com/match/jong-ajax/roda-jc/202114535,2021,8,eerste_divisie
Dordrecht,Go Ahead Eagles,0-0,https://www.besoccer.com/match/fc-dordrecht/go-ahead-eagles/202114536,2021,8,eerste_divisie
Almere City,MVV Maastricht,0-0,https://www.besoccer.com/match/almere-city/mvv/202114537,2021,8,eerste_divisie
De Graafschap,Den Bosch,4-2,https://www.besoccer.com/match/graafschap/fc-den-bosch/202114538,2021,8,eerste_divisie
Jong Utrecht,FC Eindhoven,1-2,https://www.besoccer.com/match/jong-utrecht/fc-eindhoven/202114529,2021,9,eerste_divisie
Cambuur,NEC Nijmegen,2-0,https://www.besoccer.com/match/sc-cambuur-leeuwarden/nec/202114530,2021,9,eerste_divisie
Jong PSV,Excelsior,1-6,https://www.besoccer.com/match/jong-psv/excelsior/202114531,2021,9,eerste_divisie
TOP Oss,Helmond Sport,1-2,https://www.besoccer.com/match/fc-oss/helmond-sport/202114532,2021,9,eerste_divisie
NAC Breda,Jong AZ,6-1,https://www.besoccer.com/match/nac-breda/az-alkmaar-sub23/202114533,2021,9,eerste_divisie
