Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Hamburger SV,2-2,https://www.besoccer.com/match/bayern-munchen/hamburger-sv/20098990,2009,1,bundesliga
B. Leverkusen,B. Dortmund,2-3,https://www.besoccer.com/match/bayer-leverkusen/borussia-dortmund/20098991,2009,1,bundesliga
Energie Cottbus,Hoffenheim,0-3,https://www.besoccer.com/match/energie-cottbus/tsg-1899-hoffenheim/20098992,2009,1,bundesliga
Wolfsburg,Köln,2-1,https://www.besoccer.com/match/wolfsburg/1-fc-koln/20098993,2009,1,bundesliga
Karlsruher SC,VfL Bochum,1-0,https://www.besoccer.com/match/karlsruher-sc/bochum/20098994,2009,1,bundesliga
Schalke 04,Hannover 96,3-0,https://www.besoccer.com/match/schalke-04/hannover-96/20098995,2009,1,bundesliga
Arminia Bielefeld,Werder Bremen,2-2,https://www.besoccer.com/match/arminia-bielefeld/werder-bremen/20098996,2009,1,bundesliga
B. Mönchengladbach,Stuttgart,1-3,https://www.besoccer.com/match/borussia-monchengla/stuttgart/20098997,2009,1,bundesliga
Eintracht Frankfurt,Hertha BSC,0-2,https://www.besoccer.com/match/eintracht-frankfurt/hertha-bsc/20098998,2009,1,bundesliga
Hannover 96,Energie Cottbus,0-0,https://www.besoccer.com/match/hannover-96/energie-cottbus/20099007,2009,2,bundesliga
Hamburger SV,Karlsruher SC,2-1,https://www.besoccer.com/match/hamburger-sv/karlsruher-sc/20099000,2009,2,bundesliga
Stuttgart,B. Leverkusen,0-2,https://www.besoccer.com/match/stuttgart/bayer-leverkusen/20099001,2009,2,bundesliga
Hertha BSC,Arminia Bielefeld,1-1,https://www.besoccer.com/match/hertha-bsc/arminia-bielefeld/20099002,2009,2,bundesliga
Werder Bremen,Schalke 04,1-1,https://www.besoccer.com/match/werder-bremen/schalke-04/20099003,2009,2,bundesliga
B. Dortmund,Bayern München,1-1,https://www.besoccer.com/match/borussia-dortmund/bayern-munchen/20099005,2009,2,bundesliga
Hoffenheim,B. Mönchengladbach,1-0,https://www.besoccer.com/match/tsg-1899-hoffenheim/borussia-monchengla/20099006,2009,2,bundesliga
Köln,Eintracht Frankfurt,1-1,https://www.besoccer.com/match/1-fc-koln/eintracht-frankfurt/20098999,2009,2,bundesliga
VfL Bochum,Wolfsburg,2-2,https://www.besoccer.com/match/bochum/wolfsburg/20099004,2009,2,bundesliga
Karlsruher SC,Köln,0-2,https://www.besoccer.com/match/karlsruher-sc/1-fc-koln/20099009,2009,3,bundesliga
B. Mönchengladbach,Werder Bremen,3-2,https://www.besoccer.com/match/borussia-monchengla/werder-bremen/20099008,2009,3,bundesliga
Wolfsburg,Eintracht Frankfurt,2-2,https://www.besoccer.com/match/wolfsburg/eintracht-frankfurt/20099010,2009,3,bundesliga
Arminia Bielefeld,Hamburger SV,2-4,https://www.besoccer.com/match/arminia-bielefeld/hamburger-sv/20099011,2009,3,bundesliga
B. Leverkusen,Hoffenheim,5-2,https://www.besoccer.com/match/bayer-leverkusen/tsg-1899-hoffenheim/20099012,2009,3,bundesliga
Schalke 04,VfL Bochum,1-0,https://www.besoccer.com/match/schalke-04/bochum/20099013,2009,3,bundesliga
Energie Cottbus,B. Dortmund,0-1,https://www.besoccer.com/match/energie-cottbus/borussia-dortmund/20099014,2009,3,bundesliga
Stuttgart,Hannover 96,2-0,https://www.besoccer.com/match/stuttgart/hannover-96/20099015,2009,3,bundesliga
Bayern München,Hertha BSC,4-1,https://www.besoccer.com/match/bayern-munchen/hertha-bsc/20099016,2009,3,bundesliga
Hoffenheim,Stuttgart,0-0,https://www.besoccer.com/match/tsg-1899-hoffenheim/stuttgart/20099017,2009,4,bundesliga
Hertha BSC,Wolfsburg,2-2,https://www.besoccer.com/match/hertha-bsc/wolfsburg/20099018,2009,4,bundesliga
Hamburger SV,B. Leverkusen,3-2,https://www.besoccer.com/match/hamburger-sv/bayer-leverkusen/20099019,2009,4,bundesliga
B. Dortmund,Schalke 04,3-3,https://www.besoccer.com/match/borussia-dortmund/schalke-04/20099020,2009,4,bundesliga
Werder Bremen,Energie Cottbus,3-0,https://www.besoccer.com/match/werder-bremen/energie-cottbus/20099022,2009,4,bundesliga
Köln,Bayern München,0-3,https://www.besoccer.com/match/1-fc-koln/bayern-munchen/20099023,2009,4,bundesliga
VfL Bochum,Arminia Bielefeld,2-0,https://www.besoccer.com/match/bochum/arminia-bielefeld/20099024,2009,4,bundesliga
Hannover 96,B. Mönchengladbach,5-1,https://www.besoccer.com/match/hannover-96/borussia-monchengla/20099025,2009,4,bundesliga
Eintracht Frankfurt,Karlsruher SC,2-1,https://www.besoccer.com/match/eintracht-frankfurt/karlsruher-sc/20099021,2009,4,bundesliga
B. Leverkusen,Hannover 96,4-0,https://www.besoccer.com/match/bayer-leverkusen/hannover-96/20099027,2009,5,bundesliga
B. Mönchengladbach,Hertha BSC,0-1,https://www.besoccer.com/match/borussia-monchengla/hertha-bsc/20099026,2009,5,bundesliga
Schalke 04,Eintracht Frankfurt,1-0,https://www.besoccer.com/match/schalke-04/eintracht-frankfurt/20099028,2009,5,bundesliga
Arminia Bielefeld,Köln,2-0,https://www.besoccer.com/match/arminia-bielefeld/1-fc-koln/20099029,2009,5,bundesliga
Bayern München,Werder Bremen,2-5,https://www.besoccer.com/match/bayern-munchen/werder-bremen/20099031,2009,5,bundesliga
Energie Cottbus,VfL Bochum,1-1,https://www.besoccer.com/match/energie-cottbus/bochum/20099033,2009,5,bundesliga
Stuttgart,Karlsruher SC,3-1,https://www.besoccer.com/match/stuttgart/karlsruher-sc/20099030,2009,5,bundesliga
Hoffenheim,B. Dortmund,4-1,https://www.besoccer.com/match/tsg-1899-hoffenheim/borussia-dortmund/20099032,2009,5,bundesliga
Wolfsburg,Hamburger SV,3-0,https://www.besoccer.com/match/wolfsburg/hamburger-sv/20099034,2009,5,bundesliga
Köln,Schalke 04,1-0,https://www.besoccer.com/match/1-fc-koln/schalke-04/20099041,2009,6,bundesliga
B. Dortmund,Stuttgart,3-0,https://www.besoccer.com/match/borussia-dortmund/stuttgart/20099035,2009,6,bundesliga
Hertha BSC,Energie Cottbus,0-1,https://www.besoccer.com/match/hertha-bsc/energie-cottbus/20099036,2009,6,bundesliga
Hamburger SV,B. Mönchengladbach,1-0,https://www.besoccer.com/match/hamburger-sv/borussia-monchengla/20099037,2009,6,bundesliga
VfL Bochum,B. Leverkusen,2-3,https://www.besoccer.com/match/bochum/bayer-leverkusen/20099038,2009,6,bundesliga
Werder Bremen,Hoffenheim,5-4,https://www.besoccer.com/match/werder-bremen/tsg-1899-hoffenheim/20099040,2009,6,bundesliga
Hannover 96,Bayern München,1-0,https://www.besoccer.com/match/hannover-96/bayern-munchen/20099043,2009,6,bundesliga
