Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,B. Leverkusen,3-1,https://www.besoccer.com/match/bayern-munchen/bayer-leverkusen/2018431970,2018,1,bundesliga
Hoffenheim,Werder Bremen,1-0,https://www.besoccer.com/match/tsg-1899-hoffenheim/werder-bremen/2018431971,2018,1,bundesliga
Hertha BSC,Stuttgart,2-0,https://www.besoccer.com/match/hertha-bsc/stuttgart/2018431972,2018,1,bundesliga
Hamburger SV,FC Augsburg,1-0,https://www.besoccer.com/match/hamburger-sv/fc-augsburg/2018431976,2018,1,bundesliga
Mainz 05,Hannover 96,0-1,https://www.besoccer.com/match/mainz-amat/hannover-96/2018431977,2018,1,bundesliga
Wolfsburg,B. Dortmund,0-3,https://www.besoccer.com/match/wolfsburg/borussia-dortmund/2018431978,2018,1,bundesliga
Schalke 04,RB Leipzig,2-0,https://www.besoccer.com/match/schalke-04/rb-leipzig/2018431975,2018,1,bundesliga
SC Freiburg,Eintracht Frankfurt,0-0,https://www.besoccer.com/match/sc-freiburg/eintracht-frankfurt/2018431973,2018,1,bundesliga
B. Mönchengladbach,Köln,1-0,https://www.besoccer.com/match/borussia-monchengla/1-fc-koln/2018431974,2018,1,bundesliga
Köln,Hamburger SV,1-3,https://www.besoccer.com/match/1-fc-koln/hamburger-sv/2018431981,2018,2,bundesliga
Werder Bremen,Bayern München,0-2,https://www.besoccer.com/match/werder-bremen/bayern-munchen/2018431982,2018,2,bundesliga
Eintracht Frankfurt,Wolfsburg,0-1,https://www.besoccer.com/match/eintracht-frankfurt/wolfsburg/2018431983,2018,2,bundesliga
B. Leverkusen,Hoffenheim,2-2,https://www.besoccer.com/match/bayer-leverkusen/tsg-1899-hoffenheim/2018431984,2018,2,bundesliga
FC Augsburg,B. Mönchengladbach,2-2,https://www.besoccer.com/match/fc-augsburg/borussia-monchengla/2018431985,2018,2,bundesliga
Stuttgart,Mainz 05,1-0,https://www.besoccer.com/match/stuttgart/mainz-amat/2018431987,2018,2,bundesliga
