Home_Team,Away_Team,Result,Link,Season,Round,League
Kaiserslautern,B. Mönchengladbach,2-1,https://www.besoccer.com/match/kaiserslautern/borussia-monchengla/1990761,1990,1,bundesliga
KFC Uerdingen 05,FC 08 Homburg,3-0,https://www.besoccer.com/match/kfc-uerdingen-05/homburg/1990762,1990,1,bundesliga
VfL Bochum,Köln,0-1,https://www.besoccer.com/match/bochum/1-fc-koln/1990764,1990,1,bundesliga
Fortuna Düsseldorf,Hamburger SV,1-1,https://www.besoccer.com/match/fortuna-dusseldorf/hamburger-sv/1990765,1990,1,bundesliga
Eintracht Frankfurt,Waldhof Mannheim,3-1,https://www.besoccer.com/match/eintracht-frankfurt/waldhof-mannheim/1990766,1990,1,bundesliga
Bayern München,Nürnberg,3-2,https://www.besoccer.com/match/bayern-munchen/fc-nurnberg/1990767,1990,1,bundesliga
FC St. Pauli,Werder Bremen,0-0,https://www.besoccer.com/match/st-pauli/werder-bremen/1990768,1990,1,bundesliga
B. Leverkusen,B. Dortmund,1-0,https://www.besoccer.com/match/bayer-leverkusen/borussia-dortmund/1990769,1990,1,bundesliga
Stuttgart,Karlsruher SC,2-0,https://www.besoccer.com/match/stuttgart/karlsruher-sc/1990763,1990,1,bundesliga
Hamburger SV,Eintracht Frankfurt,1-1,https://www.besoccer.com/match/hamburger-sv/eintracht-frankfurt/1990770,1990,2,bundesliga
B. Dortmund,FC St. Pauli,3-1,https://www.besoccer.com/match/borussia-dortmund/st-pauli/1990771,1990,2,bundesliga
Karlsruher SC,KFC Uerdingen 05,0-0,https://www.besoccer.com/match/karlsruher-sc/kfc-uerdingen-05/1990772,1990,2,bundesliga
Waldhof Mannheim,VfL Bochum,3-2,https://www.besoccer.com/match/waldhof-mannheim/bochum/1990773,1990,2,bundesliga
Nürnberg,B. Leverkusen,2-2,https://www.besoccer.com/match/fc-nurnberg/bayer-leverkusen/1990774,1990,2,bundesliga
Werder Bremen,Fortuna Düsseldorf,2-2,https://www.besoccer.com/match/werder-bremen/fortuna-dusseldorf/1990775,1990,2,bundesliga
FC 08 Homburg,Kaiserslautern,2-2,https://www.besoccer.com/match/homburg/kaiserslautern/1990776,1990,2,bundesliga
B. Mönchengladbach,Bayern München,0-0,https://www.besoccer.com/match/borussia-monchengla/bayern-munchen/1990777,1990,2,bundesliga
Köln,Stuttgart,0-0,https://www.besoccer.com/match/1-fc-koln/stuttgart/1990778,1990,2,bundesliga
Fortuna Düsseldorf,Eintracht Frankfurt,1-2,https://www.besoccer.com/match/fortuna-dusseldorf/eintracht-frankfurt/1990779,1990,3,bundesliga
Bayern München,FC 08 Homburg,1-0,https://www.besoccer.com/match/bayern-munchen/homburg/1990780,1990,3,bundesliga
Kaiserslautern,Karlsruher SC,5-1,https://www.besoccer.com/match/kaiserslautern/karlsruher-sc/1990781,1990,3,bundesliga
VfL Bochum,Hamburger SV,3-1,https://www.besoccer.com/match/bochum/hamburger-sv/1990783,1990,3,bundesliga
Werder Bremen,B. Dortmund,2-0,https://www.besoccer.com/match/werder-bremen/borussia-dortmund/1990784,1990,3,bundesliga
KFC Uerdingen 05,Köln,2-3,https://www.besoccer.com/match/kfc-uerdingen-05/1-fc-koln/1990785,1990,3,bundesliga
FC St. Pauli,Nürnberg,0-1,https://www.besoccer.com/match/st-pauli/fc-nurnberg/1990786,1990,3,bundesliga
B. Leverkusen,B. Mönchengladbach,0-0,https://www.besoccer.com/match/bayer-leverkusen/borussia-monchengla/1990787,1990,3,bundesliga
Stuttgart,Waldhof Mannheim,1-0,https://www.besoccer.com/match/stuttgart/waldhof-mannheim/1990782,1990,3,bundesliga
B. Mönchengladbach,FC St. Pauli,4-1,https://www.besoccer.com/match/borussia-monchengla/st-pauli/1990788,1990,4,bundesliga
Waldhof Mannheim,KFC Uerdingen 05,1-1,https://www.besoccer.com/match/waldhof-mannheim/kfc-uerdingen-05/1990789,1990,4,bundesliga
FC 08 Homburg,B. Leverkusen,2-1,https://www.besoccer.com/match/homburg/bayer-leverkusen/1990790,1990,4,bundesliga
Nürnberg,Werder Bremen,1-1,https://www.besoccer.com/match/fc-nurnberg/werder-bremen/1990791,1990,4,bundesliga
B. Dortmund,Fortuna Düsseldorf,1-0,https://www.besoccer.com/match/borussia-dortmund/fortuna-dusseldorf/1990792,1990,4,bundesliga
Karlsruher SC,Bayern München,3-3,https://www.besoccer.com/match/karlsruher-sc/bayern-munchen/1990793,1990,4,bundesliga
Köln,Kaiserslautern,4-1,https://www.besoccer.com/match/1-fc-koln/kaiserslautern/1990794,1990,4,bundesliga
Eintracht Frankfurt,VfL Bochum,4-0,https://www.besoccer.com/match/eintracht-frankfurt/bochum/1990796,1990,4,bundesliga
Hamburger SV,Stuttgart,1-0,https://www.besoccer.com/match/hamburger-sv/stuttgart/1990795,1990,4,bundesliga
B. Dortmund,Nürnberg,2-1,https://www.besoccer.com/match/borussia-dortmund/fc-nurnberg/1990797,1990,5,bundesliga
Werder Bremen,B. Mönchengladbach,0-0,https://www.besoccer.com/match/werder-bremen/borussia-monchengla/1990798,1990,5,bundesliga
