Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Hamburger SV,5-0,https://www.besoccer.com/match/bayern-munchen/hamburger-sv/201617400,2016,1,bundesliga
Mainz 05,Ingolstadt 04,0-1,https://www.besoccer.com/match/mainz-amat/fc-ingolstadt-04/201617401,2016,1,bundesliga
Darmstadt 98,Hannover 96,2-2,https://www.besoccer.com/match/darmstadt-98/hannover-96/201617402,2016,1,bundesliga
Werder Bremen,Schalke 04,0-3,https://www.besoccer.com/match/werder-bremen/schalke-04/201617403,2016,1,bundesliga
FC Augsburg,Hertha BSC,0-1,https://www.besoccer.com/match/fc-augsburg/hertha-bsc/201617404,2016,1,bundesliga
B. Leverkusen,Hoffenheim,2-1,https://www.besoccer.com/match/bayer-leverkusen/tsg-1899-hoffenheim/201617407,2016,1,bundesliga
B. Dortmund,B. Mönchengladbach,4-0,https://www.besoccer.com/match/borussia-dortmund/borussia-monchengla/201617408,2016,1,bundesliga
Wolfsburg,Eintracht Frankfurt,2-1,https://www.besoccer.com/match/wolfsburg/eintracht-frankfurt/201617406,2016,1,bundesliga
Stuttgart,Köln,1-3,https://www.besoccer.com/match/stuttgart/1-fc-koln/201617405,2016,1,bundesliga
Hertha BSC,Werder Bremen,1-1,https://www.besoccer.com/match/hertha-bsc/werder-bremen/201617415,2016,2,bundesliga
Schalke 04,Darmstadt 98,1-1,https://www.besoccer.com/match/schalke-04/darmstadt-98/201617409,2016,2,bundesliga
Eintracht Frankfurt,FC Augsburg,1-1,https://www.besoccer.com/match/eintracht-frankfurt/fc-augsburg/201617412,2016,2,bundesliga
Köln,Wolfsburg,1-1,https://www.besoccer.com/match/1-fc-koln/wolfsburg/201617413,2016,2,bundesliga
Hannover 96,B. Leverkusen,0-1,https://www.besoccer.com/match/hannover-96/bayer-leverkusen/201617414,2016,2,bundesliga
Hoffenheim,Bayern München,1-2,https://www.besoccer.com/match/tsg-1899-hoffenheim/bayern-munchen/201617416,2016,2,bundesliga
Hamburger SV,Stuttgart,3-2,https://www.besoccer.com/match/hamburger-sv/stuttgart/201617411,2016,2,bundesliga
Ingolstadt 04,B. Dortmund,0-4,https://www.besoccer.com/match/fc-ingolstadt-04/borussia-dortmund/201617417,2016,2,bundesliga
B. Mönchengladbach,Mainz 05,1-2,https://www.besoccer.com/match/borussia-monchengla/mainz-amat/201617410,2016,2,bundesliga
Wolfsburg,Schalke 04,3-0,https://www.besoccer.com/match/wolfsburg/schalke-04/201617420,2016,3,bundesliga
Stuttgart,Eintracht Frankfurt,1-4,https://www.besoccer.com/match/stuttgart/eintracht-frankfurt/201617421,2016,3,bundesliga
FC Augsburg,Ingolstadt 04,0-1,https://www.besoccer.com/match/fc-augsburg/fc-ingolstadt-04/201617422,2016,3,bundesliga
Köln,Hamburger SV,2-1,https://www.besoccer.com/match/1-fc-koln/hamburger-sv/201617424,2016,3,bundesliga
Mainz 05,Hannover 96,3-0,https://www.besoccer.com/match/mainz-amat/hannover-96/201617425,2016,3,bundesliga
