Home_Team,Away_Team,Result,Link,Season,Round,League
Stuttgart,Schalke 04,2-2,https://www.besoccer.com/match/stuttgart/schalke-04/200810350,2008,1,bundesliga
Bayern München,Hansa Rostock,3-0,https://www.besoccer.com/match/bayern-munchen/hansa-rostock/200810351,2008,1,bundesliga
Eintracht Frankfurt,Hertha BSC,1-0,https://www.besoccer.com/match/eintracht-frankfurt/hertha-bsc/200810352,2008,1,bundesliga
Hannover 96,Hamburger SV,0-1,https://www.besoccer.com/match/hannover-96/hamburger-sv/200810353,2008,1,bundesliga
B. Leverkusen,Energie Cottbus,0-0,https://www.besoccer.com/match/bayer-leverkusen/energie-cottbus/200810354,2008,1,bundesliga
VfL Bochum,Werder Bremen,2-2,https://www.besoccer.com/match/bochum/werder-bremen/200810355,2008,1,bundesliga
Wolfsburg,Arminia Bielefeld,1-3,https://www.besoccer.com/match/wolfsburg/arminia-bielefeld/200810356,2008,1,bundesliga
B. Dortmund,MSV Duisburg,1-3,https://www.besoccer.com/match/borussia-dortmund/msv-duisburg/200810357,2008,1,bundesliga
Nürnberg,Karlsruher SC,0-2,https://www.besoccer.com/match/fc-nurnberg/karlsruher-sc/200810358,2008,1,bundesliga
Karlsruher SC,Hannover 96,1-2,https://www.besoccer.com/match/karlsruher-sc/hannover-96/200810359,2008,2,bundesliga
Arminia Bielefeld,Eintracht Frankfurt,2-2,https://www.besoccer.com/match/arminia-bielefeld/eintracht-frankfurt/200810360,2008,2,bundesliga
Schalke 04,B. Dortmund,4-1,https://www.besoccer.com/match/schalke-04/borussia-dortmund/200810361,2008,2,bundesliga
Hansa Rostock,Nürnberg,1-2,https://www.besoccer.com/match/hansa-rostock/fc-nurnberg/200810362,2008,2,bundesliga
Hertha BSC,Stuttgart,3-1,https://www.besoccer.com/match/hertha-bsc/stuttgart/200810363,2008,2,bundesliga
MSV Duisburg,Wolfsburg,1-3,https://www.besoccer.com/match/msv-duisburg/wolfsburg/200810364,2008,2,bundesliga
Werder Bremen,Bayern München,0-4,https://www.besoccer.com/match/werder-bremen/bayern-munchen/200810365,2008,2,bundesliga
Energie Cottbus,VfL Bochum,1-2,https://www.besoccer.com/match/energie-cottbus/bochum/200810366,2008,2,bundesliga
Hamburger SV,B. Leverkusen,1-0,https://www.besoccer.com/match/hamburger-sv/bayer-leverkusen/200810367,2008,2,bundesliga
VfL Bochum,Hamburger SV,2-1,https://www.besoccer.com/match/bochum/hamburger-sv/200810368,2008,3,bundesliga
Bayern München,Hannover 96,3-0,https://www.besoccer.com/match/bayern-munchen/hannover-96/200810369,2008,3,bundesliga
Arminia Bielefeld,Hertha BSC,2-0,https://www.besoccer.com/match/arminia-bielefeld/hertha-bsc/200810370,2008,3,bundesliga
B. Dortmund,Energie Cottbus,3-0,https://www.besoccer.com/match/borussia-dortmund/energie-cottbus/200810371,2008,3,bundesliga
Nürnberg,Werder Bremen,0-1,https://www.besoccer.com/match/fc-nurnberg/werder-bremen/200810372,2008,3,bundesliga
B. Leverkusen,Karlsruher SC,3-0,https://www.besoccer.com/match/bayer-leverkusen/karlsruher-sc/200810373,2008,3,bundesliga
Stuttgart,MSV Duisburg,1-0,https://www.besoccer.com/match/stuttgart/msv-duisburg/200810374,2008,3,bundesliga
Eintracht Frankfurt,Hansa Rostock,1-0,https://www.besoccer.com/match/eintracht-frankfurt/hansa-rostock/200810375,2008,3,bundesliga
Wolfsburg,Schalke 04,1-1,https://www.besoccer.com/match/wolfsburg/schalke-04/200810376,2008,3,bundesliga
Schalke 04,B. Leverkusen,1-1,https://www.besoccer.com/match/schalke-04/bayer-leverkusen/200810377,2008,4,bundesliga
Energie Cottbus,Nürnberg,1-1,https://www.besoccer.com/match/energie-cottbus/fc-nurnberg/200810378,2008,4,bundesliga
Hannover 96,VfL Bochum,3-2,https://www.besoccer.com/match/hannover-96/bochum/200810379,2008,4,bundesliga
Hansa Rostock,B. Dortmund,0-1,https://www.besoccer.com/match/hansa-rostock/borussia-dortmund/200810380,2008,4,bundesliga
Hertha BSC,Wolfsburg,2-1,https://www.besoccer.com/match/hertha-bsc/wolfsburg/200810381,2008,4,bundesliga
