Home_Team,Away_Team,Result,Link,Season,Round,League
Wolfsburg,Stuttgart,2-0,https://www.besoccer.com/match/wolfsburg/stuttgart/201039478,2010,1,bundesliga
Mainz 05,B. Leverkusen,2-2,https://www.besoccer.com/match/mainz-amat/bayer-leverkusen/201039479,2010,1,bundesliga
Hertha BSC,Hannover 96,1-0,https://www.besoccer.com/match/hertha-bsc/hannover-96/201039480,2010,1,bundesliga
Werder Bremen,Eintracht Frankfurt,2-3,https://www.besoccer.com/match/werder-bremen/eintracht-frankfurt/201039481,2010,1,bundesliga
Nürnberg,Schalke 04,1-2,https://www.besoccer.com/match/fc-nurnberg/schalke-04/201039482,2010,1,bundesliga
B. Dortmund,Köln,1-0,https://www.besoccer.com/match/borussia-dortmund/1-fc-koln/201039483,2010,1,bundesliga
Hoffenheim,Bayern München,1-1,https://www.besoccer.com/match/tsg-1899-hoffenheim/bayern-munchen/201039484,2010,1,bundesliga
VfL Bochum,B. Mönchengladbach,3-3,https://www.besoccer.com/match/bochum/borussia-monchengla/201039485,2010,1,bundesliga
SC Freiburg,Hamburger SV,1-1,https://www.besoccer.com/match/sc-freiburg/hamburger-sv/201039486,2010,1,bundesliga
Eintracht Frankfurt,Nürnberg,1-1,https://www.besoccer.com/match/eintracht-frankfurt/fc-nurnberg/201039487,2010,2,bundesliga
Hannover 96,Mainz 05,1-1,https://www.besoccer.com/match/hannover-96/mainz-amat/201039488,2010,2,bundesliga
B. Leverkusen,Hoffenheim,1-0,https://www.besoccer.com/match/bayer-leverkusen/tsg-1899-hoffenheim/201039489,2010,2,bundesliga
Hamburger SV,B. Dortmund,4-1,https://www.besoccer.com/match/hamburger-sv/borussia-dortmund/201039490,2010,2,bundesliga
Stuttgart,SC Freiburg,4-2,https://www.besoccer.com/match/stuttgart/sc-freiburg/201039491,2010,2,bundesliga
Bayern München,Werder Bremen,1-1,https://www.besoccer.com/match/bayern-munchen/werder-bremen/201039492,2010,2,bundesliga
Köln,Wolfsburg,1-3,https://www.besoccer.com/match/1-fc-koln/wolfsburg/201039493,2010,2,bundesliga
