Home_Team,Away_Team,Result,Link,Season,Round,League
B. Dortmund,Werder Bremen,2-1,https://www.besoccer.com/match/borussia-dortmund/werder-bremen/20138400,2013,1,bundesliga
B. Mönchengladbach,Hoffenheim,2-1,https://www.besoccer.com/match/borussia-monchengla/tsg-1899-hoffenheim/20138401,2013,1,bundesliga
SC Freiburg,Mainz 05,1-1,https://www.besoccer.com/match/sc-freiburg/mainz-amat/20138402,2013,1,bundesliga
FC Augsburg,Fortuna Düsseldorf,0-2,https://www.besoccer.com/match/fc-augsburg/fortuna-dusseldorf/20138403,2013,1,bundesliga
Hamburger SV,Nürnberg,0-1,https://www.besoccer.com/match/hamburger-sv/fc-nurnberg/20138404,2013,1,bundesliga
Greuther Fürth,Bayern München,0-3,https://www.besoccer.com/match/greuther-furth/bayern-munchen/20138405,2013,1,bundesliga
Eintracht Frankfurt,B. Leverkusen,2-1,https://www.besoccer.com/match/eintracht-frankfurt/bayer-leverkusen/20138406,2013,1,bundesliga
Stuttgart,Wolfsburg,0-1,https://www.besoccer.com/match/stuttgart/wolfsburg/20138407,2013,1,bundesliga
Hannover 96,Schalke 04,2-2,https://www.besoccer.com/match/hannover-96/schalke-04/20138408,2013,1,bundesliga
Mainz 05,Greuther Fürth,0-1,https://www.besoccer.com/match/mainz-amat/greuther-furth/20138409,2013,2,bundesliga
Schalke 04,FC Augsburg,3-1,https://www.besoccer.com/match/schalke-04/fc-augsburg/20138410,2013,2,bundesliga
B. Leverkusen,SC Freiburg,2-0,https://www.besoccer.com/match/bayer-leverkusen/sc-freiburg/20138411,2013,2,bundesliga
Werder Bremen,Hamburger SV,2-0,https://www.besoccer.com/match/werder-bremen/hamburger-sv/20138412,2013,2,bundesliga
Nürnberg,B. Dortmund,1-1,https://www.besoccer.com/match/fc-nurnberg/borussia-dortmund/20138413,2013,2,bundesliga
Hoffenheim,Eintracht Frankfurt,0-4,https://www.besoccer.com/match/tsg-1899-hoffenheim/eintracht-frankfurt/20138414,2013,2,bundesliga
Fortuna Düsseldorf,B. Mönchengladbach,0-0,https://www.besoccer.com/match/fortuna-dusseldorf/borussia-monchengla/20138415,2013,2,bundesliga
Wolfsburg,Hannover 96,0-4,https://www.besoccer.com/match/wolfsburg/hannover-96/20138416,2013,2,bundesliga
Bayern München,Stuttgart,6-1,https://www.besoccer.com/match/bayern-munchen/stuttgart/20138417,2013,2,bundesliga
FC Augsburg,Wolfsburg,0-0,https://www.besoccer.com/match/fc-augsburg/wolfsburg/20138418,2013,3,bundesliga
B. Dortmund,B. Leverkusen,3-0,https://www.besoccer.com/match/borussia-dortmund/bayer-leverkusen/20138419,2013,3,bundesliga
Bayern München,Mainz 05,3-1,https://www.besoccer.com/match/bayern-munchen/mainz-amat/20138420,2013,3,bundesliga
B. Mönchengladbach,Nürnberg,2-3,https://www.besoccer.com/match/borussia-monchengla/fc-nurnberg/20138421,2013,3,bundesliga
Stuttgart,Fortuna Düsseldorf,0-0,https://www.besoccer.com/match/stuttgart/fortuna-dusseldorf/20138422,2013,3,bundesliga
Hannover 96,Werder Bremen,3-2,https://www.besoccer.com/match/hannover-96/werder-bremen/20138423,2013,3,bundesliga
Greuther Fürth,Schalke 04,0-2,https://www.besoccer.com/match/greuther-furth/schalke-04/20138424,2013,3,bundesliga
SC Freiburg,Hoffenheim,5-3,https://www.besoccer.com/match/sc-freiburg/tsg-1899-hoffenheim/20138425,2013,3,bundesliga
Eintracht Frankfurt,Hamburger SV,3-2,https://www.besoccer.com/match/eintracht-frankfurt/hamburger-sv/20138426,2013,3,bundesliga
Nürnberg,Eintracht Frankfurt,1-2,https://www.besoccer.com/match/fc-nurnberg/eintracht-frankfurt/20138427,2013,4,bundesliga
Schalke 04,Bayern München,0-2,https://www.besoccer.com/match/schalke-04/bayern-munchen/20138428,2013,4,bundesliga
Wolfsburg,Greuther Fürth,1-1,https://www.besoccer.com/match/wolfsburg/greuther-furth/20138429,2013,4,bundesliga
