Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Wolfsburg,2-1,https://www.besoccer.com/match/bayern-munchen/wolfsburg/20151409,2015,1,bundesliga
Hoffenheim,FC Augsburg,2-0,https://www.besoccer.com/match/tsg-1899-hoffenheim/fc-augsburg/20151402,2015,1,bundesliga
Hannover 96,Schalke 04,2-1,https://www.besoccer.com/match/hannover-96/schalke-04/20151403,2015,1,bundesliga
Hertha BSC,Werder Bremen,2-2,https://www.besoccer.com/match/hertha-bsc/werder-bremen/20151404,2015,1,bundesliga
Eintracht Frankfurt,SC Freiburg,1-0,https://www.besoccer.com/match/eintracht-frankfurt/sc-freiburg/20151405,2015,1,bundesliga
Köln,Hamburger SV,0-0,https://www.besoccer.com/match/1-fc-koln/hamburger-sv/20151406,2015,1,bundesliga
B. Dortmund,B. Leverkusen,0-2,https://www.besoccer.com/match/borussia-dortmund/bayer-leverkusen/20151401,2015,1,bundesliga
Paderborn,Mainz 05,2-2,https://www.besoccer.com/match/paderborn/mainz-amat/20151407,2015,1,bundesliga
B. Mönchengladbach,Stuttgart,1-1,https://www.besoccer.com/match/borussia-monchengla/stuttgart/20151408,2015,1,bundesliga
FC Augsburg,B. Dortmund,2-3,https://www.besoccer.com/match/fc-augsburg/borussia-dortmund/20151414,2015,2,bundesliga
B. Leverkusen,Hertha BSC,4-2,https://www.besoccer.com/match/bayer-leverkusen/hertha-bsc/20151411,2015,2,bundesliga
Wolfsburg,Eintracht Frankfurt,2-2,https://www.besoccer.com/match/wolfsburg/eintracht-frankfurt/20151412,2015,2,bundesliga
Werder Bremen,Hoffenheim,1-1,https://www.besoccer.com/match/werder-bremen/tsg-1899-hoffenheim/20151415,2015,2,bundesliga
Stuttgart,Köln,0-2,https://www.besoccer.com/match/stuttgart/1-fc-koln/20151417,2015,2,bundesliga
Hamburger SV,Paderborn,0-3,https://www.besoccer.com/match/hamburger-sv/paderborn/20151418,2015,2,bundesliga
Schalke 04,Bayern München,1-1,https://www.besoccer.com/match/schalke-04/bayern-munchen/20151410,2015,2,bundesliga
Mainz 05,Hannover 96,0-0,https://www.besoccer.com/match/mainz-amat/hannover-96/20151413,2015,2,bundesliga
SC Freiburg,B. Mönchengladbach,0-0,https://www.besoccer.com/match/sc-freiburg/borussia-monchengla/20151416,2015,2,bundesliga
B. Leverkusen,Werder Bremen,3-3,https://www.besoccer.com/match/bayer-leverkusen/werder-bremen/20151422,2015,3,bundesliga
