Home_Team,Away_Team,Result,Link,Season,Round,League
FC St. Pauli,Bayern München,1-2,https://www.besoccer.com/match/st-pauli/bayern-munchen/199712164,1997,1,bundesliga
B. Mönchengladbach,Arminia Bielefeld,0-0,https://www.besoccer.com/match/borussia-monchengla/arminia-bielefeld/199712165,1997,1,bundesliga
VfL Bochum,MSV Duisburg,1-0,https://www.besoccer.com/match/bochum/msv-duisburg/199712166,1997,1,bundesliga
B. Leverkusen,B. Dortmund,4-2,https://www.besoccer.com/match/bayer-leverkusen/borussia-dortmund/199712167,1997,1,bundesliga
Hansa Rostock,Karlsruher SC,2-2,https://www.besoccer.com/match/hansa-rostock/karlsruher-sc/199712168,1997,1,bundesliga
SC Freiburg,Werder Bremen,3-2,https://www.besoccer.com/match/sc-freiburg/werder-bremen/199712169,1997,1,bundesliga
Stuttgart,Schalke 04,4-0,https://www.besoccer.com/match/stuttgart/schalke-04/199712170,1997,1,bundesliga
1860 München,Hamburger SV,2-1,https://www.besoccer.com/match/1860-munchen/hamburger-sv/199712171,1997,1,bundesliga
Fortuna Düsseldorf,Köln,0-3,https://www.besoccer.com/match/fortuna-dusseldorf/1-fc-koln/199712172,1997,1,bundesliga
Arminia Bielefeld,FC St. Pauli,1-2,https://www.besoccer.com/match/arminia-bielefeld/st-pauli/199712173,1997,2,bundesliga
Hamburger SV,SC Freiburg,5-1,https://www.besoccer.com/match/hamburger-sv/sc-freiburg/199712174,1997,2,bundesliga
Werder Bremen,Hansa Rostock,1-1,https://www.besoccer.com/match/werder-bremen/hansa-rostock/199712175,1997,2,bundesliga
Schalke 04,B. Mönchengladbach,0-0,https://www.besoccer.com/match/schalke-04/borussia-monchengla/199712176,1997,2,bundesliga
B. Dortmund,Fortuna Düsseldorf,4-0,https://www.besoccer.com/match/borussia-dortmund/fortuna-dusseldorf/199712177,1997,2,bundesliga
Bayern München,VfL Bochum,1-1,https://www.besoccer.com/match/bayern-munchen/bochum/199712178,1997,2,bundesliga
MSV Duisburg,B. Leverkusen,1-3,https://www.besoccer.com/match/msv-duisburg/bayer-leverkusen/199712179,1997,2,bundesliga
Köln,1860 München,1-0,https://www.besoccer.com/match/1-fc-koln/1860-munchen/199712180,1997,2,bundesliga
Karlsruher SC,Stuttgart,0-2,https://www.besoccer.com/match/karlsruher-sc/stuttgart/199712181,1997,2,bundesliga
FC St. Pauli,Schalke 04,4-4,https://www.besoccer.com/match/st-pauli/schalke-04/199712182,1997,3,bundesliga
Hansa Rostock,Hamburger SV,0-1,https://www.besoccer.com/match/hansa-rostock/hamburger-sv/199712183,1997,3,bundesliga
SC Freiburg,Köln,1-3,https://www.besoccer.com/match/sc-freiburg/1-fc-koln/199712184,1997,3,bundesliga
B. Mönchengladbach,Karlsruher SC,1-3,https://www.besoccer.com/match/borussia-monchengla/karlsruher-sc/199712185,1997,3,bundesliga
1860 München,B. Dortmund,1-3,https://www.besoccer.com/match/1860-munchen/borussia-dortmund/199712186,1997,3,bundesliga
Stuttgart,Werder Bremen,2-1,https://www.besoccer.com/match/stuttgart/werder-bremen/199712187,1997,3,bundesliga
B. Leverkusen,Fortuna Düsseldorf,0-1,https://www.besoccer.com/match/bayer-leverkusen/fortuna-dusseldorf/199712188,1997,3,bundesliga
VfL Bochum,Arminia Bielefeld,1-1,https://www.besoccer.com/match/bochum/arminia-bielefeld/199712189,1997,3,bundesliga
MSV Duisburg,Bayern München,0-4,https://www.besoccer.com/match/msv-duisburg/bayern-munchen/199712190,1997,3,bundesliga
B. Dortmund,SC Freiburg,3-1,https://www.besoccer.com/match/borussia-dortmund/sc-freiburg/199712191,1997,4,bundesliga
Hamburger SV,Stuttgart,0-4,https://www.besoccer.com/match/hamburger-sv/stuttgart/199712192,1997,4,bundesliga
Werder Bremen,B. Mönchengladbach,1-0,https://www.besoccer.com/match/werder-bremen/borussia-monchengla/199712193,1997,4,bundesliga
Schalke 04,VfL Bochum,1-1,https://www.besoccer.com/match/schalke-04/bochum/199712194,1997,4,bundesliga
Karlsruher SC,FC St. Pauli,4-0,https://www.besoccer.com/match/karlsruher-sc/st-pauli/199712195,1997,4,bundesliga
Bayern München,B. Leverkusen,4-2,https://www.besoccer.com/match/bayern-munchen/bayer-leverkusen/199712196,1997,4,bundesliga
Fortuna Düsseldorf,1860 München,0-0,https://www.besoccer.com/match/fortuna-dusseldorf/1860-munchen/199712197,1997,4,bundesliga
Köln,Hansa Rostock,0-2,https://www.besoccer.com/match/1-fc-koln/hansa-rostock/199712198,1997,4,bundesliga
Arminia Bielefeld,MSV Duisburg,1-1,https://www.besoccer.com/match/arminia-bielefeld/msv-duisburg/199712199,1997,4,bundesliga
SC Freiburg,Fortuna Düsseldorf,1-2,https://www.besoccer.com/match/sc-freiburg/fortuna-dusseldorf/199712200,1997,5,bundesliga
B. Mönchengladbach,Hamburger SV,3-0,https://www.besoccer.com/match/borussia-monchengla/hamburger-sv/199712201,1997,5,bundesliga
B. Leverkusen,1860 München,3-0,https://www.besoccer.com/match/bayer-leverkusen/1860-munchen/199712202,1997,5,bundesliga
Hansa Rostock,B. Dortmund,0-1,https://www.besoccer.com/match/hansa-rostock/borussia-dortmund/199712203,1997,5,bundesliga
Bayern München,Arminia Bielefeld,1-0,https://www.besoccer.com/match/bayern-munchen/arminia-bielefeld/199712204,1997,5,bundesliga
VfL Bochum,Karlsruher SC,3-1,https://www.besoccer.com/match/bochum/karlsruher-sc/199712205,1997,5,bundesliga
FC St. Pauli,Werder Bremen,0-3,https://www.besoccer.com/match/st-pauli/werder-bremen/199712206,1997,5,bundesliga
MSV Duisburg,Schalke 04,0-1,https://www.besoccer.com/match/msv-duisburg/schalke-04/199712207,1997,5,bundesliga
Stuttgart,Köln,4-0,https://www.besoccer.com/match/stuttgart/1-fc-koln/199712208,1997,5,bundesliga
Werder Bremen,VfL Bochum,5-1,https://www.besoccer.com/match/werder-bremen/bochum/199712209,1997,6,bundesliga
Fortuna Düsseldorf,Hansa Rostock,0-2,https://www.besoccer.com/match/fortuna-dusseldorf/hansa-rostock/199712210,1997,6,bundesliga
B. Dortmund,Stuttgart,1-1,https://www.besoccer.com/match/borussia-dortmund/stuttgart/199712211,1997,6,bundesliga
