Home_Team,Away_Team,Result,Link,Season,Round,League
SP. Covilhã,Sporting CP II,1-2,https://www.besoccer.com/match/sporting-covilha/sporting-cp-ii/2018456461,2018,1,segunda_liga
Sporting Braga II,União Madeira,1-1,https://www.besoccer.com/match/sporting-braga-ii/uniao-madeira/2018456460,2018,1,segunda_liga
Nacional,Penafiel,1-1,https://www.besoccer.com/match/nacional/penafiel/2018456462,2018,1,segunda_liga
Cova Piedade,CD Santa Clara,1-2,https://www.besoccer.com/match/cova-piedade/santa-clara/2018456463,2018,1,segunda_liga
Academico Viseu,Académica,2-1,https://www.besoccer.com/match/academico-viseu/academica/2018456464,2018,1,segunda_liga
Famalicão,Arouca,2-0,https://www.besoccer.com/match/famalicao/arouca/2018456465,2018,1,segunda_liga
Porto II,Gil Vicente,1-2,https://www.besoccer.com/match/porto-ii/gil-vicente/2018456467,2018,1,segunda_liga
Real Sport Clube,Leixões,4-1,https://www.besoccer.com/match/real-sc/leixoes/2018456469,2018,1,segunda_liga
Varzim,Vitória Guimarães B,3-0,https://www.besoccer.com/match/varzim/vitoria-guimar/2018456468,2018,1,segunda_liga
UD Oliveirense,Benfica II,2-1,https://www.besoccer.com/match/ud-oliveirense/benfica-ii/2018456466,2018,1,segunda_liga
SP. Covilhã,Sporting CP II,1-2,https://www.besoccer.com/match/sporting-covilha/sporting-cp-ii/2018456461,2018,2,segunda_liga
Sporting Braga II,União Madeira,1-1,https://www.besoccer.com/match/sporting-braga-ii/uniao-madeira/2018456460,2018,2,segunda_liga
Nacional,Penafiel,1-1,https://www.besoccer.com/match/nacional/penafiel/2018456462,2018,2,segunda_liga
Cova Piedade,CD Santa Clara,1-2,https://www.besoccer.com/match/cova-piedade/santa-clara/2018456463,2018,2,segunda_liga
Academico Viseu,Académica,2-1,https://www.besoccer.com/match/academico-viseu/academica/2018456464,2018,2,segunda_liga
Famalicão,Arouca,2-0,https://www.besoccer.com/match/famalicao/arouca/2018456465,2018,2,segunda_liga
Porto II,Gil Vicente,1-2,https://www.besoccer.com/match/porto-ii/gil-vicente/2018456467,2018,2,segunda_liga
Real Sport Clube,Leixões,4-1,https://www.besoccer.com/match/real-sc/leixoes/2018456469,2018,2,segunda_liga
Varzim,Vitória Guimarães B,3-0,https://www.besoccer.com/match/varzim/vitoria-guimar/2018456468,2018,2,segunda_liga
UD Oliveirense,Benfica II,2-1,https://www.besoccer.com/match/ud-oliveirense/benfica-ii/2018456466,2018,2,segunda_liga
