Home_Team,Away_Team,Result,Link,Season,Round,League
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,1,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,1,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,1,segunda_liga
CD Santa Clara,Vitória Guimarães B,2-1,https://www.besoccer.com/match/santa-clara/vitoria-guimar/2017100732,2017,1,segunda_liga
Sporting Braga II,Fafe,1-1,https://www.besoccer.com/match/sporting-braga-ii/fafe/2017100735,2017,1,segunda_liga
SC Freamunde,União Madeira,0-1,https://www.besoccer.com/match/sc-freamunde/uniao-madeira/2017100736,2017,1,segunda_liga
Penafiel,SP. Covilhã,1-0,https://www.besoccer.com/match/penafiel/sporting-covilha/2017100740,2017,1,segunda_liga
Leixões,Famalicão,0-0,https://www.besoccer.com/match/leixoes/famalicao/2017100741,2017,1,segunda_liga
Benfica II,Cova Piedade,1-1,https://www.besoccer.com/match/benfica-ii/cova-piedade/2017100734,2017,1,segunda_liga
Gil Vicente,Varzim,1-0,https://www.besoccer.com/match/gil-vicente/varzim/2017100737,2017,1,segunda_liga
Desportivo Aves,Porto II,2-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/2017100733,2017,1,segunda_liga
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,2,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,2,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,2,segunda_liga
CD Santa Clara,Vitória Guimarães B,2-1,https://www.besoccer.com/match/santa-clara/vitoria-guimar/2017100732,2017,2,segunda_liga
Sporting Braga II,Fafe,1-1,https://www.besoccer.com/match/sporting-braga-ii/fafe/2017100735,2017,2,segunda_liga
SC Freamunde,União Madeira,0-1,https://www.besoccer.com/match/sc-freamunde/uniao-madeira/2017100736,2017,2,segunda_liga
Penafiel,SP. Covilhã,1-0,https://www.besoccer.com/match/penafiel/sporting-covilha/2017100740,2017,2,segunda_liga
Leixões,Famalicão,0-0,https://www.besoccer.com/match/leixoes/famalicao/2017100741,2017,2,segunda_liga
Benfica II,Cova Piedade,1-1,https://www.besoccer.com/match/benfica-ii/cova-piedade/2017100734,2017,2,segunda_liga
Gil Vicente,Varzim,1-0,https://www.besoccer.com/match/gil-vicente/varzim/2017100737,2017,2,segunda_liga
Desportivo Aves,Porto II,2-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/2017100733,2017,2,segunda_liga
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,3,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,3,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,3,segunda_liga
CD Santa Clara,Vitória Guimarães B,2-1,https://www.besoccer.com/match/santa-clara/vitoria-guimar/2017100732,2017,3,segunda_liga
Sporting Braga II,Fafe,1-1,https://www.besoccer.com/match/sporting-braga-ii/fafe/2017100735,2017,3,segunda_liga
SC Freamunde,União Madeira,0-1,https://www.besoccer.com/match/sc-freamunde/uniao-madeira/2017100736,2017,3,segunda_liga
Penafiel,SP. Covilhã,1-0,https://www.besoccer.com/match/penafiel/sporting-covilha/2017100740,2017,3,segunda_liga
Leixões,Famalicão,0-0,https://www.besoccer.com/match/leixoes/famalicao/2017100741,2017,3,segunda_liga
Benfica II,Cova Piedade,1-1,https://www.besoccer.com/match/benfica-ii/cova-piedade/2017100734,2017,3,segunda_liga
Gil Vicente,Varzim,1-0,https://www.besoccer.com/match/gil-vicente/varzim/2017100737,2017,3,segunda_liga
Desportivo Aves,Porto II,2-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/2017100733,2017,3,segunda_liga
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,4,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,4,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,4,segunda_liga
CD Santa Clara,Vitória Guimarães B,2-1,https://www.besoccer.com/match/santa-clara/vitoria-guimar/2017100732,2017,4,segunda_liga
Sporting Braga II,Fafe,1-1,https://www.besoccer.com/match/sporting-braga-ii/fafe/2017100735,2017,4,segunda_liga
SC Freamunde,União Madeira,0-1,https://www.besoccer.com/match/sc-freamunde/uniao-madeira/2017100736,2017,4,segunda_liga
Penafiel,SP. Covilhã,1-0,https://www.besoccer.com/match/penafiel/sporting-covilha/2017100740,2017,4,segunda_liga
Leixões,Famalicão,0-0,https://www.besoccer.com/match/leixoes/famalicao/2017100741,2017,4,segunda_liga
Benfica II,Cova Piedade,1-1,https://www.besoccer.com/match/benfica-ii/cova-piedade/2017100734,2017,4,segunda_liga
Gil Vicente,Varzim,1-0,https://www.besoccer.com/match/gil-vicente/varzim/2017100737,2017,4,segunda_liga
Desportivo Aves,Porto II,2-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/2017100733,2017,4,segunda_liga
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,5,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,5,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,5,segunda_liga
CD Santa Clara,Vitória Guimarães B,2-1,https://www.besoccer.com/match/santa-clara/vitoria-guimar/2017100732,2017,5,segunda_liga
Sporting Braga II,Fafe,1-1,https://www.besoccer.com/match/sporting-braga-ii/fafe/2017100735,2017,5,segunda_liga
SC Freamunde,União Madeira,0-1,https://www.besoccer.com/match/sc-freamunde/uniao-madeira/2017100736,2017,5,segunda_liga
Penafiel,SP. Covilhã,1-0,https://www.besoccer.com/match/penafiel/sporting-covilha/2017100740,2017,5,segunda_liga
Leixões,Famalicão,0-0,https://www.besoccer.com/match/leixoes/famalicao/2017100741,2017,5,segunda_liga
Benfica II,Cova Piedade,1-1,https://www.besoccer.com/match/benfica-ii/cova-piedade/2017100734,2017,5,segunda_liga
Gil Vicente,Varzim,1-0,https://www.besoccer.com/match/gil-vicente/varzim/2017100737,2017,5,segunda_liga
Desportivo Aves,Porto II,2-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/2017100733,2017,5,segunda_liga
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,6,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,6,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,6,segunda_liga
CD Santa Clara,Vitória Guimarães B,2-1,https://www.besoccer.com/match/santa-clara/vitoria-guimar/2017100732,2017,6,segunda_liga
Sporting Braga II,Fafe,1-1,https://www.besoccer.com/match/sporting-braga-ii/fafe/2017100735,2017,6,segunda_liga
SC Freamunde,União Madeira,0-1,https://www.besoccer.com/match/sc-freamunde/uniao-madeira/2017100736,2017,6,segunda_liga
Penafiel,SP. Covilhã,1-0,https://www.besoccer.com/match/penafiel/sporting-covilha/2017100740,2017,6,segunda_liga
Leixões,Famalicão,0-0,https://www.besoccer.com/match/leixoes/famalicao/2017100741,2017,6,segunda_liga
Benfica II,Cova Piedade,1-1,https://www.besoccer.com/match/benfica-ii/cova-piedade/2017100734,2017,6,segunda_liga
Gil Vicente,Varzim,1-0,https://www.besoccer.com/match/gil-vicente/varzim/2017100737,2017,6,segunda_liga
Desportivo Aves,Porto II,2-1,https://www.besoccer.com/match/desportivo-aves/porto-ii/2017100733,2017,6,segunda_liga
Olhanense,Académica,1-2,https://www.besoccer.com/match/sc-olhanense/academica/2017100739,2017,7,segunda_liga
Academico Viseu,Vizela,0-1,https://www.besoccer.com/match/academico-viseu/vizela/2017100738,2017,7,segunda_liga
Sporting CP II,Portimonense,1-2,https://www.besoccer.com/match/sporting-cp-ii/portimonense/2017100742,2017,7,segunda_liga
