Home_Team,Away_Team,Result,Link,Season,Round,League
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,1,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,1,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,1,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,1,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,1,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,1,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,1,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,1,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,1,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,1,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,1,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,2,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,2,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,2,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,2,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,2,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,2,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,2,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,2,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,2,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,2,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,2,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,3,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,3,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,3,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,3,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,3,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,3,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,3,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,3,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,3,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,3,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,3,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,4,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,4,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,4,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,4,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,4,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,4,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,4,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,4,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,4,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,4,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,4,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,5,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,5,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,5,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,5,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,5,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,5,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,5,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,5,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,5,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,5,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,5,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,6,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,6,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,6,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,6,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,6,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,6,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,6,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,6,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,6,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,6,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,6,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,7,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,7,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,7,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,7,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,7,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,7,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,7,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,7,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,7,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,7,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,7,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,8,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,8,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,8,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,8,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,8,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,8,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,8,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,8,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,8,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,8,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,8,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,9,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,9,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,9,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,9,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,9,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,9,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,9,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,9,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,9,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,9,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,9,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,10,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,10,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,10,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,10,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,10,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,10,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,10,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,10,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,10,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,10,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,10,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,11,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,11,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,11,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,11,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,11,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,11,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,11,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,11,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,11,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,11,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,11,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,12,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,12,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,12,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,12,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,12,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,12,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,12,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,12,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,12,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,12,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,12,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,13,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,13,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,13,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,13,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,13,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,13,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,13,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,13,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,13,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,13,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,13,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,14,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,14,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,14,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,14,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,14,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,14,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,14,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,14,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,14,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,14,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,14,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,15,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,15,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,15,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,15,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,15,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,15,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,15,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,15,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,15,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,15,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,15,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,16,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,16,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,16,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,16,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,16,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,16,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,16,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,16,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,16,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,16,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,16,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,17,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,17,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,17,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,17,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,17,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,17,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,17,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,17,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,17,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,17,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,17,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,18,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,18,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,18,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,18,segunda_liga
Naval,CD Santa Clara,1-3,https://www.besoccer.com/match/naval/santa-clara/2013477654,2013,18,segunda_liga
Vitória Guimarães B,SP. Covilhã,0-0,https://www.besoccer.com/match/vitoria-guimar/sporting-covilha/2013477655,2013,18,segunda_liga
União Madeira,SC Freamunde,2-1,https://www.besoccer.com/match/uniao-madeira/sc-freamunde/2013477656,2013,18,segunda_liga
Penafiel,Atlético CP,2-0,https://www.besoccer.com/match/penafiel/atletico-cp/2013477657,2013,18,segunda_liga
Leixões,Marítimo II,1-0,https://www.besoccer.com/match/leixoes/maritimo-ii/2013477658,2013,18,segunda_liga
Portimonense,Arouca,1-3,https://www.besoccer.com/match/portimonense/arouca/2013477659,2013,18,segunda_liga
Desportivo Aves,Trofense,2-0,https://www.besoccer.com/match/desportivo-aves/trofense/2013477660,2013,18,segunda_liga
Belenenses,Feirense,3-1,https://www.besoccer.com/match/belenenses/feirense/2013477650,2013,19,segunda_liga
UD Oliveirense,Sporting CP II,1-0,https://www.besoccer.com/match/ud-oliveirense/sporting-cp-ii/2013477651,2013,19,segunda_liga
Benfica II,Sporting Braga II,2-2,https://www.besoccer.com/match/benfica-ii/sporting-braga-ii/2013477652,2013,19,segunda_liga
Tondela,Porto II,2-2,https://www.besoccer.com/match/tondela/porto-ii/2013477653,2013,19,segunda_liga
