Home_Team,Away_Team,Result,Link,Season,Round,League
Estoril,SP. Covilhã,1-0,https://www.besoccer.com/match/estoril/sporting-covilha/200410429,2004,1,segunda_liga
Ovarense,Varzim,4-1,https://www.besoccer.com/match/ovarense/varzim/200410430,2004,1,segunda_liga
Leixões,Chaves,1-1,https://www.besoccer.com/match/leixoes/chaves/200410431,2004,1,segunda_liga
FC Marco,Penafiel,1-3,https://www.besoccer.com/match/fc-marco/penafiel/200410432,2004,1,segunda_liga
Vitória Setúbal,Portimonense,2-0,https://www.besoccer.com/match/vitoria-setubal/portimonense/200410433,2004,1,segunda_liga
FC Maia,Feirense,2-2,https://www.besoccer.com/match/fc-maia/feirense/200410434,2004,1,segunda_liga
CD Santa Clara,União Madeira,0-0,https://www.besoccer.com/match/santa-clara/uniao-madeira/200410435,2004,1,segunda_liga
FC Felgueiras,SC Salgueiros,0-1,https://www.besoccer.com/match/fc-felgueiras/salgueiros/200410427,2004,1,segunda_liga
Desportivo Aves,Naval,2-0,https://www.besoccer.com/match/desportivo-aves/naval/200410428,2004,1,segunda_liga
Estoril,SP. Covilhã,1-0,https://www.besoccer.com/match/estoril/sporting-covilha/200410429,2004,2,segunda_liga
Ovarense,Varzim,4-1,https://www.besoccer.com/match/ovarense/varzim/200410430,2004,2,segunda_liga
Leixões,Chaves,1-1,https://www.besoccer.com/match/leixoes/chaves/200410431,2004,2,segunda_liga
FC Marco,Penafiel,1-3,https://www.besoccer.com/match/fc-marco/penafiel/200410432,2004,2,segunda_liga
Vitória Setúbal,Portimonense,2-0,https://www.besoccer.com/match/vitoria-setubal/portimonense/200410433,2004,2,segunda_liga
FC Maia,Feirense,2-2,https://www.besoccer.com/match/fc-maia/feirense/200410434,2004,2,segunda_liga
CD Santa Clara,União Madeira,0-0,https://www.besoccer.com/match/santa-clara/uniao-madeira/200410435,2004,2,segunda_liga
FC Felgueiras,SC Salgueiros,0-1,https://www.besoccer.com/match/fc-felgueiras/salgueiros/200410427,2004,2,segunda_liga
Desportivo Aves,Naval,2-0,https://www.besoccer.com/match/desportivo-aves/naval/200410428,2004,2,segunda_liga
